img_name,saddle,persistence,puncak_mati,puncak_utama
BNE_139893_ccrop.jpg,22.022716,0.449490,22.472205,25.000000
BNE_139893_ccrop.jpg,17.464249,0.255796,17.720045,17.888544
BNE_139893_ccrop.jpg,17.117243,0.145434,17.262677,17.888544
BNE_139893_ccrop.jpg,17.117243,0.087408,17.204651,20.000000
BNE_139893_ccrop.jpg,17.088007,0.116643,17.204651,25.000000
BNE_139893_ccrop.jpg,16.763055,0.236945,17.000000,25.000000
BNE_139893_ccrop.jpg,16.763055,0.236945,17.000000,17.888544
BNE_139893_ccrop.jpg,16.643317,0.119738,16.763055,20.000000
BNE_139893_ccrop.jpg,16.552945,0.210109,16.763055,25.000000
BNE_139893_ccrop.jpg,16.492423,0.060523,16.552945,20.000000
BNE_139893_ccrop.jpg,16.278821,0.213602,16.492423,25.000000
BNE_139893_ccrop.jpg,16.278821,0.213602,16.492423,17.888544
BNE_139893_ccrop.jpg,16.155494,0.245725,16.401219,16.643317
BNE_139893_ccrop.jpg,16.155494,0.397451,16.552945,17.888544
BNE_139893_ccrop.jpg,16.155494,1.733049,17.888544,20.000000
BNE_139893_ccrop.jpg,16.124515,3.875485,20.000000,25.000000
BNE_139893_ccrop.jpg,15.652476,0.158912,15.811388,16.000000
BNE_139893_ccrop.jpg,15.620499,0.190889,15.811388,25.000000
BNE_139893_ccrop.jpg,15.297059,0.702941,16.000000,16.643317
BNE_139893_ccrop.jpg,15.000000,0.297059,15.297059,16.643317
BNE_139893_ccrop.jpg,14.866069,1.777248,16.643317,25.000000
BNE_141953_ccrop.jpg,19.798990,0.050443,19.849433,19.924859
BNE_141953_ccrop.jpg,19.416488,0.306595,19.723083,19.924859
BNE_141953_ccrop.jpg,18.601075,0.187219,18.788294,19.924859
BNE_141953_ccrop.jpg,17.492856,0.227189,17.720045,18.357560
BNE_141953_ccrop.jpg,17.029386,0.087856,17.117243,18.357560
BNE_141953_ccrop.jpg,16.763055,0.236945,17.000000,18.357560
BNE_141953_ccrop.jpg,16.492423,0.270632,16.763055,19.924859
BNE_141953_ccrop.jpg,16.000000,0.124515,16.124515,18.357560
BNE_141953_ccrop.jpg,15.652476,0.158912,15.811388,18.357560
BNE_141953_ccrop.jpg,15.652476,0.472040,16.124515,18.357560
BNE_141953_ccrop.jpg,13.601471,0.290973,13.892444,13.892444
BNE_141953_ccrop.jpg,13.601471,0.290973,13.892444,19.924859
BNE_141953_ccrop.jpg,13.416408,0.476036,13.892444,19.924859
BNE_141953_ccrop.jpg,13.341664,0.259806,13.601471,19.924859
BNE_141953_ccrop.jpg,10.630146,0.140184,10.770330,18.357560
BNE_141953_ccrop.jpg,10.440307,0.330023,10.770330,19.924859
BNE_141953_ccrop.jpg,10.295630,8.061930,18.357560,19.924859
BNE_143245_ccrop.jpg,21.260292,0.140643,21.400935,23.000000
BNE_143245_ccrop.jpg,21.260292,1.739708,23.000000,30.016662
BNE_143245_ccrop.jpg,20.880613,0.143183,21.023796,23.345235
BNE_143245_ccrop.jpg,20.615528,0.384472,21.000000,23.345235
BNE_143245_ccrop.jpg,20.223748,0.172330,20.396078,23.345235
BNE_143245_ccrop.jpg,19.798990,0.050443,19.849433,31.016125
BNE_143245_ccrop.jpg,19.646883,0.050833,19.697716,23.345235
BNE_143245_ccrop.jpg,19.313208,0.384508,19.697716,23.345235
BNE_143245_ccrop.jpg,19.235384,0.181104,19.416488,31.016125
BNE_143245_ccrop.jpg,19.235384,0.689475,19.924859,23.345235
BNE_143245_ccrop.jpg,18.867962,0.105704,18.973666,31.016125
BNE_143245_ccrop.jpg,18.384776,0.296765,18.681542,31.016125
BNE_143245_ccrop.jpg,18.000000,5.345235,23.345235,31.016125
BNE_145817_ccrop.jpg,18.384776,0.054313,18.439089,18.788294
BNE_145817_ccrop.jpg,18.027756,0.220531,18.248288,18.788294
BNE_145817_ccrop.jpg,15.000000,0.264338,15.264338,18.788294
BNE_145817_ccrop.jpg,14.866069,0.133931,15.000000,15.297059
BNE_145817_ccrop.jpg,13.601471,0.326918,13.928388,15.297059
BNE_145817_ccrop.jpg,13.601471,1.695588,15.297059,19.104973
BNE_145817_ccrop.jpg,13.341664,0.074744,13.416408,13.601471
BNE_145817_ccrop.jpg,13.341664,0.259806,13.601471,19.104973
BNE_145817_ccrop.jpg,13.038405,0.378003,13.416408,19.104973
BNE_145817_ccrop.jpg,12.806248,1.511573,14.317821,19.104973
BNE_145817_ccrop.jpg,12.206556,0.162761,12.369317,19.104973
BNE_145817_ccrop.jpg,11.313708,7.474586,18.788294,19.104973
BNE_145948_ccrop.jpg,21.213203,0.164355,21.377558,21.470911
BNE_145948_ccrop.jpg,20.880613,0.143183,21.023796,21.470911
BNE_145948_ccrop.jpg,18.439089,0.161986,18.601075,21.470911
BNE_145948_ccrop.jpg,18.027756,0.220531,18.248288,18.384776
BNE_145948_ccrop.jpg,18.027756,0.329803,18.357560,21.470911
BNE_145948_ccrop.jpg,18.027756,0.329803,18.357560,18.384776
BNE_145948_ccrop.jpg,17.888544,0.139213,18.027756,18.384776
BNE_145948_ccrop.jpg,17.888544,0.496232,18.384776,21.470911
BNE_145948_ccrop.jpg,17.804494,0.223263,18.027756,18.384776
BNE_145948_ccrop.jpg,17.720045,0.307711,18.027756,18.384776
BNE_145948_ccrop.jpg,17.088007,0.116643,17.204651,18.384776
BNE_145948_ccrop.jpg,17.029386,0.087856,17.117243,18.973666
BNE_145948_ccrop.jpg,16.970563,0.058824,17.029386,18.384776
BNE_145948_ccrop.jpg,16.763055,0.236945,17.000000,18.384776
BNE_145948_ccrop.jpg,16.552945,0.210109,16.763055,18.973666
BNE_145948_ccrop.jpg,16.552945,1.831831,18.384776,18.973666
BNE_145948_ccrop.jpg,16.278821,0.213602,16.492423,18.973666
BNE_145948_ccrop.jpg,16.031220,0.093296,16.124515,18.973666
BNE_145948_ccrop.jpg,15.524175,0.287214,15.811388,18.973666
BNE_145948_ccrop.jpg,15.524175,0.096325,15.620499,18.973666
BNE_145948_ccrop.jpg,15.132746,0.164313,15.297059,21.470911
BNE_145948_ccrop.jpg,14.866069,0.365477,15.231546,21.470911
BNE_145948_ccrop.jpg,14.866069,4.107597,18.973666,21.470911
BNE_147218_ccrop.jpg,20.615528,0.265085,20.880613,21.095023
BNE_147218_ccrop.jpg,20.248457,0.269828,20.518285,20.518285
BNE_147218_ccrop.jpg,19.235384,0.181104,19.416488,20.518285
BNE_147218_ccrop.jpg,18.867962,0.105704,18.973666,20.518285
BNE_147218_ccrop.jpg,18.681542,0.106753,18.788294,18.788294
BNE_147218_ccrop.jpg,18.601075,0.187219,18.788294,18.867962
BNE_147218_ccrop.jpg,18.601075,0.266887,18.867962,21.095023
BNE_147218_ccrop.jpg,18.384776,0.296765,18.681542,21.095023
BNE_147218_ccrop.jpg,18.248288,0.136489,18.384776,19.000000
BNE_147218_ccrop.jpg,18.027756,0.357020,18.384776,19.000000
BNE_147218_ccrop.jpg,18.027756,0.972244,19.000000,21.095023
BNE_147218_ccrop.jpg,17.691806,0.112688,17.804494,21.095023
BNE_147218_ccrop.jpg,16.970563,0.058824,17.029386,21.095023
BNE_147218_ccrop.jpg,16.492423,0.150894,16.643317,21.095023
BNE_147218_ccrop.jpg,16.155494,0.336928,16.492423,21.095023
BNE_147218_ccrop.jpg,16.000000,0.155494,16.155494,20.518285
BNE_147218_ccrop.jpg,15.811388,0.344106,16.155494,20.518285
BNE_147218_ccrop.jpg,15.811388,4.706896,20.518285,21.095023
BNE_147710_ccrop.jpg,19.235384,0.077824,19.313208,19.646883
BNE_147710_ccrop.jpg,18.973666,0.261718,19.235384,19.646883
BNE_147710_ccrop.jpg,17.492856,0.311638,17.804494,17.888544
BNE_147710_ccrop.jpg,17.492856,0.227189,17.720045,17.888544
BNE_147710_ccrop.jpg,17.204651,0.259599,17.464249,21.000000
BNE_147710_ccrop.jpg,17.088007,0.174669,17.262677,17.888544
BNE_147710_ccrop.jpg,17.029386,0.859157,17.888544,18.000000
BNE_147710_ccrop.jpg,17.000000,1.000000,18.000000,19.646883
BNE_147710_ccrop.jpg,15.000000,0.132746,15.132746,21.000000
BNE_147710_ccrop.jpg,14.560220,0.204603,14.764823,21.000000
BNE_147710_ccrop.jpg,14.317821,0.242399,14.560220,21.000000
BNE_147710_ccrop.jpg,14.000000,5.646883,19.646883,21.000000
BNE_147908_ccrop.jpg,20.124612,0.123845,20.248457,20.615528
BNE_147908_ccrop.jpg,20.000000,0.099751,20.099751,20.615528
BNE_147908_ccrop.jpg,19.849433,0.150567,20.000000,21.023796
BNE_147908_ccrop.jpg,19.646883,0.076200,19.723083,21.023796
BNE_147908_ccrop.jpg,19.313208,0.333675,19.646883,19.723083
BNE_147908_ccrop.jpg,19.313208,0.103280,19.416488,21.023796
BNE_147908_ccrop.jpg,19.235384,0.077824,19.313208,19.723083
BNE_147908_ccrop.jpg,19.235384,0.487699,19.723083,21.023796
BNE_147908_ccrop.jpg,18.788294,0.185372,18.973666,19.209373
BNE_147908_ccrop.jpg,18.788294,0.079668,18.867962,19.209373
BNE_147908_ccrop.jpg,18.601075,0.608297,19.209373,20.615528
BNE_147908_ccrop.jpg,18.439089,0.534577,18.973666,20.615528
BNE_147908_ccrop.jpg,18.110770,0.137517,18.248288,20.615528
BNE_147908_ccrop.jpg,14.866069,5.749459,20.615528,21.023796
BNE_148538_ccrop.jpg,26.627054,0.205762,26.832816,27.513633
BNE_148538_ccrop.jpg,26.400758,0.226296,26.627054,27.513633
BNE_148538_ccrop.jpg,23.537205,0.169335,23.706539,26.172505
BNE_148538_ccrop.jpg,23.000000,0.086793,23.086793,26.172505
BNE_148538_ccrop.jpg,22.561028,0.242480,22.803509,26.172505
BNE_148538_ccrop.jpg,21.213203,0.373830,21.587033,27.513633
BNE_148538_ccrop.jpg,21.213203,4.959301,26.172505,27.513633
BNE_150545_ccrop.jpg,20.248457,0.342804,20.591260,22.472205
BNE_150545_ccrop.jpg,20.248457,0.147621,20.396078,21.260292
BNE_150545_ccrop.jpg,19.924859,0.075141,20.000000,20.223748
BNE_150545_ccrop.jpg,19.924859,0.075141,20.000000,21.260292
BNE_150545_ccrop.jpg,19.646883,0.050833,19.697716,22.472205
BNE_150545_ccrop.jpg,19.313208,0.333675,19.646883,22.472205
BNE_150545_ccrop.jpg,19.104973,0.311515,19.416488,22.472205
BNE_150545_ccrop.jpg,19.104973,0.541910,19.646883,22.472205
BNE_150545_ccrop.jpg,19.104973,2.155318,21.260292,22.472205
BNE_150545_ccrop.jpg,18.439089,0.161986,18.601075,20.223748
BNE_150545_ccrop.jpg,18.027756,0.329803,18.357560,20.223748
BNE_150545_ccrop.jpg,14.422205,5.801543,20.223748,22.472205
BNE_151054_ccrop.jpg,25.298221,0.196876,25.495098,25.961510
BNE_151054_ccrop.jpg,24.000000,0.186773,24.186773,25.961510
BNE_151054_ccrop.jpg,16.000000,0.124515,16.124515,25.961510
BNE_151054_ccrop.jpg,9.000000,12.840330,21.840330,25.961510
BNE_152051_ccrop.jpg,21.470911,0.162397,21.633308,21.931712
BNE_152051_ccrop.jpg,17.804494,0.084050,17.888544,17.888544
BNE_152051_ccrop.jpg,17.720045,0.084449,17.804494,18.248288
BNE_152051_ccrop.jpg,17.691806,0.196738,17.888544,18.788294
BNE_152051_ccrop.jpg,17.492856,0.395688,17.888544,18.788294
BNE_152051_ccrop.jpg,17.262677,0.201573,17.464249,18.248288
BNE_152051_ccrop.jpg,17.088007,0.376242,17.464249,18.248288
BNE_152051_ccrop.jpg,17.000000,0.088007,17.088007,18.248288
BNE_152051_ccrop.jpg,16.643317,0.327246,16.970563,18.248288
BNE_152051_ccrop.jpg,16.278821,0.122399,16.401219,18.788294
BNE_152051_ccrop.jpg,16.278821,1.969467,18.248288,18.788294
BNE_152051_ccrop.jpg,10.000000,0.295630,10.295630,21.931712
BNE_152051_ccrop.jpg,10.000000,8.788294,18.788294,21.931712
BNE_153786_ccrop.jpg,28.178006,0.282493,28.460499,28.653098
BNE_153786_ccrop.jpg,26.000000,0.076810,26.076810,28.653098
BNE_153786_ccrop.jpg,25.709920,0.232323,25.942244,26.248809
BNE_153786_ccrop.jpg,25.495098,0.136914,25.632011,26.248809
BNE_153786_ccrop.jpg,25.495098,0.214823,25.709920,28.653098
BNE_153786_ccrop.jpg,25.298221,0.950588,26.248809,28.653098
BNE_153786_ccrop.jpg,25.079872,0.238105,25.317978,28.653098
BNE_153786_ccrop.jpg,25.079872,2.233128,27.313001,28.653098
BNE_154092_ccrop.jpg,19.646883,0.076200,19.723083,20.000000
BNE_154092_ccrop.jpg,19.646883,0.076200,19.723083,23.345235
BNE_154092_ccrop.jpg,11.313708,0.088046,11.401754,20.000000
BNE_154092_ccrop.jpg,10.816654,0.363686,11.180340,20.000000
BNE_154092_ccrop.jpg,10.630146,9.369854,20.000000,23.345235
BNE_155905_ccrop.jpg,19.849433,0.150567,20.000000,21.633308
BNE_155905_ccrop.jpg,18.681542,0.106753,18.788294,19.026298
BNE_155905_ccrop.jpg,18.384776,0.296765,18.681542,19.026298
BNE_155905_ccrop.jpg,18.248288,0.136489,18.384776,19.026298
BNE_155905_ccrop.jpg,18.027756,0.220531,18.248288,18.384776
BNE_155905_ccrop.jpg,18.027756,0.357020,18.384776,19.026298
BNE_155905_ccrop.jpg,18.000000,0.110770,18.110770,21.633308
BNE_155905_ccrop.jpg,17.720045,1.306252,19.026298,21.633308
BNE_155905_ccrop.jpg,17.262677,0.201573,17.464249,17.464249
BNE_155905_ccrop.jpg,16.552945,0.417617,16.970563,17.000000
BNE_155905_ccrop.jpg,16.552945,0.090372,16.643317,21.633308
BNE_155905_ccrop.jpg,16.552945,0.090372,16.643317,17.464249
BNE_155905_ccrop.jpg,16.401219,0.569343,16.970563,17.000000
BNE_155905_ccrop.jpg,16.401219,0.242098,16.643317,21.633308
BNE_155905_ccrop.jpg,16.401219,1.063030,17.464249,21.633308
BNE_155905_ccrop.jpg,16.124515,0.154305,16.278821,21.633308
BNE_155905_ccrop.jpg,15.811388,0.313127,16.124515,21.633308
BNE_155905_ccrop.jpg,15.811388,0.313127,16.124515,17.000000
BNE_155905_ccrop.jpg,15.652476,0.472040,16.124515,21.633308
BNE_155905_ccrop.jpg,15.652476,1.347524,17.000000,21.633308
BNE_156651_ccrop.jpg,16.643317,0.119738,16.763055,16.970563
BNE_156651_ccrop.jpg,16.278821,0.122399,16.401219,16.970563
BNE_156651_ccrop.jpg,16.278821,0.691742,16.970563,21.000000
BNE_156651_ccrop.jpg,15.132746,0.098800,15.231546,15.297059
BNE_156651_ccrop.jpg,15.000000,0.297059,15.297059,21.931712
BNE_156651_ccrop.jpg,14.866069,0.133931,15.000000,21.931712
BNE_156651_ccrop.jpg,14.422205,0.342618,14.764823,21.931712
BNE_156651_ccrop.jpg,7.071068,13.928932,21.000000,21.931712
BNE_157937_ccrop.jpg,15.652476,0.158912,15.811388,17.000000
BNE_157937_ccrop.jpg,14.142136,0.070535,14.212670,16.763055
BNE_157937_ccrop.jpg,14.142136,0.070535,14.212670,17.000000
BNE_157937_ccrop.jpg,14.142136,2.857864,17.000000,21.023796
BNE_157937_ccrop.jpg,13.892444,2.870611,16.763055,21.023796
BNE_157937_ccrop.jpg,13.601471,0.326918,13.928388,14.866069
BNE_157937_ccrop.jpg,12.806248,0.193752,13.000000,16.278821
BNE_157937_ccrop.jpg,12.727922,2.138147,14.866069,21.023796
BNE_157937_ccrop.jpg,12.165525,0.203792,12.369317,21.023796
BNE_157937_ccrop.jpg,12.165525,4.113296,16.278821,21.023796
BNE_158179_ccrop.jpg,23.086793,0.258442,23.345235,23.409400
BNE_158179_ccrop.jpg,23.086793,0.322607,23.409400,25.942244
BNE_158179_ccrop.jpg,20.000000,0.880613,20.880613,21.189620
BNE_158179_ccrop.jpg,19.026298,0.078676,19.104973,25.942244
BNE_158179_ccrop.jpg,19.026298,0.078676,19.104973,21.189620
BNE_158179_ccrop.jpg,18.681542,2.508078,21.189620,25.942244
BNE_159250_ccrop.jpg,21.633308,0.298405,21.931712,22.135944
BNE_159250_ccrop.jpg,21.470911,0.460802,21.931712,22.135944
BNE_159250_ccrop.jpg,18.439089,0.161986,18.601075,22.135944
BNE_159250_ccrop.jpg,17.262677,0.201573,17.464249,22.135944
BNE_159250_ccrop.jpg,17.029386,0.233290,17.262677,18.248288
BNE_159250_ccrop.jpg,17.000000,1.248288,18.248288,22.135944
BNE_159250_ccrop.jpg,15.811388,0.344106,16.155494,16.155494
BNE_159250_ccrop.jpg,15.033296,0.099450,15.132746,16.155494
BNE_159250_ccrop.jpg,13.453624,2.701870,16.155494,22.135944
BNE_159609_ccrop.jpg,14.000000,0.142136,14.142136,16.000000
BNE_159609_ccrop.jpg,13.928388,0.284282,14.212670,16.000000
BNE_159609_ccrop.jpg,13.601471,2.398529,16.000000,17.492856
BNE_159609_ccrop.jpg,12.041595,0.123930,12.165525,13.892444
BNE_159609_ccrop.jpg,12.041595,1.850849,13.892444,24.083189
BNE_159609_ccrop.jpg,11.401754,6.091101,17.492856,24.083189
BNE_162202_ccrop.jpg,21.540659,0.092648,21.633308,22.022716
BNE_162202_ccrop.jpg,21.213203,0.164355,21.377558,22.022716
BNE_162202_ccrop.jpg,21.189620,0.281290,21.470911,22.022716
BNE_162202_ccrop.jpg,21.023796,0.165824,21.189620,22.022716
BNE_162202_ccrop.jpg,20.880613,0.119387,21.000000,22.022716
BNE_162202_ccrop.jpg,20.518285,0.097244,20.615528,21.213203
BNE_162202_ccrop.jpg,19.104973,0.130411,19.235384,22.022716
BNE_162202_ccrop.jpg,18.384776,0.054313,18.439089,21.213203
BNE_162202_ccrop.jpg,18.027756,3.185447,21.213203,22.022716
BNE_162202_ccrop.jpg,17.492856,0.227189,17.720045,22.022716
BNE_162202_ccrop.jpg,17.000000,0.117243,17.117243,22.022716
BNE_162202_ccrop.jpg,16.278821,0.213602,16.492423,22.022716
BNE_162202_ccrop.jpg,15.811388,0.313127,16.124515,22.022716
BNE_162618_ccrop.jpg,22.472205,0.353219,22.825424,22.825424
BNE_162618_ccrop.jpg,22.360680,0.442829,22.803509,22.825424
BNE_162618_ccrop.jpg,18.384776,0.054313,18.439089,19.026298
BNE_162618_ccrop.jpg,16.763055,0.236945,17.000000,18.000000
BNE_162618_ccrop.jpg,15.033296,0.099450,15.132746,18.000000
BNE_162618_ccrop.jpg,15.033296,0.099450,15.132746,18.000000
BNE_162618_ccrop.jpg,15.000000,0.132746,15.132746,19.026298
BNE_162618_ccrop.jpg,14.764823,0.101246,14.866069,19.026298
BNE_162618_ccrop.jpg,14.560220,3.439780,18.000000,19.026298
BNE_162618_ccrop.jpg,14.560220,0.305849,14.866069,19.026298
BNE_162618_ccrop.jpg,14.560220,0.439780,15.000000,19.026298
BNE_162618_ccrop.jpg,14.142136,0.070535,14.212670,22.825424
BNE_162618_ccrop.jpg,13.416408,0.185063,13.601471,22.825424
BNE_162618_ccrop.jpg,12.649111,0.350889,13.000000,19.026298
BNE_162618_ccrop.jpg,12.649111,6.377187,19.026298,22.825424
BNE_162735_ccrop.jpg,21.189620,0.211314,21.400935,21.470911
BNE_162735_ccrop.jpg,20.880613,0.119387,21.000000,21.470911
BNE_162735_ccrop.jpg,18.027756,0.329803,18.357560,21.470911
BNE_162735_ccrop.jpg,17.804494,0.553066,18.357560,21.470911
BNE_162735_ccrop.jpg,15.811388,0.313127,16.124515,16.970563
BNE_162735_ccrop.jpg,15.652476,0.158912,15.811388,16.970563
BNE_162735_ccrop.jpg,13.152946,0.188718,13.341664,16.970563
BNE_162735_ccrop.jpg,13.000000,3.970563,16.970563,18.439089
BNE_162735_ccrop.jpg,11.180340,0.221414,11.401754,21.470911
BNE_162735_ccrop.jpg,11.180340,7.258749,18.439089,21.470911
BNE_162999_ccrop.jpg,17.492856,0.198950,17.691806,21.000000
BNE_162999_ccrop.jpg,17.204651,0.259599,17.464249,17.464249
BNE_162999_ccrop.jpg,17.000000,0.088007,17.088007,17.464249
BNE_162999_ccrop.jpg,16.970563,0.234088,17.204651,17.492856
BNE_162999_ccrop.jpg,16.970563,0.058824,17.029386,17.464249
BNE_162999_ccrop.jpg,16.763055,0.236945,17.000000,17.464249
BNE_162999_ccrop.jpg,16.643317,0.356683,17.000000,17.492856
BNE_162999_ccrop.jpg,16.552945,0.911304,17.464249,17.492856
BNE_162999_ccrop.jpg,16.492423,0.150894,16.643317,17.492856
BNE_162999_ccrop.jpg,16.401219,0.091203,16.492423,17.464249
BNE_162999_ccrop.jpg,16.155494,0.336928,16.492423,16.552945
BNE_162999_ccrop.jpg,16.155494,0.397451,16.552945,17.492856
BNE_162999_ccrop.jpg,16.000000,1.492856,17.492856,18.000000
BNE_162999_ccrop.jpg,15.811388,0.313127,16.124515,17.464249
BNE_162999_ccrop.jpg,15.811388,0.313127,16.124515,21.000000
BNE_162999_ccrop.jpg,15.652476,1.811773,17.464249,21.000000
BNE_162999_ccrop.jpg,14.212670,0.105151,14.317821,18.000000
BNE_162999_ccrop.jpg,14.142136,0.175685,14.317821,21.000000
BNE_162999_ccrop.jpg,13.928388,0.389433,14.317821,21.000000
BNE_162999_ccrop.jpg,13.892444,4.107556,18.000000,21.000000
BNE_162999_ccrop.jpg,1.414214,0.585786,2.000000,21.000000
BNE_163373_ccrop.jpg,16.970563,0.058824,17.029386,23.000000
BNE_163373_ccrop.jpg,16.492423,0.150894,16.643317,23.000000
BNE_163373_ccrop.jpg,16.155494,0.245725,16.401219,23.000000
BNE_163373_ccrop.jpg,15.811388,0.219831,16.031220,23.000000
BNE_163373_ccrop.jpg,15.297059,0.227116,15.524175,23.000000
BNE_163373_ccrop.jpg,15.231546,0.420930,15.652476,23.000000
BNE_163373_ccrop.jpg,13.453624,3.663619,17.117243,23.000000
BNE_163373_ccrop.jpg,10.630146,2.786262,13.416408,23.000000
BNE_163974_ccrop.jpg,20.880613,0.214410,21.095023,21.377558
BNE_163974_ccrop.jpg,20.518285,0.072976,20.591260,21.377558
BNE_163974_ccrop.jpg,20.124612,0.123845,20.248457,20.591260
BNE_163974_ccrop.jpg,20.099751,0.123997,20.223748,21.377558
BNE_163974_ccrop.jpg,19.798990,0.050443,19.849433,21.377558
BNE_163974_ccrop.jpg,19.104973,0.130411,19.235384,21.377558
BNE_163974_ccrop.jpg,18.681542,0.292124,18.973666,21.377558
BNE_163974_ccrop.jpg,17.117243,0.145434,17.262677,21.377558
BNE_163974_ccrop.jpg,16.278821,0.122399,16.401219,21.377558
BNE_163974_ccrop.jpg,15.132746,0.131592,15.264338,20.591260
BNE_163974_ccrop.jpg,14.764823,0.101246,14.866069,20.591260
BNE_163974_ccrop.jpg,14.422205,0.342618,14.764823,20.591260
BNE_163974_ccrop.jpg,14.212670,0.209535,14.422205,20.591260
BNE_163974_ccrop.jpg,14.212670,6.378590,20.591260,21.377558
BNE_164468_ccrop.jpg,17.720045,0.084449,17.804494,21.633308
BNE_164468_ccrop.jpg,16.124515,0.154305,16.278821,16.278821
BNE_164468_ccrop.jpg,15.811388,0.313127,16.124515,16.278821
BNE_164468_ccrop.jpg,15.811388,0.313127,16.124515,17.000000
BNE_164468_ccrop.jpg,15.652476,0.626345,16.278821,17.000000
BNE_164468_ccrop.jpg,15.132746,0.098800,15.231546,21.633308
BNE_164468_ccrop.jpg,14.764823,0.101246,14.866069,21.633308
BNE_164468_ccrop.jpg,14.317821,0.104384,14.422205,21.633308
BNE_164468_ccrop.jpg,12.041595,0.123930,12.165525,21.633308
BNE_164468_ccrop.jpg,11.401754,2.014654,13.416408,21.633308
BNE_164468_ccrop.jpg,11.180340,0.221414,11.401754,17.000000
BNE_164468_ccrop.jpg,11.180340,5.819660,17.000000,21.633308
BNE_164917_ccrop.jpg,19.924859,0.075141,20.000000,20.248457
BNE_164917_ccrop.jpg,18.384776,0.054313,18.439089,20.248457
BNE_164917_ccrop.jpg,12.649111,0.078811,12.727922,16.124515
BNE_164917_ccrop.jpg,9.486833,0.362025,9.848858,17.464249
BNE_164917_ccrop.jpg,9.433981,6.690534,16.124515,17.464249
BNE_164917_ccrop.jpg,8.062258,0.183954,8.246211,17.464249
BNE_164917_ccrop.jpg,8.062258,9.401991,17.464249,20.248457
BNE_168987_ccrop.jpg,23.409400,0.297139,23.706539,23.706539
BNE_168987_ccrop.jpg,20.396078,0.195182,20.591260,23.706539
BNE_168987_ccrop.jpg,20.124612,0.099137,20.223748,23.706539
BNE_168987_ccrop.jpg,19.697716,0.151718,19.849433,23.706539
BNE_168987_ccrop.jpg,16.000000,0.124515,16.124515,23.706539
BNE_168987_ccrop.jpg,15.811388,7.895151,23.706539,26.172505
BNE_169393_ccrop.jpg,18.000000,0.867962,18.867962,29.000000
BNE_172318_ccrop.jpg,31.304952,0.095685,31.400637,31.780497
BNE_172318_ccrop.jpg,31.064449,0.176550,31.240999,31.780497
BNE_172318_ccrop.jpg,30.805844,0.258606,31.064449,31.780497
BNE_172318_ccrop.jpg,20.396078,0.195182,20.591260,31.780497
BNE_172318_ccrop.jpg,20.396078,0.195182,20.591260,24.000000
BNE_172318_ccrop.jpg,20.124612,0.123845,20.248457,31.780497
BNE_172318_ccrop.jpg,20.124612,3.875388,24.000000,31.780497
BNE_172318_ccrop.jpg,2.236068,0.592359,2.828427,31.780497
BNE_172884_ccrop.jpg,16.000000,0.492423,16.492423,16.492423
BNE_172884_ccrop.jpg,16.000000,0.124515,16.124515,16.492423
BNE_172884_ccrop.jpg,15.811388,0.313127,16.124515,16.155494
BNE_172884_ccrop.jpg,15.524175,0.287214,15.811388,16.492423
BNE_172884_ccrop.jpg,15.264338,0.259837,15.524175,16.492423
BNE_172884_ccrop.jpg,15.000000,0.231546,15.231546,16.492423
BNE_172884_ccrop.jpg,14.764823,0.101246,14.866069,16.492423
BNE_172884_ccrop.jpg,14.317821,0.104384,14.422205,16.492423
BNE_172884_ccrop.jpg,14.212670,0.209535,14.422205,16.492423
BNE_172884_ccrop.jpg,14.212670,0.105151,14.317821,16.155494
BNE_172884_ccrop.jpg,13.601471,0.290973,13.892444,16.155494
BNE_172884_ccrop.jpg,12.806248,0.193752,13.000000,18.384776
BNE_172884_ccrop.jpg,12.529964,0.119147,12.649111,18.384776
BNE_172884_ccrop.jpg,12.529964,3.625530,16.155494,18.384776
BNE_172884_ccrop.jpg,11.180340,0.221414,11.401754,16.492423
BNE_172884_ccrop.jpg,11.000000,5.492423,16.492423,18.384776
BNE_173369_ccrop.jpg,13.038405,0.114542,13.152946,14.422205
BNE_173369_ccrop.jpg,13.000000,5.248288,18.248288,18.357560
BNE_173369_ccrop.jpg,12.649111,0.350889,13.000000,15.264338
BNE_173369_ccrop.jpg,12.649111,1.773094,14.422205,15.264338
BNE_173369_ccrop.jpg,12.206556,0.323408,12.529964,15.264338
BNE_173369_ccrop.jpg,12.083046,0.286271,12.369317,15.264338
BNE_173369_ccrop.jpg,11.313708,0.088046,11.401754,16.763055
BNE_173369_ccrop.jpg,10.816654,0.363686,11.180340,16.763055
BNE_173369_ccrop.jpg,10.770330,0.229670,11.000000,15.264338
BNE_173369_ccrop.jpg,10.770330,0.229670,11.000000,16.763055
BNE_173369_ccrop.jpg,10.198039,5.066298,15.264338,18.357560
BNE_173369_ccrop.jpg,10.049876,6.713179,16.763055,18.357560
BNE_174167_ccrop.jpg,22.561028,0.242480,22.803509,22.803509
BNE_174167_ccrop.jpg,21.931712,0.204231,22.135944,22.803509
BNE_174167_ccrop.jpg,21.840330,0.091383,21.931712,22.803509
BNE_174167_ccrop.jpg,18.788294,0.079668,18.867962,19.209373
BNE_174167_ccrop.jpg,18.681542,0.106753,18.788294,19.209373
BNE_174167_ccrop.jpg,18.601075,0.080466,18.681542,19.209373
BNE_174167_ccrop.jpg,18.110770,0.137517,18.248288,22.803509
