img_name,prefix,kelompok,label,nucleus_shape,split,r_lobus,r_pisah_min,bridge_ratio_min,bridge_ratio_max,n_lobus,status_topologi,luas_nukleus,piks_lubang,komponen_mentah,n_saddle_signifikan
EO_270753_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,23.853721,7.071068,0.296435,0.978683,13,normal,6671,0,1,12
EO_270764_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.000000,2.000000,0.068966,0.817467,3,normal,6053,0,1,2
EO_272663_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.207437,19.924859,0.823088,0.981918,9,normal,5506,0,1,8
EO_273049_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,20.024984,0.000000,0.000000,0.000000,10,terpisah_di_nol,4857,0,2,8
EO_273741_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,24.166092,0.000000,0.000000,0.000000,10,terpisah_di_nol,6903,0,2,8
EO_27382_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,25.000000,9.433981,0.377359,0.980612,4,normal,5858,0,1,3
EO_274103_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,35.777088,13.416408,0.375000,0.987816,10,normal,7279,0,1,9
EO_27437_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.459060,1.414214,0.051503,0.051503,2,normal,6290,0,1,1
EO_274435_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.400758,0.000000,0.000000,0.000000,5,terpisah_di_nol,7188,0,2,3
EO_274458_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,27.000000,14.000000,0.518519,0.707592,6,normal,5198,0,1,5
EO_274822_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.635642,2.236068,0.078087,0.078087,2,normal,6357,0,1,1
EO_27502_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.627054,10.630146,0.399224,0.812456,5,normal,5464,0,1,4
EO_275142_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,22.203603,1.000000,0.045038,0.738674,7,normal,5449,0,1,6
EO_276058_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,25.942244,11.401754,0.439505,0.879011,7,normal,5966,0,1,6
EO_276119_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.769729,3.000000,0.126211,0.984841,13,normal,6338,0,1,12
EO_276280_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.681644,5.656854,0.190584,0.811383,8,normal,6935,0,1,7
EO_276552_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,21.213203,1.000000,0.047140,0.989949,6,normal,5328,0,1,5
EO_276645_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,24.413111,19.104973,0.782570,0.945672,7,normal,5562,214,1,6
EO_277497_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,24.083189,0.000000,0.000000,0.000000,5,terpisah_di_nol,7362,0,2,3
EO_277857_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.738634,2.000000,0.080845,0.977692,5,normal,6186,0,1,4
EO_27809_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.178006,0.000000,0.000000,0.000000,11,terpisah_di_nol,11711,0,2,9
EO_278121_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,30.000000,3.000000,0.100000,0.700793,3,normal,6500,0,1,2
EO_278343_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.259407,0.000000,0.000000,0.000000,12,terpisah_di_nol,6681,0,2,10
EO_278427_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.769729,1.414214,0.059496,0.059496,2,normal,5393,0,1,1
EO_278488_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.706539,2.000000,0.084365,0.869614,3,normal,5419,0,1,2
EO_278802_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.832816,3.605551,0.134371,0.754615,9,normal,6816,0,1,8
EO_280653_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,25.298221,2.000000,0.079057,0.988212,5,normal,5966,0,1,4
EO_28080_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.166155,4.242641,0.156174,0.884985,6,normal,6936,0,1,5
EO_281130_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.769729,3.605551,0.151687,0.151687,2,normal,5779,0,1,1
EO_282946_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,30.016662,3.162278,0.105351,0.299833,4,normal,7180,0,1,3
EO_283475_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,25.079872,1.414214,0.056388,0.089158,3,normal,5998,0,1,2
EO_283618_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,31.048349,0.000000,0.000000,0.000000,6,terpisah_di_nol,9156,0,2,4
EO_283790_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.160256,0.000000,0.000000,0.000000,3,terpisah_di_nol,5074,0,2,1
EO_283906_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,23.600847,12.806248,0.542618,0.947452,7,normal,6484,0,1,6
EO_284748_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,28.600699,0.000000,0.000000,0.000000,3,terpisah_di_nol,7918,0,2,1
EO_284757_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,35.114100,27.513633,0.783549,0.789735,4,normal,6721,2,1,3
EO_284934_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.351591,4.000000,0.164260,0.987271,14,normal,7527,0,1,13
EO_285081_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.000000,4.000000,0.160000,0.894427,4,normal,5189,0,1,3
EO_285269_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,21.377558,0.000000,0.000000,0.000000,5,terpisah_di_nol,5349,0,3,2
EO_285354_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,20.518285,5.656854,0.275698,0.697808,11,normal,5469,0,1,10
EO_285640_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.769729,1.000000,0.042070,0.959351,4,normal,5385,0,1,3
EO_286184_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.476405,0.000000,0.000000,0.000000,3,terpisah_di_nol,8230,0,2,1
EO_286409_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.612497,15.620499,0.609878,0.969819,4,normal,6138,0,1,3
EO_287394_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-indented,train,34.481879,29.000000,0.841021,0.841021,2,normal,6430,0,1,1
EO_28765_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,19.697716,2.000000,0.101535,0.980480,6,normal,5721,0,1,5
EO_287859_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.000000,1.414214,0.056569,0.927793,3,normal,5401,0,1,2
EO_287969_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.086793,2.000000,0.086630,0.909611,10,normal,7819,0,1,9
EO_287976_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,23.409400,8.485281,0.362473,0.747258,5,normal,6350,0,1,4
EO_288126_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.172505,8.544004,0.326450,0.974118,5,normal,5903,0,1,4
EO_288460_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.472205,1.414214,0.062932,0.985037,8,normal,5453,0,1,7
EO_289878_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,22.825424,8.062258,0.353214,0.818453,11,normal,5688,0,1,10
EO_290013_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.000000,1.414214,0.056569,0.963328,9,normal,6686,0,1,8
EO_290103_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.844410,17.888544,0.620174,0.632646,4,normal,5749,0,1,3
EO_291138_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.160256,6.403124,0.227382,0.227382,2,normal,6091,0,1,1
EO_291250_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.784888,1.000000,0.035991,0.687603,11,normal,7028,0,1,10
EO_291508_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.614186,1.000000,0.033768,0.921676,5,normal,8080,0,1,4
EO_292022_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.400758,2.236068,0.084697,0.874475,10,normal,6237,0,1,9
EO_292560_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.784888,2.000000,0.071982,0.982357,5,normal,6610,0,1,4
EO_293968_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,30.675723,22.847319,0.744801,0.793170,11,normal,6966,284,1,10
EO_294174_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.832816,14.317821,0.533594,0.533594,3,normal,6651,0,1,2
EO_294218_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.459060,8.944272,0.325731,0.825650,7,normal,8255,0,1,6
EO_294378_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.248809,7.280110,0.277350,0.983167,6,normal,6686,0,1,5
EO_294492_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.186773,4.242641,0.175412,0.884820,8,normal,5646,0,1,7
EO_294566_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,29.529646,16.278821,0.551270,0.772966,4,normal,8139,0,1,3
EO_294946_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,21.400935,4.242641,0.198246,0.985706,11,normal,6130,0,1,10
EO_295602_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.000000,1.414214,0.056569,0.865332,7,normal,6852,0,1,6
EO_295726_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.732137,0.000000,0.000000,0.000000,10,terpisah_di_nol,7087,14,2,8
EO_296431_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.248809,2.000000,0.076194,0.979470,5,normal,6009,0,1,4
EO_29702_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,25.709920,9.000000,0.350059,0.991644,9,normal,6735,0,1,8
EO_297333_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.017851,2.000000,0.071383,0.980056,3,normal,6157,0,1,2
EO_297372_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.000000,3.000000,0.120000,0.976524,13,normal,6902,0,1,12
EO_29763_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,34.669872,31.764760,0.916206,0.980679,5,normal,5906,734,1,4
EO_298214_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,25.806976,1.414214,0.054800,0.953105,7,normal,6419,0,1,6
EO_298423_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.400758,6.708204,0.254091,0.254091,2,normal,6036,0,1,1
EO_29868_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.455844,2.828427,0.111111,0.621130,5,normal,6698,0,1,4
EO_299128_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.784888,2.236068,0.080478,0.901927,6,normal,6307,0,1,5
EO_29954_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,21.470911,13.152946,0.612594,0.979176,15,normal,5111,0,1,14
EO_301146_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,24.000000,1.000000,0.041667,0.966451,7,normal,5920,0,1,6
EO_301432_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,30.016662,4.242641,0.141343,0.141343,2,normal,6758,0,1,1
EO_301622_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,25.079872,0.000000,0.000000,0.000000,14,terpisah_di_nol,11700,0,3,12
EO_30192_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,20.591260,1.414214,0.068680,0.983352,10,normal,5767,0,1,9
EO_302263_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.758837,5.099020,0.205947,0.972711,5,normal,6498,0,1,4
EO_303238_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,21.095023,9.055385,0.429266,0.948091,15,normal,5209,0,1,14
EO_303353_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,31.240999,9.486833,0.303666,0.303666,2,normal,7012,0,1,1
EO_303442_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,22.090722,0.000000,0.000000,0.000000,7,terpisah_di_nol,8067,112,4,3
EO_304439_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.022716,7.071068,0.321081,0.881657,6,normal,5732,0,1,5
EO_304840_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.925824,6.403124,0.237806,0.988904,8,normal,7708,0,1,7
EO_306876_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,31.000000,9.848858,0.317705,0.822423,5,normal,7513,0,1,4
EO_307124_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,24.186773,0.000000,0.000000,0.000000,6,terpisah_di_nol,7782,0,2,4
EO_307413_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,25.961510,0.000000,0.000000,0.000000,13,terpisah_di_nol,9397,0,3,10
EO_307912_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,21.931712,11.313708,0.515861,0.966164,4,normal,4496,0,1,3
EO_308825_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,21.954498,2.000000,0.091098,0.981150,9,normal,6237,0,1,8
EO_309157_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,22.472205,0.000000,0.000000,0.000000,3,terpisah_di_nol,4958,0,2,1
EO_309479_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.427878,7.071068,0.240285,0.859669,4,normal,6489,0,1,3
EO_309740_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.076810,0.000000,0.000000,0.000000,15,terpisah_di_nol,11985,0,3,12
EO_309854_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.079872,3.000000,0.119618,0.958603,4,normal,6095,0,1,3
EO_31159_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.160256,15.231546,0.540888,0.990497,8,normal,6659,1,1,7
EO_312103_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.925824,0.000000,0.000000,0.000000,5,terpisah_di_nol,7132,0,2,3
EO_312938_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,31.622777,16.000000,0.505964,0.885438,12,normal,9130,0,1,11
EO_313186_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,31.400637,28.284271,0.900755,0.900755,2,normal,5470,0,1,1
EO_313229_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.861739,6.403124,0.221855,0.985489,3,normal,6647,0,1,2
EO_31352_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.000000,2.236068,0.086003,0.853985,3,normal,5263,0,1,2
EO_315374_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,21.931712,2.236068,0.101956,0.982170,7,normal,4330,0,1,6
EO_316082_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,20.518285,1.414214,0.068925,0.937475,10,normal,5107,0,1,9
EO_316227_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,25.455844,11.661904,0.458123,0.950958,6,normal,5874,0,1,5
EO_317336_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,20.396078,13.892444,0.681133,0.976897,13,normal,6139,0,1,12
EO_317454_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.553865,0.000000,0.000000,0.000000,5,terpisah_di_nol,6352,0,2,3
EO_318637_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.086793,5.385165,0.233257,0.961745,8,normal,6432,0,1,7
EO_31947_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.635642,5.099020,0.178065,0.178065,2,normal,6983,0,1,1
EO_319771_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,20.615528,1.414214,0.068599,0.982194,11,normal,5847,0,1,10
EO_3205_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,24.351591,8.485281,0.348449,0.896875,4,normal,6179,35,1,3
EO_321089_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,19.924859,1.414214,0.070977,0.942957,6,normal,5491,0,1,5
EO_321528_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.614186,2.000000,0.067535,0.854927,7,normal,7939,0,1,6
EO_323763_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.892651,19.235384,0.689622,0.855197,8,normal,6360,24,1,7
EO_323955_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,25.059928,1.000000,0.039904,0.232680,3,normal,6143,0,1,2
EO_324141_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,21.189620,6.708204,0.316580,0.985417,17,normal,5437,0,1,16
EO_325253_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,22.360680,1.000000,0.044721,0.442719,3,normal,6530,0,1,2
EO_325473_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.709920,6.324555,0.245997,0.973165,6,normal,6510,0,1,5
EO_326103_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.000000,5.830952,0.242956,0.925150,8,normal,7168,0,1,7
EO_326334_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.248809,0.000000,0.000000,0.000000,5,terpisah_di_nol,6465,0,2,3
EO_326543_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.769729,1.414214,0.059496,0.984841,3,normal,5451,0,1,2
EO_326829_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.410882,2.000000,0.068002,0.068002,2,normal,6971,0,1,1
EO_32702_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,25.000000,1.000000,0.040000,0.963328,5,normal,6056,0,1,4
EO_327236_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,23.259407,13.453624,0.578416,0.982283,4,normal,6147,0,1,3
EO_327676_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.570661,2.000000,0.075271,0.959521,4,normal,5894,0,1,3
EO_327928_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.360680,1.000000,0.044721,0.981835,10,normal,5259,0,1,9
EO_329975_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.792360,2.236068,0.077662,0.594506,6,normal,5334,0,1,5
EO_330411_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.658633,2.236068,0.080845,0.870730,13,normal,8756,0,1,12
EO_330708_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.410882,0.000000,0.000000,0.000000,10,terpisah_di_nol,8221,0,2,8
EO_330760_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,23.086793,0.000000,0.000000,0.000000,13,terpisah_di_nol,10439,0,2,11
EO_330791_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,26.419690,8.062258,0.305161,0.984115,9,normal,6184,49,1,8
EO_331211_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.769729,3.000000,0.126211,0.985739,9,normal,7135,0,1,8
EO_331701_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.000000,5.000000,0.208333,0.834374,4,normal,5463,0,1,3
EO_331982_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.561028,4.123106,0.182753,0.984157,6,normal,5204,0,1,5
EO_332005_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,26.907248,17.804494,0.661699,0.743294,7,normal,5679,0,1,6
EO_332343_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.203603,2.000000,0.090075,0.860445,9,normal,5788,0,1,8
EO_333590_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.135944,1.000000,0.045175,0.890998,7,normal,5336,0,1,6
EO_334306_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,30.413813,7.071068,0.232495,0.852976,4,normal,6574,0,1,3
EO_33518_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.238859,12.727922,0.504299,0.964031,5,normal,5797,0,1,4
EO_335540_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,29.410882,0.000000,0.000000,0.000000,10,terpisah_di_nol,11553,46,2,8
EO_336291_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.083189,2.000000,0.083045,0.765641,6,normal,5886,0,1,5
EO_336686_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,20.808652,11.000000,0.528626,0.866359,7,normal,5653,0,1,6
EO_337928_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,21.931712,0.000000,0.000000,0.000000,9,terpisah_di_nol,8366,0,3,6
EO_338307_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,29.017236,0.000000,0.000000,0.000000,12,terpisah_di_nol,10243,0,2,10
EO_338378_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,20.880613,2.236068,0.107088,0.873934,13,normal,5586,14,1,12
EO_33913_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.758837,8.246211,0.333061,0.977729,6,normal,5661,0,1,5
EO_339625_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.203603,1.414214,0.063693,0.540453,9,normal,5316,0,1,8
EO_340029_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.803509,5.000000,0.219265,0.994214,15,normal,7481,0,1,14
EO_340636_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,30.413813,27.166155,0.893218,0.977587,7,normal,6214,294,1,6
EO_340997_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,44.418465,0.000000,0.000000,0.000000,12,terpisah_di_nol,18437,86,2,10
EO_341028_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-indented,train,37.000000,,1.000000,1.000000,1,tak_pernah_pecah,5591,0,1,0
EO_341940_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.515301,3.162278,0.128992,0.658996,3,normal,6185,0,1,2
EO_342801_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,31.400637,21.213203,0.675566,0.976914,5,normal,6173,125,1,4
EO_343437_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.298221,1.000000,0.039528,0.955249,7,normal,7263,0,1,6
EO_343910_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.839485,4.123106,0.165990,0.201292,3,normal,4989,0,1,2
EO_344745_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,24.351591,14.000000,0.574911,0.948061,10,normal,6038,0,1,9
EO_344943_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,16.763055,0.000000,0.000000,0.000000,3,terpisah_di_nol,2254,0,2,1
EO_345129_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,25.942244,10.770330,0.415166,0.841883,6,normal,5905,0,1,5
EO_345452_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.627054,1.000000,0.037556,0.864599,5,normal,6723,0,1,4
EO_345969_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,20.591260,3.000000,0.145693,0.983352,7,normal,5166,0,1,6
EO_346443_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.000000,1.000000,0.040000,0.987927,7,normal,5757,0,1,6
EO_347529_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.425341,0.000000,0.000000,0.000000,17,terpisah_di_nol,11006,115,2,15
EO_347586_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.086793,2.236068,0.096855,0.798686,8,normal,6521,0,1,7
EO_348160_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.172505,1.000000,0.038208,0.986034,4,normal,5545,0,1,3
EO_348748_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,30.805844,12.806248,0.415708,0.415708,3,normal,6333,0,1,2
EO_350556_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.238859,1.000000,0.039621,0.914732,6,normal,7245,0,2,5
EO_350584_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,28.178006,17.464249,0.619783,0.817011,7,normal,5966,299,1,6
EO_351326_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,31.827661,2.236068,0.070255,0.070255,2,normal,7295,0,2,1
EO_352853_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,26.000000,20.615528,0.792905,0.988843,8,normal,5423,0,1,7
