img_name,kunci,prefix,path_asal,tahap
MMY_386552_ccrop.jpg,MMY_386552,MMY,PBC_dataset_normal_DIB\ig\MMY_386552.jpg,3_metamielosit
MMY_388092_ccrop.jpg,MMY_388092,MMY,PBC_dataset_normal_DIB\ig\MMY_388092.jpg,3_metamielosit
MMY_388536_ccrop.jpg,MMY_388536,MMY,PBC_dataset_normal_DIB\ig\MMY_388536.jpg,3_metamielosit
MMY_388876_ccrop.jpg,MMY_388876,MMY,PBC_dataset_normal_DIB\ig\MMY_388876.jpg,3_metamielosit
MMY_388896_ccrop.jpg,MMY_388896,MMY,PBC_dataset_normal_DIB\ig\MMY_388896.jpg,3_metamielosit
MMY_389066_ccrop.jpg,MMY_389066,MMY,PBC_dataset_normal_DIB\ig\MMY_389066.jpg,3_metamielosit
MMY_389983_ccrop.jpg,MMY_389983,MMY,PBC_dataset_normal_DIB\ig\MMY_389983.jpg,3_metamielosit
MMY_39101_ccrop.jpg,MMY_39101,MMY,PBC_dataset_normal_DIB\ig\MMY_39101.jpg,3_metamielosit
MMY_392543_ccrop.jpg,MMY_392543,MMY,PBC_dataset_normal_DIB\ig\MMY_392543.jpg,3_metamielosit
MMY_393281_ccrop.jpg,MMY_393281,MMY,PBC_dataset_normal_DIB\ig\MMY_393281.jpg,3_metamielosit
MMY_395164_ccrop.jpg,MMY_395164,MMY,PBC_dataset_normal_DIB\ig\MMY_395164.jpg,3_metamielosit
MMY_395245_ccrop.jpg,MMY_395245,MMY,PBC_dataset_normal_DIB\ig\MMY_395245.jpg,3_metamielosit
MMY_395923_ccrop.jpg,MMY_395923,MMY,PBC_dataset_normal_DIB\ig\MMY_395923.jpg,3_metamielosit
MMY_39693_ccrop.jpg,MMY_39693,MMY,PBC_dataset_normal_DIB\ig\MMY_39693.jpg,3_metamielosit
MMY_398297_ccrop.jpg,MMY_398297,MMY,PBC_dataset_normal_DIB\ig\MMY_398297.jpg,3_metamielosit
MMY_39838_ccrop.jpg,MMY_39838,MMY,PBC_dataset_normal_DIB\ig\MMY_39838.jpg,3_metamielosit
MMY_398672_ccrop.jpg,MMY_398672,MMY,PBC_dataset_normal_DIB\ig\MMY_398672.jpg,3_metamielosit
MMY_398764_ccrop.jpg,MMY_398764,MMY,PBC_dataset_normal_DIB\ig\MMY_398764.jpg,3_metamielosit
MMY_39970_ccrop.jpg,MMY_39970,MMY,PBC_dataset_normal_DIB\ig\MMY_39970.jpg,3_metamielosit
MMY_399802_ccrop.jpg,MMY_399802,MMY,PBC_dataset_normal_DIB\ig\MMY_399802.jpg,3_metamielosit
MMY_400392_ccrop.jpg,MMY_400392,MMY,PBC_dataset_normal_DIB\ig\MMY_400392.jpg,3_metamielosit
MMY_400491_ccrop.jpg,MMY_400491,MMY,PBC_dataset_normal_DIB\ig\MMY_400491.jpg,3_metamielosit
MMY_400904_ccrop.jpg,MMY_400904,MMY,PBC_dataset_normal_DIB\ig\MMY_400904.jpg,3_metamielosit
MMY_401038_ccrop.jpg,MMY_401038,MMY,PBC_dataset_normal_DIB\ig\MMY_401038.jpg,3_metamielosit
MMY_401376_ccrop.jpg,MMY_401376,MMY,PBC_dataset_normal_DIB\ig\MMY_401376.jpg,3_metamielosit
MMY_404145_ccrop.jpg,MMY_404145,MMY,PBC_dataset_normal_DIB\ig\MMY_404145.jpg,3_metamielosit
MMY_405465_ccrop.jpg,MMY_405465,MMY,PBC_dataset_normal_DIB\ig\MMY_405465.jpg,3_metamielosit
MMY_406224_ccrop.jpg,MMY_406224,MMY,PBC_dataset_normal_DIB\ig\MMY_406224.jpg,3_metamielosit
MMY_406233_ccrop.jpg,MMY_406233,MMY,PBC_dataset_normal_DIB\ig\MMY_406233.jpg,3_metamielosit
MMY_408357_ccrop.jpg,MMY_408357,MMY,PBC_dataset_normal_DIB\ig\MMY_408357.jpg,3_metamielosit
MMY_408761_ccrop.jpg,MMY_408761,MMY,PBC_dataset_normal_DIB\ig\MMY_408761.jpg,3_metamielosit
MMY_408810_ccrop.jpg,MMY_408810,MMY,PBC_dataset_normal_DIB\ig\MMY_408810.jpg,3_metamielosit
MMY_409221_ccrop.jpg,MMY_409221,MMY,PBC_dataset_normal_DIB\ig\MMY_409221.jpg,3_metamielosit
MMY_410624_ccrop.jpg,MMY_410624,MMY,PBC_dataset_normal_DIB\ig\MMY_410624.jpg,3_metamielosit
MMY_411014_ccrop.jpg,MMY_411014,MMY,PBC_dataset_normal_DIB\ig\MMY_411014.jpg,3_metamielosit
MMY_411321_ccrop.jpg,MMY_411321,MMY,PBC_dataset_normal_DIB\ig\MMY_411321.jpg,3_metamielosit
MMY_411414_ccrop.jpg,MMY_411414,MMY,PBC_dataset_normal_DIB\ig\MMY_411414.jpg,3_metamielosit
MMY_411724_ccrop.jpg,MMY_411724,MMY,PBC_dataset_normal_DIB\ig\MMY_411724.jpg,3_metamielosit
MMY_413899_ccrop.jpg,MMY_413899,MMY,PBC_dataset_normal_DIB\ig\MMY_413899.jpg,3_metamielosit
MMY_414012_ccrop.jpg,MMY_414012,MMY,PBC_dataset_normal_DIB\ig\MMY_414012.jpg,3_metamielosit
MMY_414787_ccrop.jpg,MMY_414787,MMY,PBC_dataset_normal_DIB\ig\MMY_414787.jpg,3_metamielosit
MMY_416832_ccrop.jpg,MMY_416832,MMY,PBC_dataset_normal_DIB\ig\MMY_416832.jpg,3_metamielosit
MMY_417399_ccrop.jpg,MMY_417399,MMY,PBC_dataset_normal_DIB\ig\MMY_417399.jpg,3_metamielosit
MMY_419196_ccrop.jpg,MMY_419196,MMY,PBC_dataset_normal_DIB\ig\MMY_419196.jpg,3_metamielosit
MMY_421931_ccrop.jpg,MMY_421931,MMY,PBC_dataset_normal_DIB\ig\MMY_421931.jpg,3_metamielosit
MMY_421960_ccrop.jpg,MMY_421960,MMY,PBC_dataset_normal_DIB\ig\MMY_421960.jpg,3_metamielosit
MMY_422457_ccrop.jpg,MMY_422457,MMY,PBC_dataset_normal_DIB\ig\MMY_422457.jpg,3_metamielosit
MMY_422788_ccrop.jpg,MMY_422788,MMY,PBC_dataset_normal_DIB\ig\MMY_422788.jpg,3_metamielosit
MMY_423512_ccrop.jpg,MMY_423512,MMY,PBC_dataset_normal_DIB\ig\MMY_423512.jpg,3_metamielosit
MMY_423889_ccrop.jpg,MMY_423889,MMY,PBC_dataset_normal_DIB\ig\MMY_423889.jpg,3_metamielosit
MMY_426110_ccrop.jpg,MMY_426110,MMY,PBC_dataset_normal_DIB\ig\MMY_426110.jpg,3_metamielosit
MMY_426263_ccrop.jpg,MMY_426263,MMY,PBC_dataset_normal_DIB\ig\MMY_426263.jpg,3_metamielosit
MMY_427480_ccrop.jpg,MMY_427480,MMY,PBC_dataset_normal_DIB\ig\MMY_427480.jpg,3_metamielosit
MMY_429452_ccrop.jpg,MMY_429452,MMY,PBC_dataset_normal_DIB\ig\MMY_429452.jpg,3_metamielosit
MMY_430586_ccrop.jpg,MMY_430586,MMY,PBC_dataset_normal_DIB\ig\MMY_430586.jpg,3_metamielosit
MMY_431496_ccrop.jpg,MMY_431496,MMY,PBC_dataset_normal_DIB\ig\MMY_431496.jpg,3_metamielosit
MMY_433507_ccrop.jpg,MMY_433507,MMY,PBC_dataset_normal_DIB\ig\MMY_433507.jpg,3_metamielosit
MMY_433979_ccrop.jpg,MMY_433979,MMY,PBC_dataset_normal_DIB\ig\MMY_433979.jpg,3_metamielosit
MMY_434117_ccrop.jpg,MMY_434117,MMY,PBC_dataset_normal_DIB\ig\MMY_434117.jpg,3_metamielosit
MMY_434222_ccrop.jpg,MMY_434222,MMY,PBC_dataset_normal_DIB\ig\MMY_434222.jpg,3_metamielosit
MMY_434530_ccrop.jpg,MMY_434530,MMY,PBC_dataset_normal_DIB\ig\MMY_434530.jpg,3_metamielosit
MMY_434567_ccrop.jpg,MMY_434567,MMY,PBC_dataset_normal_DIB\ig\MMY_434567.jpg,3_metamielosit
MMY_43496_ccrop.jpg,MMY_43496,MMY,PBC_dataset_normal_DIB\ig\MMY_43496.jpg,3_metamielosit
MMY_43498_ccrop.jpg,MMY_43498,MMY,PBC_dataset_normal_DIB\ig\MMY_43498.jpg,3_metamielosit
MMY_435313_ccrop.jpg,MMY_435313,MMY,PBC_dataset_normal_DIB\ig\MMY_435313.jpg,3_metamielosit
MMY_435662_ccrop.jpg,MMY_435662,MMY,PBC_dataset_normal_DIB\ig\MMY_435662.jpg,3_metamielosit
MMY_435680_ccrop.jpg,MMY_435680,MMY,PBC_dataset_normal_DIB\ig\MMY_435680.jpg,3_metamielosit
MMY_43640_ccrop.jpg,MMY_43640,MMY,PBC_dataset_normal_DIB\ig\MMY_43640.jpg,3_metamielosit
MMY_437070_ccrop.jpg,MMY_437070,MMY,PBC_dataset_normal_DIB\ig\MMY_437070.jpg,3_metamielosit
MMY_437974_ccrop.jpg,MMY_437974,MMY,PBC_dataset_normal_DIB\ig\MMY_437974.jpg,3_metamielosit
MMY_438349_ccrop.jpg,MMY_438349,MMY,PBC_dataset_normal_DIB\ig\MMY_438349.jpg,3_metamielosit
MMY_438586_ccrop.jpg,MMY_438586,MMY,PBC_dataset_normal_DIB\ig\MMY_438586.jpg,3_metamielosit
MMY_439431_ccrop.jpg,MMY_439431,MMY,PBC_dataset_normal_DIB\ig\MMY_439431.jpg,3_metamielosit
MMY_441459_ccrop.jpg,MMY_441459,MMY,PBC_dataset_normal_DIB\ig\MMY_441459.jpg,3_metamielosit
MMY_441759_ccrop.jpg,MMY_441759,MMY,PBC_dataset_normal_DIB\ig\MMY_441759.jpg,3_metamielosit
MMY_445592_ccrop.jpg,MMY_445592,MMY,PBC_dataset_normal_DIB\ig\MMY_445592.jpg,3_metamielosit
MMY_447393_ccrop.jpg,MMY_447393,MMY,PBC_dataset_normal_DIB\ig\MMY_447393.jpg,3_metamielosit
MMY_447518_ccrop.jpg,MMY_447518,MMY,PBC_dataset_normal_DIB\ig\MMY_447518.jpg,3_metamielosit
MMY_448120_ccrop.jpg,MMY_448120,MMY,PBC_dataset_normal_DIB\ig\MMY_448120.jpg,3_metamielosit
MMY_450209_ccrop.jpg,MMY_450209,MMY,PBC_dataset_normal_DIB\ig\MMY_450209.jpg,3_metamielosit
MMY_451221_ccrop.jpg,MMY_451221,MMY,PBC_dataset_normal_DIB\ig\MMY_451221.jpg,3_metamielosit
MMY_451570_ccrop.jpg,MMY_451570,MMY,PBC_dataset_normal_DIB\ig\MMY_451570.jpg,3_metamielosit
MMY_452599_ccrop.jpg,MMY_452599,MMY,PBC_dataset_normal_DIB\ig\MMY_452599.jpg,3_metamielosit
MMY_456339_ccrop.jpg,MMY_456339,MMY,PBC_dataset_normal_DIB\ig\MMY_456339.jpg,3_metamielosit
MMY_457259_ccrop.jpg,MMY_457259,MMY,PBC_dataset_normal_DIB\ig\MMY_457259.jpg,3_metamielosit
MMY_457494_ccrop.jpg,MMY_457494,MMY,PBC_dataset_normal_DIB\ig\MMY_457494.jpg,3_metamielosit
MMY_458715_ccrop.jpg,MMY_458715,MMY,PBC_dataset_normal_DIB\ig\MMY_458715.jpg,3_metamielosit
MMY_4594_ccrop.jpg,MMY_4594,MMY,PBC_dataset_normal_DIB\ig\MMY_4594.jpg,3_metamielosit
MMY_461304_ccrop.jpg,MMY_461304,MMY,PBC_dataset_normal_DIB\ig\MMY_461304.jpg,3_metamielosit
MMY_461920_ccrop.jpg,MMY_461920,MMY,PBC_dataset_normal_DIB\ig\MMY_461920.jpg,3_metamielosit
MMY_462828_ccrop.jpg,MMY_462828,MMY,PBC_dataset_normal_DIB\ig\MMY_462828.jpg,3_metamielosit
MMY_464019_ccrop.jpg,MMY_464019,MMY,PBC_dataset_normal_DIB\ig\MMY_464019.jpg,3_metamielosit
MMY_464829_ccrop.jpg,MMY_464829,MMY,PBC_dataset_normal_DIB\ig\MMY_464829.jpg,3_metamielosit
MMY_470624_ccrop.jpg,MMY_470624,MMY,PBC_dataset_normal_DIB\ig\MMY_470624.jpg,3_metamielosit
MMY_471585_ccrop.jpg,MMY_471585,MMY,PBC_dataset_normal_DIB\ig\MMY_471585.jpg,3_metamielosit
MMY_472273_ccrop.jpg,MMY_472273,MMY,PBC_dataset_normal_DIB\ig\MMY_472273.jpg,3_metamielosit
MMY_472660_ccrop.jpg,MMY_472660,MMY,PBC_dataset_normal_DIB\ig\MMY_472660.jpg,3_metamielosit
MMY_473164_ccrop.jpg,MMY_473164,MMY,PBC_dataset_normal_DIB\ig\MMY_473164.jpg,3_metamielosit
MMY_473242_ccrop.jpg,MMY_473242,MMY,PBC_dataset_normal_DIB\ig\MMY_473242.jpg,3_metamielosit
MMY_473519_ccrop.jpg,MMY_473519,MMY,PBC_dataset_normal_DIB\ig\MMY_473519.jpg,3_metamielosit
MMY_475621_ccrop.jpg,MMY_475621,MMY,PBC_dataset_normal_DIB\ig\MMY_475621.jpg,3_metamielosit
MMY_477904_ccrop.jpg,MMY_477904,MMY,PBC_dataset_normal_DIB\ig\MMY_477904.jpg,3_metamielosit
MMY_479018_ccrop.jpg,MMY_479018,MMY,PBC_dataset_normal_DIB\ig\MMY_479018.jpg,3_metamielosit
MMY_479868_ccrop.jpg,MMY_479868,MMY,PBC_dataset_normal_DIB\ig\MMY_479868.jpg,3_metamielosit
MMY_481706_ccrop.jpg,MMY_481706,MMY,PBC_dataset_normal_DIB\ig\MMY_481706.jpg,3_metamielosit
MMY_482591_ccrop.jpg,MMY_482591,MMY,PBC_dataset_normal_DIB\ig\MMY_482591.jpg,3_metamielosit
MMY_482816_ccrop.jpg,MMY_482816,MMY,PBC_dataset_normal_DIB\ig\MMY_482816.jpg,3_metamielosit
MMY_483770_ccrop.jpg,MMY_483770,MMY,PBC_dataset_normal_DIB\ig\MMY_483770.jpg,3_metamielosit
MMY_483809_ccrop.jpg,MMY_483809,MMY,PBC_dataset_normal_DIB\ig\MMY_483809.jpg,3_metamielosit
MMY_4856_ccrop.jpg,MMY_4856,MMY,PBC_dataset_normal_DIB\ig\MMY_4856.jpg,3_metamielosit
MMY_48577_ccrop.jpg,MMY_48577,MMY,PBC_dataset_normal_DIB\ig\MMY_48577.jpg,3_metamielosit
MMY_485982_ccrop.jpg,MMY_485982,MMY,PBC_dataset_normal_DIB\ig\MMY_485982.jpg,3_metamielosit
MMY_486237_ccrop.jpg,MMY_486237,MMY,PBC_dataset_normal_DIB\ig\MMY_486237.jpg,3_metamielosit
MMY_486384_ccrop.jpg,MMY_486384,MMY,PBC_dataset_normal_DIB\ig\MMY_486384.jpg,3_metamielosit
MMY_486684_ccrop.jpg,MMY_486684,MMY,PBC_dataset_normal_DIB\ig\MMY_486684.jpg,3_metamielosit
MMY_488204_ccrop.jpg,MMY_488204,MMY,PBC_dataset_normal_DIB\ig\MMY_488204.jpg,3_metamielosit
MMY_48921_ccrop.jpg,MMY_48921,MMY,PBC_dataset_normal_DIB\ig\MMY_48921.jpg,3_metamielosit
MMY_490168_ccrop.jpg,MMY_490168,MMY,PBC_dataset_normal_DIB\ig\MMY_490168.jpg,3_metamielosit
MMY_49018_ccrop.jpg,MMY_49018,MMY,PBC_dataset_normal_DIB\ig\MMY_49018.jpg,3_metamielosit
MMY_493309_ccrop.jpg,MMY_493309,MMY,PBC_dataset_normal_DIB\ig\MMY_493309.jpg,3_metamielosit
MMY_493321_ccrop.jpg,MMY_493321,MMY,PBC_dataset_normal_DIB\ig\MMY_493321.jpg,3_metamielosit
MMY_493957_ccrop.jpg,MMY_493957,MMY,PBC_dataset_normal_DIB\ig\MMY_493957.jpg,3_metamielosit
MMY_494835_ccrop.jpg,MMY_494835,MMY,PBC_dataset_normal_DIB\ig\MMY_494835.jpg,3_metamielosit
MMY_495324_ccrop.jpg,MMY_495324,MMY,PBC_dataset_normal_DIB\ig\MMY_495324.jpg,3_metamielosit
MMY_496221_ccrop.jpg,MMY_496221,MMY,PBC_dataset_normal_DIB\ig\MMY_496221.jpg,3_metamielosit
MMY_498839_ccrop.jpg,MMY_498839,MMY,PBC_dataset_normal_DIB\ig\MMY_498839.jpg,3_metamielosit
MMY_498908_ccrop.jpg,MMY_498908,MMY,PBC_dataset_normal_DIB\ig\MMY_498908.jpg,3_metamielosit
MMY_499590_ccrop.jpg,MMY_499590,MMY,PBC_dataset_normal_DIB\ig\MMY_499590.jpg,3_metamielosit
MMY_500110_ccrop.jpg,MMY_500110,MMY,PBC_dataset_normal_DIB\ig\MMY_500110.jpg,3_metamielosit
MMY_500548_ccrop.jpg,MMY_500548,MMY,PBC_dataset_normal_DIB\ig\MMY_500548.jpg,3_metamielosit
MMY_501195_ccrop.jpg,MMY_501195,MMY,PBC_dataset_normal_DIB\ig\MMY_501195.jpg,3_metamielosit
MMY_501847_ccrop.jpg,MMY_501847,MMY,PBC_dataset_normal_DIB\ig\MMY_501847.jpg,3_metamielosit
MMY_504572_ccrop.jpg,MMY_504572,MMY,PBC_dataset_normal_DIB\ig\MMY_504572.jpg,3_metamielosit
MMY_505203_ccrop.jpg,MMY_505203,MMY,PBC_dataset_normal_DIB\ig\MMY_505203.jpg,3_metamielosit
MMY_505287_ccrop.jpg,MMY_505287,MMY,PBC_dataset_normal_DIB\ig\MMY_505287.jpg,3_metamielosit
MMY_505537_ccrop.jpg,MMY_505537,MMY,PBC_dataset_normal_DIB\ig\MMY_505537.jpg,3_metamielosit
MMY_509632_ccrop.jpg,MMY_509632,MMY,PBC_dataset_normal_DIB\ig\MMY_509632.jpg,3_metamielosit
MMY_509781_ccrop.jpg,MMY_509781,MMY,PBC_dataset_normal_DIB\ig\MMY_509781.jpg,3_metamielosit
MMY_510160_ccrop.jpg,MMY_510160,MMY,PBC_dataset_normal_DIB\ig\MMY_510160.jpg,3_metamielosit
MMY_510579_ccrop.jpg,MMY_510579,MMY,PBC_dataset_normal_DIB\ig\MMY_510579.jpg,3_metamielosit
MMY_510665_ccrop.jpg,MMY_510665,MMY,PBC_dataset_normal_DIB\ig\MMY_510665.jpg,3_metamielosit
MMY_512208_ccrop.jpg,MMY_512208,MMY,PBC_dataset_normal_DIB\ig\MMY_512208.jpg,3_metamielosit
MMY_512568_ccrop.jpg,MMY_512568,MMY,PBC_dataset_normal_DIB\ig\MMY_512568.jpg,3_metamielosit
MMY_513394_ccrop.jpg,MMY_513394,MMY,PBC_dataset_normal_DIB\ig\MMY_513394.jpg,3_metamielosit
MMY_514048_ccrop.jpg,MMY_514048,MMY,PBC_dataset_normal_DIB\ig\MMY_514048.jpg,3_metamielosit
MMY_514496_ccrop.jpg,MMY_514496,MMY,PBC_dataset_normal_DIB\ig\MMY_514496.jpg,3_metamielosit
MMY_515058_ccrop.jpg,MMY_515058,MMY,PBC_dataset_normal_DIB\ig\MMY_515058.jpg,3_metamielosit
MMY_516316_ccrop.jpg,MMY_516316,MMY,PBC_dataset_normal_DIB\ig\MMY_516316.jpg,3_metamielosit
MMY_516686_ccrop.jpg,MMY_516686,MMY,PBC_dataset_normal_DIB\ig\MMY_516686.jpg,3_metamielosit
MMY_517905_ccrop.jpg,MMY_517905,MMY,PBC_dataset_normal_DIB\ig\MMY_517905.jpg,3_metamielosit
MMY_523094_ccrop.jpg,MMY_523094,MMY,PBC_dataset_normal_DIB\ig\MMY_523094.jpg,3_metamielosit
MMY_523610_ccrop.jpg,MMY_523610,MMY,PBC_dataset_normal_DIB\ig\MMY_523610.jpg,3_metamielosit
MMY_525728_ccrop.jpg,MMY_525728,MMY,PBC_dataset_normal_DIB\ig\MMY_525728.jpg,3_metamielosit
MMY_526039_ccrop.jpg,MMY_526039,MMY,PBC_dataset_normal_DIB\ig\MMY_526039.jpg,3_metamielosit
MMY_527103_ccrop.jpg,MMY_527103,MMY,PBC_dataset_normal_DIB\ig\MMY_527103.jpg,3_metamielosit
MMY_527267_ccrop.jpg,MMY_527267,MMY,PBC_dataset_normal_DIB\ig\MMY_527267.jpg,3_metamielosit
MMY_528360_ccrop.jpg,MMY_528360,MMY,PBC_dataset_normal_DIB\ig\MMY_528360.jpg,3_metamielosit
MMY_528920_ccrop.jpg,MMY_528920,MMY,PBC_dataset_normal_DIB\ig\MMY_528920.jpg,3_metamielosit
MMY_529830_ccrop.jpg,MMY_529830,MMY,PBC_dataset_normal_DIB\ig\MMY_529830.jpg,3_metamielosit
MMY_530007_ccrop.jpg,MMY_530007,MMY,PBC_dataset_normal_DIB\ig\MMY_530007.jpg,3_metamielosit
MMY_532614_ccrop.jpg,MMY_532614,MMY,PBC_dataset_normal_DIB\ig\MMY_532614.jpg,3_metamielosit
MMY_533676_ccrop.jpg,MMY_533676,MMY,PBC_dataset_normal_DIB\ig\MMY_533676.jpg,3_metamielosit
MMY_533782_ccrop.jpg,MMY_533782,MMY,PBC_dataset_normal_DIB\ig\MMY_533782.jpg,3_metamielosit
MMY_534803_ccrop.jpg,MMY_534803,MMY,PBC_dataset_normal_DIB\ig\MMY_534803.jpg,3_metamielosit
MMY_537620_ccrop.jpg,MMY_537620,MMY,PBC_dataset_normal_DIB\ig\MMY_537620.jpg,3_metamielosit
MMY_537813_ccrop.jpg,MMY_537813,MMY,PBC_dataset_normal_DIB\ig\MMY_537813.jpg,3_metamielosit
MMY_539510_ccrop.jpg,MMY_539510,MMY,PBC_dataset_normal_DIB\ig\MMY_539510.jpg,3_metamielosit
MMY_539783_ccrop.jpg,MMY_539783,MMY,PBC_dataset_normal_DIB\ig\MMY_539783.jpg,3_metamielosit
MMY_539990_ccrop.jpg,MMY_539990,MMY,PBC_dataset_normal_DIB\ig\MMY_539990.jpg,3_metamielosit
MMY_540609_ccrop.jpg,MMY_540609,MMY,PBC_dataset_normal_DIB\ig\MMY_540609.jpg,3_metamielosit
MMY_542689_ccrop.jpg,MMY_542689,MMY,PBC_dataset_normal_DIB\ig\MMY_542689.jpg,3_metamielosit
MMY_543820_ccrop.jpg,MMY_543820,MMY,PBC_dataset_normal_DIB\ig\MMY_543820.jpg,3_metamielosit
MMY_544124_ccrop.jpg,MMY_544124,MMY,PBC_dataset_normal_DIB\ig\MMY_544124.jpg,3_metamielosit
MMY_544571_ccrop.jpg,MMY_544571,MMY,PBC_dataset_normal_DIB\ig\MMY_544571.jpg,3_metamielosit
MMY_54670_ccrop.jpg,MMY_54670,MMY,PBC_dataset_normal_DIB\ig\MMY_54670.jpg,3_metamielosit
MMY_548007_ccrop.jpg,MMY_548007,MMY,PBC_dataset_normal_DIB\ig\MMY_548007.jpg,3_metamielosit
MMY_548286_ccrop.jpg,MMY_548286,MMY,PBC_dataset_normal_DIB\ig\MMY_548286.jpg,3_metamielosit
MMY_548476_ccrop.jpg,MMY_548476,MMY,PBC_dataset_normal_DIB\ig\MMY_548476.jpg,3_metamielosit
MMY_54894_ccrop.jpg,MMY_54894,MMY,PBC_dataset_normal_DIB\ig\MMY_54894.jpg,3_metamielosit
MMY_551149_ccrop.jpg,MMY_551149,MMY,PBC_dataset_normal_DIB\ig\MMY_551149.jpg,3_metamielosit
MMY_551307_ccrop.jpg,MMY_551307,MMY,PBC_dataset_normal_DIB\ig\MMY_551307.jpg,3_metamielosit
MMY_55138_ccrop.jpg,MMY_55138,MMY,PBC_dataset_normal_DIB\ig\MMY_55138.jpg,3_metamielosit
MMY_556440_ccrop.jpg,MMY_556440,MMY,PBC_dataset_normal_DIB\ig\MMY_556440.jpg,3_metamielosit
MMY_556551_ccrop.jpg,MMY_556551,MMY,PBC_dataset_normal_DIB\ig\MMY_556551.jpg,3_metamielosit
MMY_557434_ccrop.jpg,MMY_557434,MMY,PBC_dataset_normal_DIB\ig\MMY_557434.jpg,3_metamielosit
MMY_559956_ccrop.jpg,MMY_559956,MMY,PBC_dataset_normal_DIB\ig\MMY_559956.jpg,3_metamielosit
MMY_56149_ccrop.jpg,MMY_56149,MMY,PBC_dataset_normal_DIB\ig\MMY_56149.jpg,3_metamielosit
MMY_563741_ccrop.jpg,MMY_563741,MMY,PBC_dataset_normal_DIB\ig\MMY_563741.jpg,3_metamielosit
MMY_563946_ccrop.jpg,MMY_563946,MMY,PBC_dataset_normal_DIB\ig\MMY_563946.jpg,3_metamielosit
MMY_564743_ccrop.jpg,MMY_564743,MMY,PBC_dataset_normal_DIB\ig\MMY_564743.jpg,3_metamielosit
MMY_566153_ccrop.jpg,MMY_566153,MMY,PBC_dataset_normal_DIB\ig\MMY_566153.jpg,3_metamielosit
MMY_566199_ccrop.jpg,MMY_566199,MMY,PBC_dataset_normal_DIB\ig\MMY_566199.jpg,3_metamielosit
MMY_566526_ccrop.jpg,MMY_566526,MMY,PBC_dataset_normal_DIB\ig\MMY_566526.jpg,3_metamielosit
MMY_566743_ccrop.jpg,MMY_566743,MMY,PBC_dataset_normal_DIB\ig\MMY_566743.jpg,3_metamielosit
MMY_567014_ccrop.jpg,MMY_567014,MMY,PBC_dataset_normal_DIB\ig\MMY_567014.jpg,3_metamielosit
MMY_567721_ccrop.jpg,MMY_567721,MMY,PBC_dataset_normal_DIB\ig\MMY_567721.jpg,3_metamielosit
MMY_568774_ccrop.jpg,MMY_568774,MMY,PBC_dataset_normal_DIB\ig\MMY_568774.jpg,3_metamielosit
MMY_569099_ccrop.jpg,MMY_569099,MMY,PBC_dataset_normal_DIB\ig\MMY_569099.jpg,3_metamielosit
MMY_570600_ccrop.jpg,MMY_570600,MMY,PBC_dataset_normal_DIB\ig\MMY_570600.jpg,3_metamielosit
MMY_572488_ccrop.jpg,MMY_572488,MMY,PBC_dataset_normal_DIB\ig\MMY_572488.jpg,3_metamielosit
MMY_572952_ccrop.jpg,MMY_572952,MMY,PBC_dataset_normal_DIB\ig\MMY_572952.jpg,3_metamielosit
MMY_574581_ccrop.jpg,MMY_574581,MMY,PBC_dataset_normal_DIB\ig\MMY_574581.jpg,3_metamielosit
MMY_578488_ccrop.jpg,MMY_578488,MMY,PBC_dataset_normal_DIB\ig\MMY_578488.jpg,3_metamielosit
MMY_579603_ccrop.jpg,MMY_579603,MMY,PBC_dataset_normal_DIB\ig\MMY_579603.jpg,3_metamielosit
MMY_579750_ccrop.jpg,MMY_579750,MMY,PBC_dataset_normal_DIB\ig\MMY_579750.jpg,3_metamielosit
MMY_580056_ccrop.jpg,MMY_580056,MMY,PBC_dataset_normal_DIB\ig\MMY_580056.jpg,3_metamielosit
MMY_580358_ccrop.jpg,MMY_580358,MMY,PBC_dataset_normal_DIB\ig\MMY_580358.jpg,3_metamielosit
MMY_582109_ccrop.jpg,MMY_582109,MMY,PBC_dataset_normal_DIB\ig\MMY_582109.jpg,3_metamielosit
MMY_583780_ccrop.jpg,MMY_583780,MMY,PBC_dataset_normal_DIB\ig\MMY_583780.jpg,3_metamielosit
MMY_585182_ccrop.jpg,MMY_585182,MMY,PBC_dataset_normal_DIB\ig\MMY_585182.jpg,3_metamielosit
MMY_586361_ccrop.jpg,MMY_586361,MMY,PBC_dataset_normal_DIB\ig\MMY_586361.jpg,3_metamielosit
MMY_586398_ccrop.jpg,MMY_586398,MMY,PBC_dataset_normal_DIB\ig\MMY_586398.jpg,3_metamielosit
MMY_586942_ccrop.jpg,MMY_586942,MMY,PBC_dataset_normal_DIB\ig\MMY_586942.jpg,3_metamielosit
MMY_58781_ccrop.jpg,MMY_58781,MMY,PBC_dataset_normal_DIB\ig\MMY_58781.jpg,3_metamielosit
MMY_589252_ccrop.jpg,MMY_589252,MMY,PBC_dataset_normal_DIB\ig\MMY_589252.jpg,3_metamielosit
MMY_59134_ccrop.jpg,MMY_59134,MMY,PBC_dataset_normal_DIB\ig\MMY_59134.jpg,3_metamielosit
MMY_59156_ccrop.jpg,MMY_59156,MMY,PBC_dataset_normal_DIB\ig\MMY_59156.jpg,3_metamielosit
MMY_591946_ccrop.jpg,MMY_591946,MMY,PBC_dataset_normal_DIB\ig\MMY_591946.jpg,3_metamielosit
