img_name,label,cell_size,cell_shape,nucleus_shape,nuclear_cytoplasmic_ratio,chromatin_density,cytoplasm_vacuole,cytoplasm_texture,cytoplasm_colour,granule_type,granule_colour,granularity,path,split,prefix,kelompok,r_lobus,r_pisah,bridge_ratio,n_lobus,status_topologi,luas_nukleus,jarak_saddle_ke_lubang,n_lobus_kal,tau_br,rho_br,tau_lobus,rho_lobus,aturan_lubang,f_badan,puncak_rel_badan,saddle_rel_badan,r_sel,luas_sel,pusat_fallback,n_komp_inti,frak_komp2,ori_r_lobus,ori_r_pisah,ori_br,ori_status,ori_n_lobus_kal,ori_luas_nukleus,terdeteksi,kor_r_lobus,kor_r_pisah,kor_br,kor_status,kor_n_lobus_kal,kor_luas_nukleus,kor_luas_badan
BNE_376075_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_376075_ccrop.jpg,train,BNE,A_sepakat_band,23.259406699226016,13.892443656921388,0.5972828041819173,2,normal,6109,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,73.97972695272672,19701,False,1,0.0,23.259406699226016,13.892443989449804,0.5972828184784306,normal,2,6109,False,,,,,,,
BNE_376738_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_376738_ccrop.jpg,train,BNE,A_sepakat_band,21.470910553583888,13.892443656921388,0.6470356076539326,3,normal,5216,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,63.788713735268246,15223,False,1,0.0,21.470910553583888,13.892443989449804,0.6470356231413251,normal,2,5216,False,,,,,,,
BNE_377951_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_377951_ccrop.jpg,train,BNE,A_sepakat_band,26.248809496813376,14.142135620117188,0.5387724583026919,3,normal,6158,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,76.36753236814714,20196,False,1,0.0,26.248809496813376,14.142135623730951,0.5387724584403654,normal,2,6158,False,,,,,,,
BNE_378921_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_378921_ccrop.jpg,train,BNE,A_sepakat_band,22.09072203437452,9.848857879638672,0.4458368478999122,3,normal,6303,999.0,3,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,72.0,17433,False,1,0.0,22.090722034374522,9.848857801796104,0.4458368443761447,normal,3,6303,False,,,,,,,
BNE_379446_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_379446_ccrop.jpg,train,BNE,A_sepakat_band,22.62741699796952,12.0,0.5303300858899106,2,normal,4804,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,62.0,12699,False,1,0.0,22.627416997969522,12.0,0.5303300858899106,normal,2,4804,False,,,,,,,
BNE_380348_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_380348_ccrop.jpg,train,BNE,A_sepakat_band,21.470910553583888,11.0,0.5123210761158845,2,normal,4900,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,58.412327466040935,11873,False,1,0.0,21.470910553583888,11.0,0.5123210761158845,normal,2,4900,False,,,,,,,
BNE_380387_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_380387_ccrop.jpg,train,BNE,A_sepakat_band,19.697715603592208,9.219544410705566,0.4680514530844494,3,normal,5070,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,54.56189146281496,12551,False,1,0.0,19.697715603592208,9.219544457292887,0.46805145544956234,normal,2,5070,False,,,,,,,
BNE_380800_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_380800_ccrop.jpg,train,BNE,A_sepakat_band,30.463092423455635,17.262676239013672,0.5666751096392941,2,normal,5276,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,64.35060217278468,13899,False,1,0.0,30.463092423455635,17.26267650163207,0.5666751182601654,normal,2,5276,False,,,,,,,
BNE_381862_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_381862_ccrop.jpg,train,BNE,A_sepakat_band,26.627053911388696,17.69180679321289,0.6644297507373094,2,normal,5184,999.0,1,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,68.15423684555495,15644,False,1,0.0,26.627053911388696,17.69180601295413,0.6644297214340766,normal,1,5184,False,,,,,,,
BNE_382771_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_382771_ccrop.jpg,train,BNE,A_sepakat_band,23.021728866442675,14.866068840026855,0.6457407663112646,3,normal,5729,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,56.64803615307419,14471,False,1,0.0,23.021728866442675,14.866068747318506,0.6457407622842712,normal,2,5729,False,,,,,,,
BNE_384062_ccrop.jpg,Neutrophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,BNE_384062_ccrop.jpg,train,BNE,D_konflik_BNE_segmented,26.40075756488817,9.0,0.3408993085853566,2,normal,6216,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,58.69412236331676,12752,False,1,0.0,26.40075756488817,9.0,0.3408993085853566,normal,2,6216,False,,,,,,,
BNE_384068_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_384068_ccrop.jpg,train,BNE,A_sepakat_band,20.615528128088304,10.0,0.4850712500726659,4,normal,6437,999.0,3,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,67.89698078707183,19486,False,1,0.0,20.615528128088304,10.0,0.48507125007266594,normal,3,6437,False,,,,,,,
BNE_384203_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_384203_ccrop.jpg,train,BNE,A_sepakat_band,21.18962010041709,13.0,0.6135079316379113,2,normal,4661,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,62.96824596572466,13979,False,1,0.0,21.18962010041709,13.0,0.6135079316379113,normal,2,4661,False,,,,,,,
BNE_384920_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_384920_ccrop.jpg,train,BNE,A_sepakat_band,19.1049731745428,9.0,0.4710815303311924,3,normal,4592,999.0,3,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,60.03332407921454,11958,False,1,0.0,19.1049731745428,9.0,0.4710815303311924,normal,3,4592,False,,,,,,,
BNE_385402_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_385402_ccrop.jpg,train,BNE,A_sepakat_band,21.213203435596427,14.422204971313477,0.6798692623252064,2,normal,5183,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,67.4166151627327,15470,False,1,0.0,21.213203435596427,14.422205101855956,0.679869268479038,normal,2,5183,False,,,,,,,
BNE_386017_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_386017_ccrop.jpg,train,BNE,A_sepakat_band,18.43908891458577,10.0,0.5423261445466404,3,normal,5136,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,70.8590149522275,16921,False,1,0.0,18.439088914585774,10.0,0.5423261445466404,normal,2,5136,False,,,,,,,
BNE_388894_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_388894_ccrop.jpg,train,BNE,A_sepakat_band,19.313207915827967,8.062257766723633,0.4174478834309178,3,normal,5146,999.0,3,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,56.0,13713,False,1,0.0,19.313207915827967,8.06225774829855,0.4174478824769032,normal,3,5146,False,,,,,,,
BNE_388940_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_388940_ccrop.jpg,train,BNE,A_sepakat_band,21.840329667841555,12.727922439575195,0.5827715347317408,2,normal,6459,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,69.63476143421474,17012,False,1,0.0,21.840329667841555,12.727922061357855,0.5827715174143585,normal,2,6459,False,,,,,,,
BNE_38919_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_38919_ccrop.jpg,train,BNE,A_sepakat_band,25.019992006393608,15.62049961090088,0.6243207274770198,2,normal,5449,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,65.5133574166368,15410,False,1,0.0,25.019992006393608,15.620499351813308,0.6243207171217979,normal,2,5449,False,,,,,,,
BNE_389215_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes,BNE_389215_ccrop.jpg,train,BNE,A_sepakat_band,25.0,19.209373474121094,0.7683749389648438,2,normal,5773,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,73.10950690573696,17989,False,1,0.0,25.0,19.209372712298546,0.7683749084919418,normal,2,5773,False,,,,,,,
BNE_389738_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_389738_ccrop.jpg,train,BNE,A_sepakat_band,27.459060435491963,17.464248657226562,0.6360104235268481,2,normal,6876,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,60.63827174318213,12021,False,1,0.0,27.459060435491963,17.46424919657298,0.6360104431686862,normal,2,6876,False,,,,,,,
BNE_389826_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_389826_ccrop.jpg,train,BNE,A_sepakat_band,22.09072203437452,13.892443656921388,0.628881375416516,3,normal,5554,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,68.59300255857006,15671,False,1,0.0,22.090722034374522,13.892443989449804,0.6288813904693702,normal,2,5554,False,,,,,,,
BNE_390179_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_390179_ccrop.jpg,train,BNE,A_sepakat_band,22.825424421026653,16.492422103881836,0.7225461310015822,3,normal,6547,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,70.68238818828917,17408,False,1,0.0,22.825424421026653,16.492422502470642,0.7225461484640747,normal,2,6547,False,,,,,,,
BNE_390232_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_390232_ccrop.jpg,train,BNE,A_sepakat_band,20.615528128088304,9.848857879638672,0.4777397803464356,3,normal,6121,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,67.446274915669,15253,False,1,0.0,20.615528128088304,9.848857801796104,0.4777397765705165,normal,2,6121,False,,,,,,,
BNE_390698_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_390698_ccrop.jpg,train,BNE,A_sepakat_band,18.027756377319943,9.899495124816896,0.5491251888266631,3,normal,4464,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,55.10898293381942,10352,False,1,0.0,18.027756377319946,9.899494936611665,0.5491251783869153,normal,2,4464,False,,,,,,,
BNE_393818_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_393818_ccrop.jpg,train,BNE,A_sepakat_band,20.248456731316587,13.0,0.6420242378222333,3,normal,6385,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,68.24954212300622,15790,False,1,0.0,20.248456731316587,13.0,0.6420242378222333,normal,2,6385,False,,,,,,,
BNE_394928_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_394928_ccrop.jpg,train,BNE,A_sepakat_band,29.154759474226505,,1.0,1,tak_pernah_pecah,7412,,1,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,68.0,16847,False,1,0.0,29.154759474226502,,1.0,tak_pernah_pecah,1,7412,False,,,,,,,
BNE_396823_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_396823_ccrop.jpg,train,BNE,A_sepakat_band,21.54065922853801,12.206555366516112,0.5666751066905292,3,normal,5200,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,63.41135544995076,13661,False,1,0.0,21.540659228538015,12.206555615733702,0.5666751182601654,normal,2,5200,False,,,,,,,
BNE_396832_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_396832_ccrop.jpg,train,BNE,A_sepakat_band,17.69180601295413,5.099019527435303,0.2882136240755605,3,normal,4889,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,53.665631459994955,9562,False,1,0.0,17.69180601295413,5.0990195135927845,0.2882136232931351,normal,2,4889,False,,,,,,,
BNE_396853_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,loosely,no,clear,light blue,small,pink,yes,BNE_396853_ccrop.jpg,train,BNE,A_sepakat_band,27.29468812791236,7.071067810058594,0.2590638800092208,3,normal,7133,999.0,3,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,71.7007670809734,21876,False,1,0.0,27.294688127912362,7.0710678118654755,0.2590638800754199,normal,3,7133,False,,,,,,,
BNE_397228_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_397228_ccrop.jpg,train,BNE,A_sepakat_band,20.248456731316587,9.43398094177246,0.4659111095208414,5,normal,5332,999.0,3,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,64.8459713474939,14594,False,1,0.0,20.248456731316587,9.433981132056603,0.4659111189183054,normal,3,5332,False,,,,,,,
BNE_39767_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_39767_ccrop.jpg,train,BNE,A_sepakat_band,21.840329667841555,13.03840446472168,0.5969875300884249,3,normal,4932,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,56.92099788303083,12476,False,1,0.0,21.840329667841555,13.038404810405298,0.5969875459161905,normal,2,4932,False,,,,,,,
BNE_398566_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_398566_ccrop.jpg,train,BNE,A_sepakat_band,30.4138126514911,18.86796188354492,0.6203747652341733,2,normal,5544,999.0,1,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,72.11102550927978,17324,False,1,0.0,30.4138126514911,18.867962264113206,0.6203747777471814,normal,1,5544,False,,,,,,,
BNE_39950_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_39950_ccrop.jpg,train,BNE,A_sepakat_band,20.591260281974,15.0,0.728464396767948,3,normal,4700,999.0,1,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,62.177166226839255,13080,False,1,0.0,20.591260281974,15.0,0.728464396767948,normal,1,4700,False,,,,,,,
BNE_399544_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_399544_ccrop.jpg,train,BNE,A_sepakat_band,20.223748416156685,13.45362377166748,0.6652388812807534,3,normal,5701,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,60.0,14593,False,1,0.0,20.223748416156685,13.45362404707371,0.6652388948987149,normal,2,5701,False,,,,,,,
BNE_399554_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_399554_ccrop.jpg,train,BNE,A_sepakat_band,18.68154169226941,8.9442720413208,0.4787759055786077,3,normal,5902,999.0,3,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,67.91170738539859,15663,False,1,0.0,18.681541692269406,8.94427190999916,0.47877589854912145,normal,3,5902,False,,,,,,,
BNE_400703_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_400703_ccrop.jpg,train,BNE,A_sepakat_band,23.194827009486403,18.3847770690918,0.7926240217947151,2,normal,4983,999.0,1,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,59.464274989274024,11874,False,1,0.0,23.194827009486403,18.384776310850235,0.7926239891046001,normal,1,4983,False,,,,,,,
BNE_401488_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_401488_ccrop.jpg,train,BNE,A_sepakat_band,22.47220505424423,10.630146026611328,0.4730352896367709,2,normal,5470,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,62.609903369994115,13805,False,1,0.0,22.47220505424423,10.63014581273465,0.47303528011938367,normal,2,5470,False,,,,,,,
BNE_404873_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_404873_ccrop.jpg,train,BNE,A_sepakat_band,21.18962010041709,8.062257766723633,0.3804814682149463,2,normal,5739,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,59.90826320300064,12023,False,1,0.0,21.18962010041709,8.06225774829855,0.3804814673454128,normal,2,5739,False,,,,,,,
BNE_408177_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_408177_ccrop.jpg,train,BNE,A_sepakat_band,22.47220505424423,10.0,0.4449941594899848,2,normal,5328,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,58.82176467941097,13915,False,1,0.0,22.47220505424423,10.0,0.44499415948998483,normal,2,5328,False,,,,,,,
BNE_409791_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_409791_ccrop.jpg,train,BNE,A_sepakat_band,25.45584412271571,13.416407585144045,0.5270462657009992,3,normal,5858,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,68.41052550594829,15982,False,1,0.0,25.45584412271571,13.416407864998739,0.5270462766947299,normal,2,5858,False,,,,,,,
BNE_409857_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_409857_ccrop.jpg,train,BNE,A_sepakat_band,23.345235059857504,19.10497283935547,0.8183671224714617,2,normal,6165,999.0,1,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,75.0,20330,False,1,0.0,23.345235059857504,19.1049731745428,0.8183671368293095,normal,1,6165,False,,,,,,,
BNE_411384_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_411384_ccrop.jpg,train,BNE,A_sepakat_band,21.0,13.0,0.6190476190476191,3,normal,5255,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,59.413803110051795,13377,False,1,0.0,21.0,13.0,0.6190476190476191,normal,2,5255,False,,,,,,,
BNE_411518_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_411518_ccrop.jpg,train,BNE,A_sepakat_band,20.615528128088304,6.7082037925720215,0.3253956799405109,3,normal,5065,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,61.220911460055866,12409,False,1,0.0,20.615528128088304,6.708203932499369,0.32539568672798425,normal,2,5065,False,,,,,,,
BNE_412555_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_412555_ccrop.jpg,train,BNE,A_sepakat_band,20.8806130178211,12.727922439575195,0.6095569334440621,2,normal,3997,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,53.150729063673246,9796,False,1,0.0,20.8806130178211,12.727922061357855,0.6095569153307366,normal,2,3997,False,,,,,,,
BNE_412858_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_412858_ccrop.jpg,train,BNE,A_sepakat_band,19.79898987322333,16.6433162689209,0.8406144139418826,3,normal,5164,999.0,1,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,70.0,16062,False,1,0.0,19.79898987322333,16.64331697709324,0.8406144497099872,normal,1,5164,False,,,,,,,
BNE_415268_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_415268_ccrop.jpg,train,BNE,A_sepakat_band,19.849433241279208,9.0,0.4534134496738905,3,normal,4450,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,62.5859409132754,14007,False,1,0.0,19.849433241279208,9.0,0.4534134496738905,normal,2,4450,False,,,,,,,
BNE_415445_ccrop.jpg,Neutrophil,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,BNE_415445_ccrop.jpg,train,BNE,D_konflik_BNE_segmented,22.20360331117452,1.4142135381698608,0.0636929744397893,3,normal,5830,999.0,3,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,62.0,14926,False,1,0.0,22.20360331117452,1.4142135623730951,0.0636929755298482,normal,3,5830,False,,,,,,,
BNE_415744_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_415744_ccrop.jpg,train,BNE,A_sepakat_band,24.186773244895647,13.45362377166748,0.5562388845939472,3,normal,6503,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,67.67569726275453,15980,False,1,0.0,24.186773244895647,13.45362404707371,0.5562388959805934,normal,2,6503,False,,,,,,,
BNE_417307_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_417307_ccrop.jpg,train,BNE,A_sepakat_band,22.20360331117452,5.0,0.2251886745555225,3,normal,7186,999.0,3,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,73.37574531137656,20355,False,1,0.0,22.20360331117452,5.0,0.2251886745555225,normal,3,7186,False,,,,,,,
BNE_417877_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_417877_ccrop.jpg,train,BNE,A_sepakat_band,29.0,14.142135620117188,0.4876598489695581,2,normal,6913,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,80.05623023850174,21959,False,1,0.0,29.0,14.142135623730951,0.4876598490941707,normal,2,6913,False,,,,,,,
BNE_41833_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_41833_ccrop.jpg,train,BNE,A_sepakat_band,19.1049731745428,10.29563045501709,0.5388979278304312,3,normal,5997,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,71.58910531638176,16818,False,1,0.0,19.1049731745428,10.295630140987,0.5388979113933451,normal,2,5997,False,,,,,,,
BNE_41840_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes,BNE_41840_ccrop.jpg,train,BNE,A_sepakat_band,22.62741699796952,10.198039054870604,0.4506939106565159,2,normal,6766,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,76.84399781375251,21125,False,1,0.0,22.627416997969522,10.198039027185569,0.4506939094329986,normal,2,6766,False,,,,,,,
BNE_419128_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_419128_ccrop.jpg,train,BNE,A_sepakat_band,20.0,13.03840446472168,0.651920223236084,4,normal,5361,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,57.697486947006624,14976,False,1,0.0,20.0,13.038404810405298,0.6519202405202649,normal,2,5361,False,,,,,,,
BNE_420956_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_420956_ccrop.jpg,train,BNE,A_sepakat_band,22.09072203437452,13.0,0.5884823492763704,4,normal,5774,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,64.40496875241847,14456,False,1,0.0,22.090722034374522,13.0,0.5884823492763704,normal,2,5774,False,,,,,,,
BNE_423834_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_423834_ccrop.jpg,train,BNE,A_sepakat_band,31.38470965295043,22.80350875854492,0.726580204523294,2,normal,6373,999.0,1,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,54.230987451824994,11657,False,1,0.0,31.38470965295043,22.80350850198276,0.7265801963485436,normal,1,6373,False,,,,,,,
BNE_424457_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_424457_ccrop.jpg,train,BNE,A_sepakat_band,23.40939982143925,13.152946472167969,0.561866027001768,3,normal,6885,999.0,1,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,70.21395872616783,18722,False,1,0.0,23.40939982143925,13.152946437965905,0.5618660255407283,normal,1,6885,False,,,,,,,
BNE_426453_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_426453_ccrop.jpg,train,BNE,A_sepakat_band,19.1049731745428,11.0,0.5757663148492351,3,normal,4323,999.0,3,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,62.0,13020,False,1,0.0,19.1049731745428,11.0,0.5757663148492351,normal,3,4323,False,,,,,,,
BNE_426969_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_426969_ccrop.jpg,train,BNE,A_sepakat_band,21.40093455903269,12.529964447021484,0.5854867885539587,2,normal,4901,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,61.85466837676846,13323,False,1,0.0,21.400934559032695,12.529964086141668,0.5854867716911524,normal,2,4901,False,,,,,,,
BNE_427204_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_427204_ccrop.jpg,train,BNE,A_sepakat_band,24.75883680627989,12.529964447021484,0.5060804974425678,3,normal,5778,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,73.24616030891995,17816,False,1,0.0,24.758836806279895,12.529964086141668,0.5060804828667692,normal,2,5778,False,,,,,,,
BNE_42789_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_42789_ccrop.jpg,train,BNE,A_sepakat_band,17.69180601295413,10.630146026611328,0.6008513782497853,2,normal,5511,999.0,2,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,63.60031446463138,14210,False,1,0.0,17.69180601295413,10.63014581273465,0.6008513661607606,normal,2,5511,False,,,,,,,
BNE_430604_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_430604_ccrop.jpg,train,BNE,A_sepakat_band,24.166091947189145,14.0,0.5793241220216575,3,normal,5411,999.0,3,1.25,0.2,4.0,0.4,tidak,0.0,0.0,0.0,62.20128616033595,12888,False,1,0.0,24.166091947189145,14.0,0.5793241220216575,normal,3,5411,False,,,,,,,
