img_name,label,cell_size,cell_shape,nucleus_shape,nuclear_cytoplasmic_ratio,chromatin_density,cytoplasm_vacuole,cytoplasm_texture,cytoplasm_colour,granule_type,granule_colour,granularity,path,split,prefix,kelompok,r_lobus,r_pisah,bridge_ratio,n_lobus,status_topologi,luas_nukleus,jarak_saddle_ke_lubang,n_lobus_kal,tau_br,rho_br,tau_lobus,rho_lobus,aturan_lubang,kunci,f_badan,puncak_rel_badan,saddle_rel_badan,r_sel,luas_sel,pusat_fallback,n_komp_inti,frak_komp2,ori_r_lobus,ori_r_pisah,ori_br,ori_status,ori_n_lobus_kal,ori_luas_nukleus,terdeteksi,kor_r_lobus,kor_r_pisah,kor_br,kor_status,kor_n_lobus_kal,kor_luas_nukleus,kor_luas_badan,kel,br_S3a,st_S3a,br_S3b,st_S3b
BNE_681134_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_681134_ccrop.jpg,train,BNE,A_sepakat_band,21.18962010041709,15.524174690246582,0.7326311003537533,3,normal,6044,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_681134,0.0,0.0,0.0,52.43090691567332,9860,False,1,0.0,21.18962010041709,15.524174696260024,0.7326311006375452,normal,2,6044,False,,,,,,,,A,0.7326311003537533,normal,0.7326311006375452,normal
BNE_68390_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_68390_ccrop.jpg,train,BNE,A_sepakat_band,24.698178070456937,,1.0,1,tak_pernah_pecah,5541,,1,1.25,0.2,4.0,0.4,tidak,BNE_68390,0.0,0.0,0.0,66.76076692189807,16149,False,1,0.0,24.698178070456937,,1.0,tak_pernah_pecah,1,5541,False,,,,,,,,A,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
BNE_685199_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_685199_ccrop.jpg,train,BNE,A_sepakat_band,19.92485884517128,14.142135620117188,0.7097734408063066,3,normal,6247,999.0,3,1.25,0.2,4.0,0.4,tidak,BNE_685199,0.0,0.0,0.0,69.06518659932803,16446,False,1,0.0,19.924858845171276,14.142135623730951,0.7097734409876761,normal,3,6247,False,,,,,,,,A,0.7097734408063066,normal,0.7097734409876761,normal
BNE_686136_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,loosely,no,clear,light blue,small,pink,yes,BNE_686136_ccrop.jpg,train,BNE,A_sepakat_band,25.495097567963924,11.40175437927246,0.4472136005315559,3,normal,7409,999.0,3,1.25,0.2,4.0,0.4,tidak,BNE_686136,0.0,0.0,0.0,80.15609770940699,22020,False,1,0.0,25.495097567963924,11.40175425099138,0.4472135954999579,normal,3,7409,False,,,,,,,,A,0.4472136005315559,normal,0.4472135954999579,normal
BNE_686296_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,loosely,no,clear,light blue,small,pink,yes,BNE_686296_ccrop.jpg,train,BNE,A_sepakat_band,26.0,20.39607810974121,0.7844645426823542,3,normal,6990,999.0,1,1.25,0.2,4.0,0.4,tidak,BNE_686296,0.0,0.0,0.0,67.05221845696084,18845,False,1,0.0,26.0,20.396078054371138,0.7844645405527361,normal,1,6990,False,,,,,,,,A,0.7844645426823542,normal,0.7844645405527361,normal
BNE_688044_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_688044_ccrop.jpg,train,BNE,A_sepakat_band,16.55294535724685,8.602325439453125,0.5196854851989856,3,normal,4238,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_688044,0.0,0.0,0.0,54.12947441089743,9949,False,1,0.0,16.55294535724685,8.602325267042627,0.5196854747832865,normal,2,4238,False,,,,,,,,A,0.5196854851989856,normal,0.5196854747832865,normal
BNE_688321_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes,BNE_688321_ccrop.jpg,train,BNE,A_sepakat_band,20.248456731316587,13.892443656921388,0.6860988884864055,4,normal,5414,999.0,1,1.25,0.2,4.0,0.4,tidak,BNE_688321,0.0,0.0,0.0,64.0,13543,False,1,0.0,20.248456731316587,13.892443989449804,0.6860989049088135,normal,1,5414,False,,,,,,,,A,0.6860988884864055,normal,0.6860989049088135,normal
BNE_689617_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_689617_ccrop.jpg,train,BNE,A_sepakat_band,28.16025568065745,13.601470947265623,0.4830023953443052,2,normal,5677,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_689617,0.0,0.0,0.0,70.8801805866774,17363,False,1,0.0,28.160255680657446,13.601470508735444,0.4830023797716419,normal,2,5677,False,,,,,,,,A,0.4830023953443052,normal,0.4830023797716419,normal
BNE_69105_ccrop.jpg,Neutrophil,small,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_69105_ccrop.jpg,train,BNE,A_sepakat_band,20.518284528683196,15.033296585083008,0.7326780445054977,3,normal,5751,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_69105,0.0,0.0,0.0,49.16299421312742,15345,False,1,0.0,20.518284528683193,15.033296378372908,0.7326780344310638,normal,2,5751,False,,,,,,,,A,0.7326780445054977,normal,0.7326780344310638,normal
BNE_692510_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_692510_ccrop.jpg,train,BNE,A_sepakat_band,19.697715603592208,6.324555397033691,0.3210806534276646,3,normal,4542,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_692510,0.0,0.0,0.0,59.033888572581766,11951,False,1,0.0,19.697715603592208,6.324555320336759,0.3210806495339678,normal,2,4542,False,,,,,,,,A,0.3210806534276646,normal,0.3210806495339678,normal
BNE_693172_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_693172_ccrop.jpg,train,BNE,A_sepakat_band,21.587033144922906,8.9442720413208,0.4143354013158785,3,normal,6387,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_693172,0.0,0.0,0.0,74.63243262818116,18534,False,1,0.0,21.587033144922902,8.94427190999916,0.4143353952325209,normal,2,6387,False,,,,,,,,A,0.4143354013158785,normal,0.4143353952325209,normal
BNE_695422_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_695422_ccrop.jpg,train,BNE,A_sepakat_band,21.633307652783937,11.0,0.5084751798731266,4,normal,7240,999.0,3,1.25,0.2,4.0,0.4,tidak,BNE_695422,0.0,0.0,0.0,79.20858539325141,21331,False,1,0.0,21.633307652783937,11.0,0.5084751798731266,normal,3,7240,False,,,,,,,,A,0.5084751798731266,normal,0.5084751798731266,normal
BNE_69587_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_69587_ccrop.jpg,train,BNE,A_sepakat_band,25.942243542145693,11.045360565185549,0.4257673607620438,2,normal,5961,999.0,1,1.25,0.2,4.0,0.4,tidak,BNE_69587,0.0,0.0,0.0,70.9365914038728,17602,False,1,0.0,25.942243542145693,11.045361017187261,0.4257673781854295,normal,1,5961,False,,,,,,,,A,0.4257673607620438,normal,0.4257673781854295,normal
BNE_698717_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_698717_ccrop.jpg,train,BNE,A_sepakat_band,25.96150997149434,12.0,0.4622227294628072,3,normal,6329,999.0,3,1.25,0.2,4.0,0.4,tidak,BNE_698717,0.0,0.0,0.0,68.18357573492314,17023,False,1,0.0,25.96150997149434,12.0,0.4622227294628072,normal,3,6329,False,,,,,,,,A,0.4622227294628072,normal,0.4622227294628072,normal
BNE_700622_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_700622_ccrop.jpg,train,BNE,A_sepakat_band,23.0,11.0,0.4782608695652174,2,normal,5394,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_700622,0.0,0.0,0.0,69.12307863514182,16225,False,1,0.0,23.0,11.0,0.4782608695652174,normal,2,5394,False,,,,,,,,A,0.4782608695652174,normal,0.4782608695652174,normal
BNE_705327_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,loosely,no,clear,light blue,small,pink,yes,BNE_705327_ccrop.jpg,train,BNE,A_sepakat_band,34.0147027033899,,1.0,1,tak_pernah_pecah,7421,,1,1.25,0.2,4.0,0.4,tidak,BNE_705327,0.0,0.0,0.0,77.3692445355388,21735,False,1,0.0,34.0147027033899,,1.0,tak_pernah_pecah,1,7421,False,,,,,,,,A,1.0,tak_pernah_pecah,1.0,tak_pernah_pecah
BNE_705602_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_705602_ccrop.jpg,train,BNE,A_sepakat_band,21.0,9.05538558959961,0.4312088375999814,3,normal,5869,999.0,3,1.25,0.2,4.0,0.4,tidak,BNE_705602,0.0,0.0,0.0,69.40461079784254,16943,False,1,0.0,21.0,9.055385138137417,0.4312088161017818,normal,3,5869,False,,,,,,,,A,0.4312088375999814,normal,0.4312088161017818,normal
BNE_706135_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_706135_ccrop.jpg,train,BNE,A_sepakat_band,29.120439557122072,23.0867919921875,0.7928036919532382,2,normal,5305,999.0,1,1.25,0.2,4.0,0.4,tidak,BNE_706135,0.0,0.0,0.0,59.665735560705194,12221,False,1,0.0,29.120439557122072,23.08679276123039,0.7928037183622796,normal,1,5305,False,,,,,,,,A,0.7928036919532382,normal,0.7928037183622796,normal
BNE_706305_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,loosely,no,clear,light blue,small,pink,yes,BNE_706305_ccrop.jpg,train,BNE,A_sepakat_band,26.30589287593181,21.0,0.7983002173331908,4,normal,6656,999.0,1,1.25,0.2,4.0,0.4,tidak,BNE_706305,0.0,0.0,0.0,67.11929677819934,15214,False,1,0.0,26.30589287593181,21.0,0.7983002173331908,normal,1,6656,False,,,,,,,,A,0.7983002173331908,normal,0.7983002173331908,normal
BNE_707813_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,loosely,no,clear,light blue,nil,nil,no,BNE_707813_ccrop.jpg,train,BNE,A_sepakat_band,26.68332812825267,15.55634880065918,0.5829988195583409,3,normal,9159,999.0,3,1.25,0.2,4.0,0.4,tidak,BNE_707813,0.0,0.0,0.0,76.02631123499285,19933,False,1,0.0,26.68332812825267,15.556349186104045,0.582998834003498,normal,3,9159,False,,,,,,,,A,0.5829988195583409,normal,0.582998834003498,normal
BNE_709653_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_709653_ccrop.jpg,train,BNE,A_sepakat_band,22.80350850198276,10.29563045501709,0.4514932627197208,2,normal,5774,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_709653,0.0,0.0,0.0,63.89053137985315,15084,False,1,0.0,22.80350850198276,10.295630140987,0.45149324894859044,normal,2,5774,False,,,,,,,,A,0.4514932627197208,normal,0.45149324894859044,normal
BNE_709975_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_709975_ccrop.jpg,train,BNE,A_sepakat_band,24.515301344262525,13.0,0.5302810606912027,2,normal,7056,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_709975,0.0,0.0,0.0,69.8927750200262,15983,False,1,0.0,24.515301344262525,13.0,0.5302810606912027,normal,2,7056,False,,,,,,,,A,0.5302810606912027,normal,0.5302810606912027,normal
BNE_710070_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,loosely,no,clear,light blue,small,pink,yes,BNE_710070_ccrop.jpg,train,BNE,A_sepakat_band,22.20360331117452,13.601470947265623,0.6125794429240385,4,normal,7424,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_710070,0.0,0.0,0.0,70.45565981523414,18680,False,1,0.0,22.20360331117452,13.601470508735444,0.6125794231736326,normal,2,7424,False,,,,,,,,A,0.6125794429240385,normal,0.6125794231736326,normal
BNE_711852_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_711852_ccrop.jpg,train,BNE,A_sepakat_band,20.0,9.05538558959961,0.4527692794799804,3,normal,5654,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_711852,0.0,0.0,0.0,72.20110802473879,17806,False,1,0.0,20.0,9.055385138137417,0.45276925690687087,normal,2,5654,False,,,,,,,,A,0.4527692794799804,normal,0.45276925690687087,normal
BNE_7119_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_7119_ccrop.jpg,train,BNE,A_sepakat_band,27.202941017470888,13.0,0.477889504360975,2,normal,3915,999.0,1,1.25,0.2,4.0,0.4,tidak,BNE_7119,0.0,0.0,0.0,52.40229002629561,9233,False,1,0.0,27.202941017470888,13.0,0.477889504360975,normal,1,3915,False,,,,,,,,A,0.477889504360975,normal,0.477889504360975,normal
BNE_713975_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_713975_ccrop.jpg,train,BNE,A_sepakat_band,22.20360331117452,8.9442720413208,0.4028297531698097,2,normal,4878,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_713975,0.0,0.0,0.0,63.06346010171025,15569,False,1,0.0,22.20360331117452,8.94427190999916,0.40282974725538045,normal,2,4878,False,,,,,,,,A,0.4028297531698097,normal,0.40282974725538045,normal
BNE_715_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_715_ccrop.jpg,train,BNE,A_sepakat_band,23.769728648009423,18.027755737304688,0.7584333840855354,2,normal,5042,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_715,0.0,0.0,0.0,60.00833275470999,12146,False,1,0.0,23.769728648009426,18.027756377319946,0.7584334110111797,normal,2,5042,False,,,,,,,,A,0.7584333840855354,normal,0.7584334110111797,normal
BNE_715693_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_715693_ccrop.jpg,train,BNE,A_sepakat_band,23.021728866442675,15.65247631072998,0.6799001239887595,3,normal,5846,999.0,3,1.25,0.2,4.0,0.4,tidak,BNE_715693,0.0,0.0,0.0,57.38466694161429,14511,False,1,0.0,23.021728866442675,15.652475842498529,0.679900103650085,normal,3,5846,False,,,,,,,,A,0.6799001239887595,normal,0.679900103650085,normal
BNE_717710_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_717710_ccrop.jpg,train,BNE,A_sepakat_band,19.6468827043885,12.727922439575195,0.6478341949245808,2,normal,5143,999.0,1,1.25,0.2,4.0,0.4,tidak,BNE_717710,0.0,0.0,0.0,65.14598989960932,13861,False,1,0.0,19.6468827043885,12.727922061357855,0.6478341756738251,normal,1,5143,False,,,,,,,,A,0.6478341949245808,normal,0.6478341756738251,normal
BNE_718921_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_718921_ccrop.jpg,train,BNE,A_sepakat_band,24.33105012119288,16.278820037841797,0.6690553821868374,2,normal,7425,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_718921,0.0,0.0,0.0,73.97972695272672,20118,False,1,0.0,24.331050121192877,16.278820596099706,0.6690554051310962,normal,2,7425,False,,,,,,,,A,0.6690553821868374,normal,0.6690554051310962,normal
BNE_719511_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_719511_ccrop.jpg,train,BNE,A_sepakat_band,24.166091947189145,14.764822959899902,0.6109727212892302,2,normal,5786,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_719511,0.0,0.0,0.0,66.61080993352356,15077,False,1,0.0,24.166091947189145,14.7648230602334,0.6109727254410598,normal,2,5786,False,,,,,,,,A,0.6109727212892302,normal,0.6109727254410598,normal
BNE_720143_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_720143_ccrop.jpg,train,BNE,A_sepakat_band,23.769728648009423,11.704699516296388,0.4924204095731899,2,normal,5143,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_720143,0.0,0.0,0.0,67.97793759742936,15192,False,1,0.0,23.769728648009426,11.704699910719626,0.49242042616670023,normal,2,5143,False,,,,,,,,A,0.4924204095731899,normal,0.49242042616670023,normal
BNE_721486_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_721486_ccrop.jpg,train,BNE,A_sepakat_band,25.55386467836128,13.601470947265623,0.5322666891471487,2,normal,4633,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_721486,0.0,0.0,0.0,61.71709649683789,12716,False,1,0.0,25.553864678361276,13.601470508735444,0.5322666719861366,normal,2,4633,False,,,,,,,,A,0.5322666891471487,normal,0.5322666719861366,normal
BNE_722116_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_722116_ccrop.jpg,train,BNE,A_sepakat_band,21.840329667841555,15.524174690246582,0.7108031300967451,2,normal,4792,999.0,1,1.25,0.2,4.0,0.4,tidak,BNE_722116,0.0,0.0,0.0,58.0,11767,False,1,0.0,21.840329667841555,15.524174696260024,0.7108031303720816,normal,1,4792,False,,,,,,,,A,0.7108031300967451,normal,0.7108031303720816,normal
BNE_723261_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,loosely,no,clear,light blue,small,pink,yes,BNE_723261_ccrop.jpg,train,BNE,A_sepakat_band,26.1725046566048,4.242640495300293,0.1621029607584628,3,normal,6410,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_723261,0.0,0.0,0.0,80.1311425102625,24519,False,1,0.0,26.1725046566048,4.242640687119285,0.16210296808748975,normal,2,6410,False,,,,,,,,A,0.1621029607584628,normal,0.16210296808748975,normal
BNE_724027_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_724027_ccrop.jpg,train,BNE,A_sepakat_band,21.095023109728988,13.0,0.6162591020819703,3,normal,5917,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_724027,0.0,0.0,0.0,69.58448102845921,18117,False,1,0.0,21.095023109728988,13.0,0.6162591020819703,normal,2,5917,False,,,,,,,,A,0.6162591020819703,normal,0.6162591020819703,normal
BNE_725869_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_725869_ccrop.jpg,train,BNE,A_sepakat_band,22.0,15.0,0.6818181818181818,3,normal,4809,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_725869,0.0,0.0,0.0,60.30754513325841,12065,False,1,0.0,22.0,15.0,0.6818181818181818,normal,2,4809,False,,,,,,,,A,0.6818181818181818,normal,0.6818181818181818,normal
BNE_725999_ccrop.jpg,Neutrophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,small,pink,yes,BNE_725999_ccrop.jpg,train,BNE,D_konflik_BNE_segmented,23.53720459187964,4.123105525970459,0.1751739680842531,3,normal,5796,999.0,3,1.25,0.2,4.0,0.4,tidak,BNE_725999,0.0,0.0,0.0,68.35202996254024,15414,False,1,0.0,23.53720459187964,4.123105625617661,0.175173972317857,normal,3,5796,False,,,,,,,,D,0.1751739680842531,normal,0.175173972317857,normal
BNE_726027_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_726027_ccrop.jpg,train,BNE,A_sepakat_band,21.470910553583888,12.529964447021484,0.5835786244719837,2,normal,4809,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_726027,0.0,0.0,0.0,62.0,12980,False,1,0.0,21.470910553583888,12.529964086141668,0.583578607664135,normal,2,4809,False,,,,,,,,A,0.5835786244719837,normal,0.583578607664135,normal
BNE_726259_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,loosely,no,clear,light blue,small,pink,yes,BNE_726259_ccrop.jpg,train,BNE,A_sepakat_band,21.93171219946131,12.0,0.5471529031050638,3,normal,6260,999.0,3,1.25,0.2,4.0,0.4,tidak,BNE_726259,0.0,0.0,0.0,69.77822009767804,17472,False,1,0.0,21.93171219946131,12.0,0.5471529031050638,normal,3,6260,False,,,,,,,,A,0.5471529031050638,normal,0.5471529031050638,normal
BNE_726666_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_726666_ccrop.jpg,train,BNE,A_sepakat_band,20.248456731316587,8.062257766723633,0.3981665306005477,2,normal,6333,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_726666,0.0,0.0,0.0,71.19691004531025,16971,False,1,0.0,20.248456731316587,8.06225774829855,0.39816652969059774,normal,2,6333,False,,,,,,,,A,0.3981665306005477,normal,0.39816652969059774,normal
BNE_727973_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_727973_ccrop.jpg,train,BNE,A_sepakat_band,23.43074902771996,15.0,0.6401843996644799,2,normal,5938,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_727973,0.0,0.0,0.0,68.0,15156,False,1,0.0,23.430749027719962,15.0,0.6401843996644799,normal,2,5938,False,,,,,,,,A,0.6401843996644799,normal,0.6401843996644799,normal
BNE_728500_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_728500_ccrop.jpg,train,BNE,A_sepakat_band,25.80697580112788,11.180339813232422,0.4332293678805942,2,normal,4826,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_728500,0.0,0.0,0.0,63.63961030678928,14012,False,1,0.0,25.80697580112788,11.180339887498949,0.43322937075836365,normal,2,4826,False,,,,,,,,A,0.4332293678805942,normal,0.43322937075836365,normal
BNE_73023_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_73023_ccrop.jpg,train,BNE,A_sepakat_band,24.04163056034261,20.880613327026367,0.8685190164043849,2,normal,5137,999.0,1,1.25,0.2,4.0,0.4,tidak,BNE_73023,0.0,0.0,0.0,68.0,16231,False,1,0.0,24.041630560342615,20.8806130178211,0.8685190035431413,normal,1,5137,False,,,,,,,,A,0.8685190164043849,normal,0.8685190035431413,normal
BNE_731008_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_731008_ccrop.jpg,train,BNE,A_sepakat_band,24.20743687382041,14.0,0.5783346693404193,2,normal,6509,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_731008,0.0,0.0,0.0,72.71863585079137,17616,False,1,0.0,24.20743687382041,14.0,0.5783346693404193,normal,2,6509,False,,,,,,,,A,0.5783346693404193,normal,0.5783346693404193,normal
BNE_733085_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,loosely,no,clear,light blue,small,pink,yes,BNE_733085_ccrop.jpg,train,BNE,A_sepakat_band,29.0,22.0,0.7586206896551724,2,normal,6566,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_733085,0.0,0.0,0.0,70.3420215802759,16775,False,1,0.0,29.0,22.0,0.7586206896551724,normal,2,6566,False,,,,,,,,A,0.7586206896551724,normal,0.7586206896551724,normal
BNE_733616_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_733616_ccrop.jpg,train,BNE,A_sepakat_band,24.166091947189145,11.0,0.4551832387313023,2,normal,5446,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_733616,0.0,0.0,0.0,65.45991139621256,15202,False,1,0.0,24.166091947189145,11.0,0.45518323873130234,normal,2,5446,False,,,,,,,,A,0.4551832387313023,normal,0.45518323873130234,normal
BNE_733916_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_733916_ccrop.jpg,train,BNE,A_sepakat_band,27.29468812791236,13.0,0.4762831485407526,2,normal,6242,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_733916,0.0,0.0,0.0,66.60330322138685,15099,False,1,0.0,27.294688127912362,13.0,0.4762831485407526,normal,2,6242,False,,,,,,,,A,0.4762831485407526,normal,0.4762831485407526,normal
BNE_734001_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,loosely,no,clear,light blue,small,pink,yes,BNE_734001_ccrop.jpg,train,BNE,A_sepakat_band,31.400636936215164,18.027755737304688,0.574120702517114,4,normal,9382,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_734001,0.0,0.0,0.0,68.94200461257273,15444,False,1,0.0,31.400636936215164,18.027756377319946,0.5741207228993521,normal,2,9382,False,,,,,,,,A,0.574120702517114,normal,0.5741207228993521,normal
BNE_734804_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_734804_ccrop.jpg,train,BNE,A_sepakat_band,20.615528128088304,15.0,0.7276068751089989,2,normal,4597,999.0,1,1.25,0.2,4.0,0.4,tidak,BNE_734804,0.0,0.0,0.0,55.0,11898,False,1,0.0,20.615528128088304,15.0,0.7276068751089989,normal,1,4597,False,,,,,,,,A,0.7276068751089989,normal,0.7276068751089989,normal
BNE_734929_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_734929_ccrop.jpg,train,BNE,A_sepakat_band,23.600847442411894,9.219544410705566,0.3906446339777438,2,normal,5227,999.0,2,1.25,0.2,4.0,0.4,tidak,BNE_734929,0.0,0.0,0.0,65.5133574166368,14830,False,1,0.0,23.600847442411894,9.219544457292887,0.390644635951712,normal,2,5227,False,,,,,,,,A,0.3906446339777438,normal,0.390644635951712,normal
BNE_739399_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_739399_ccrop.jpg,train,BNE,A_sepakat_band,21.93171219946131,10.29563045501709,0.4694403410632925,3,normal,7026,999.0,3,1.25,0.2,4.0,0.4,tidak,BNE_739399,0.0,0.0,0.0,81.04319835741924,21812,False,1,0.0,21.93171219946131,10.295630140987,0.46944032674475294,normal,3,7026,False,,,,,,,,A,0.4694403410632925,normal,0.46944032674475294,normal
BNE_739805_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_739805_ccrop.jpg,train,BNE,A_sepakat_band,21.633307652783937,9.0,0.4160251471689218,3,normal,6002,999.0,3,1.25,0.2,4.0,0.4,tidak,BNE_739805,0.0,0.0,0.0,71.30918594402827,16564,False,1,0.0,21.633307652783937,9.0,0.4160251471689218,normal,3,6002,False,,,,,,,,A,0.4160251471689218,normal,0.4160251471689218,normal
BNE_740551_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_740551_ccrop.jpg,train,BNE,A_sepakat_band,28.653097563788805,20.615528106689453,0.7194868918026837,2,normal,5602,999.0,1,1.25,0.2,4.0,0.4,tidak,BNE_740551,0.0,0.0,0.0,55.0,12409,False,1,0.0,28.653097563788805,20.615528128088304,0.7194868925495086,normal,1,5602,False,,,,,,,,A,0.7194868918026837,normal,0.7194868925495086,normal
