img_name,saddle,persistence
BNE_285800_ccrop.jpg,19.646883,3.156626
BNE_286463_ccrop.jpg,21.931712,0.271891
BNE_286463_ccrop.jpg,9.055385,13.148218
BNE_286545_ccrop.jpg,22.135944,0.336261
BNE_286545_ccrop.jpg,19.646883,0.576866
BNE_286545_ccrop.jpg,19.313208,0.333675
BNE_286545_ccrop.jpg,19.235384,3.236821
BNE_286728_ccrop.jpg,20.615528,0.408268
BNE_286728_ccrop.jpg,19.416488,0.281228
BNE_286728_ccrop.jpg,19.313208,0.333675
BNE_286728_ccrop.jpg,19.235384,2.235526
BNE_286728_ccrop.jpg,18.027756,0.329803
BNE_286728_ccrop.jpg,15.231546,0.420930
BNE_286728_ccrop.jpg,14.560220,0.305849
BNE_286728_ccrop.jpg,14.000000,1.000000
BNE_286728_ccrop.jpg,13.601471,0.290973
BNE_286728_ccrop.jpg,13.038405,12.456693
BNE_287681_ccrop.jpg,21.633308,0.321191
BNE_287681_ccrop.jpg,20.223748,2.248457
BNE_287681_ccrop.jpg,18.867962,0.367422
BNE_287681_ccrop.jpg,18.867962,0.367422
BNE_287681_ccrop.jpg,18.788294,1.010696
BNE_287681_ccrop.jpg,14.560220,0.305849
BNE_287681_ccrop.jpg,14.035669,0.282152
BNE_287681_ccrop.jpg,14.035669,0.282152
BNE_287681_ccrop.jpg,14.035669,0.282152
BNE_287681_ccrop.jpg,14.000000,0.764823
BNE_287681_ccrop.jpg,12.649111,0.350889
BNE_287880_ccrop.jpg,13.928388,0.389433
BNE_287880_ccrop.jpg,12.649111,0.350889
BNE_287880_ccrop.jpg,12.649111,0.350889
BNE_287880_ccrop.jpg,12.649111,0.350889
BNE_287880_ccrop.jpg,12.649111,0.350889
BNE_287880_ccrop.jpg,12.529964,1.787857
BNE_287880_ccrop.jpg,12.529964,1.362480
BNE_287880_ccrop.jpg,7.000000,8.811388
BNE_288032_ccrop.jpg,18.110770,3.102433
BNE_288032_ccrop.jpg,13.152946,2.971569
BNE_288032_ccrop.jpg,13.000000,10.600847
BNE_288455_ccrop.jpg,18.384776,0.296765
BNE_288455_ccrop.jpg,18.357560,1.289323
BNE_288455_ccrop.jpg,14.000000,5.000000
BNE_288455_ccrop.jpg,12.000000,9.633308
BNE_289043_ccrop.jpg,19.924859,0.323598
BNE_289043_ccrop.jpg,19.416488,0.508371
BNE_289043_ccrop.jpg,18.248288,0.433254
BNE_289043_ccrop.jpg,18.027756,0.329803
BNE_289043_ccrop.jpg,17.804494,1.169172
BNE_289043_ccrop.jpg,17.204651,0.259599
BNE_289043_ccrop.jpg,17.204651,0.259599
BNE_289043_ccrop.jpg,17.000000,3.396078
BNE_289214_ccrop.jpg,19.313208,0.333675
BNE_289214_ccrop.jpg,19.313208,0.611651
BNE_289214_ccrop.jpg,18.973666,0.339542
BNE_289214_ccrop.jpg,17.117243,0.347006
BNE_289214_ccrop.jpg,17.088007,0.376242
BNE_289214_ccrop.jpg,17.088007,5.911993
BNE_291790_ccrop.jpg,17.492856,0.395688
BNE_291790_ccrop.jpg,17.464249,0.784038
BNE_291790_ccrop.jpg,17.088007,2.121365
BNE_291790_ccrop.jpg,15.000000,3.973666
BNE_29265_ccrop.jpg,20.248457,0.342804
BNE_29265_ccrop.jpg,20.223748,0.391780
BNE_29265_ccrop.jpg,18.357560,0.323982
BNE_29265_ccrop.jpg,16.278821,0.484234
BNE_29265_ccrop.jpg,14.560220,0.305849
BNE_29265_ccrop.jpg,14.560220,4.228074
BNE_29265_ccrop.jpg,12.649111,0.350889
BNE_29265_ccrop.jpg,12.369317,4.274000
BNE_294032_ccrop.jpg,15.000000,0.264338
BNE_294032_ccrop.jpg,14.866069,0.266677
BNE_294032_ccrop.jpg,14.764823,0.499514
BNE_294032_ccrop.jpg,13.928388,0.389433
BNE_294032_ccrop.jpg,13.892444,1.918944
BNE_294032_ccrop.jpg,9.433981,1.006325
BNE_294032_ccrop.jpg,9.219544,0.267289
BNE_294032_ccrop.jpg,8.485281,7.071068
BNE_295498_ccrop.jpg,18.681542,0.292124
BNE_295498_ccrop.jpg,17.117243,0.347006
BNE_295498_ccrop.jpg,17.117243,0.602802
BNE_295498_ccrop.jpg,11.704700,0.295300
BNE_295498_ccrop.jpg,11.045361,0.356393
BNE_295498_ccrop.jpg,9.848858,2.357698
BNE_295498_ccrop.jpg,8.544004,3.455996
BNE_295498_ccrop.jpg,7.280110,0.335663
BNE_295498_ccrop.jpg,7.211103,12.788897
BNE_295613_ccrop.jpg,25.961510,0.287300
BNE_295613_ccrop.jpg,25.961510,0.287300
BNE_295613_ccrop.jpg,20.223748,0.800048
BNE_295613_ccrop.jpg,19.026298,4.060495
BNE_296056_ccrop.jpg,24.698178,0.361750
BNE_296056_ccrop.jpg,16.278821,0.721179
BNE_296056_ccrop.jpg,14.317821,11.177277
BNE_296511_ccrop.jpg,26.019224,0.286669
BNE_296511_ccrop.jpg,25.961510,0.287300
BNE_296511_ccrop.jpg,25.961510,0.287300
BNE_296511_ccrop.jpg,25.942244,0.458514
BNE_297581_ccrop.jpg,16.763055,0.324953
BNE_297581_ccrop.jpg,11.661904,0.868060
BNE_297581_ccrop.jpg,11.401754,2.199716
BNE_297581_ccrop.jpg,11.180340,5.907668
BNE_297581_ccrop.jpg,8.062258,9.200419
BNE_297908_ccrop.jpg,22.203603,0.268602
BNE_297908_ccrop.jpg,21.931712,0.695705
BNE_297908_ccrop.jpg,18.000000,3.377558
BNE_29805_ccrop.jpg,19.000000,0.924859
BNE_29805_ccrop.jpg,18.681542,0.292124
BNE_29805_ccrop.jpg,18.439089,5.414632
BNE_30042_ccrop.jpg,26.076810,0.323948
BNE_30042_ccrop.jpg,16.278821,6.807972
BNE_301347_ccrop.jpg,19.697716,0.302284
BNE_301347_ccrop.jpg,15.264338,0.356162
BNE_301347_ccrop.jpg,14.560220,0.305849
BNE_301347_ccrop.jpg,11.704700,0.378346
BNE_301347_ccrop.jpg,11.661904,0.707413
BNE_301347_ccrop.jpg,9.000000,11.124612
BNE_30164_ccrop.jpg,20.615528,0.265085
BNE_30164_ccrop.jpg,20.248457,0.367071
BNE_30164_ccrop.jpg,19.313208,0.485782
BNE_30164_ccrop.jpg,17.691806,3.188807
BNE_302976_ccrop.jpg,18.000000,1.104973
BNE_302976_ccrop.jpg,9.219544,10.478171
BNE_303848_ccrop.jpg,20.518285,0.290368
BNE_303848_ccrop.jpg,16.492423,0.971827
BNE_303848_ccrop.jpg,12.041595,8.573934
BNE_305565_ccrop.jpg,11.704700,0.336895
BNE_305565_ccrop.jpg,11.401754,10.069156
BNE_305662_ccrop.jpg,17.088007,0.376242
BNE_305662_ccrop.jpg,16.492423,0.270632
BNE_305662_ccrop.jpg,15.231546,0.292628
BNE_305662_ccrop.jpg,13.038405,0.303259
BNE_305662_ccrop.jpg,12.806248,2.717926
BNE_305662_ccrop.jpg,11.401754,0.302946
BNE_305662_ccrop.jpg,11.401754,0.598246
BNE_305662_ccrop.jpg,9.486833,0.362025
BNE_305662_ccrop.jpg,9.486833,7.977416
BNE_306476_ccrop.jpg,7.810250,7.189750
BNE_306476_ccrop.jpg,7.000000,12.209373
BNE_307253_ccrop.jpg,19.924859,2.006853
BNE_307253_ccrop.jpg,15.231546,3.207543
BNE_307253_ccrop.jpg,14.000000,0.317821
BNE_307253_ccrop.jpg,13.928388,4.939574
BNE_307540_ccrop.jpg,15.264338,0.292012
BNE_307540_ccrop.jpg,15.264338,0.356162
BNE_307540_ccrop.jpg,10.295630,6.704370
BNE_307591_ccrop.jpg,14.000000,10.351591
BNE_309023_ccrop.jpg,19.104973,0.311515
BNE_309023_ccrop.jpg,18.973666,0.261718
BNE_309023_ccrop.jpg,18.867962,0.367422
BNE_309023_ccrop.jpg,18.788294,1.802966
BNE_309023_ccrop.jpg,17.720045,0.279955
BNE_309023_ccrop.jpg,15.231546,0.292628
BNE_309023_ccrop.jpg,14.422205,0.443864
BNE_309023_ccrop.jpg,14.422205,1.389183
BNE_309023_ccrop.jpg,13.000000,5.027756
BNE_309082_ccrop.jpg,13.038405,0.378003
BNE_309082_ccrop.jpg,12.649111,0.350889
BNE_309082_ccrop.jpg,12.369317,5.094932
BNE_309263_ccrop.jpg,20.248457,0.342804
BNE_309263_ccrop.jpg,18.027756,0.329803
BNE_309263_ccrop.jpg,16.124515,0.276704
BNE_309263_ccrop.jpg,15.811388,0.313127
BNE_309263_ccrop.jpg,15.652476,1.376911
BNE_309263_ccrop.jpg,14.866069,0.365477
BNE_309263_ccrop.jpg,14.866069,0.945320
BNE_309263_ccrop.jpg,13.601471,0.326918
BNE_309263_ccrop.jpg,13.038405,0.303259
BNE_309263_ccrop.jpg,13.000000,5.248288
BNE_309263_ccrop.jpg,5.000000,0.385165
BNE_309326_ccrop.jpg,23.086793,0.258442
BNE_309326_ccrop.jpg,22.825424,0.261368
BNE_309326_ccrop.jpg,22.472205,0.375114
BNE_309326_ccrop.jpg,21.587033,0.253297
BNE_309326_ccrop.jpg,20.615528,0.265085
BNE_309326_ccrop.jpg,20.396078,0.484535
BNE_309326_ccrop.jpg,19.798990,1.296033
BNE_309326_ccrop.jpg,17.464249,0.255796
BNE_309326_ccrop.jpg,17.204651,0.288205
BNE_309326_ccrop.jpg,17.204651,4.931293
BNE_30987_ccrop.jpg,22.000000,0.561028
BNE_30987_ccrop.jpg,13.038405,10.982419
BNE_310407_ccrop.jpg,23.086793,0.258442
BNE_310407_ccrop.jpg,22.472205,0.331303
BNE_310407_ccrop.jpg,22.360680,0.442829
BNE_310407_ccrop.jpg,13.000000,12.495098
BNE_31049_ccrop.jpg,18.681542,0.423431
BNE_31049_ccrop.jpg,9.219544,9.885429
BNE_311194_ccrop.jpg,16.492423,0.270632
BNE_311194_ccrop.jpg,15.811388,0.313127
BNE_311194_ccrop.jpg,15.811388,0.313127
BNE_311194_ccrop.jpg,15.556349,0.844870
BNE_311194_ccrop.jpg,15.524175,0.287214
BNE_311194_ccrop.jpg,13.341664,0.259806
BNE_311194_ccrop.jpg,13.152946,5.286142
BNE_313131_ccrop.jpg,25.059928,0.395916
BNE_313131_ccrop.jpg,24.698178,0.757666
BNE_313131_ccrop.jpg,18.973666,0.339542
BNE_313131_ccrop.jpg,17.000000,0.464249
BNE_314110_ccrop.jpg,15.000000,0.264338
BNE_314110_ccrop.jpg,15.000000,0.524175
BNE_314110_ccrop.jpg,14.764823,1.513998
BNE_314110_ccrop.jpg,14.560220,0.305849
BNE_314110_ccrop.jpg,12.649111,0.350889
BNE_314110_ccrop.jpg,12.041595,3.222743
BNE_314545_ccrop.jpg,20.396078,0.627718
BNE_314545_ccrop.jpg,19.646883,0.277976
BNE_314545_ccrop.jpg,17.204651,0.288205
BNE_314545_ccrop.jpg,17.204651,2.030734
BNE_314545_ccrop.jpg,13.601471,0.326918
BNE_314545_ccrop.jpg,13.000000,6.924859
BNE_315095_ccrop.jpg,16.000000,1.204651
BNE_315095_ccrop.jpg,13.601471,0.290973
BNE_315095_ccrop.jpg,13.416408,1.348415
BNE_315095_ccrop.jpg,13.000000,8.400935
BNE_315281_ccrop.jpg,17.691806,4.239906
BNE_315947_ccrop.jpg,18.027756,0.329803
BNE_315947_ccrop.jpg,17.888544,1.834539
BNE_316816_ccrop.jpg,15.033296,1.091219
BNE_316816_ccrop.jpg,13.038405,0.303259
BNE_316816_ccrop.jpg,13.038405,2.961595
BNE_316816_ccrop.jpg,12.083046,6.165242
BNE_31736_ccrop.jpg,23.323808,0.382732
BNE_31736_ccrop.jpg,20.248457,0.367071
BNE_31736_ccrop.jpg,18.973666,0.261718
BNE_31736_ccrop.jpg,15.811388,0.313127
BNE_31736_ccrop.jpg,15.811388,0.467432
BNE_31736_ccrop.jpg,14.422205,0.342618
BNE_31736_ccrop.jpg,14.212670,7.990933
BNE_318645_ccrop.jpg,16.124515,0.428430
BNE_318645_ccrop.jpg,15.524175,3.343788
BNE_318645_ccrop.jpg,11.401754,0.260150
BNE_318645_ccrop.jpg,11.401754,0.260150
BNE_318645_ccrop.jpg,11.180340,8.517376
BNE_319497_ccrop.jpg,18.384776,0.296765
BNE_319497_ccrop.jpg,16.492423,0.270632
BNE_319497_ccrop.jpg,14.560220,0.305849
BNE_319497_ccrop.jpg,14.142136,0.418084
BNE_319497_ccrop.jpg,13.038405,0.303259
BNE_319497_ccrop.jpg,12.529964,0.470036
BNE_319497_ccrop.jpg,12.529964,2.336105
BNE_319497_ccrop.jpg,12.206556,0.323408
BNE_319497_ccrop.jpg,12.083046,0.286271
BNE_319497_ccrop.jpg,12.083046,6.598496
BNE_320077_ccrop.jpg,17.464249,0.255796
BNE_320077_ccrop.jpg,16.124515,0.276704
BNE_320077_ccrop.jpg,15.811388,0.313127
BNE_320077_ccrop.jpg,15.811388,1.217998
BNE_320077_ccrop.jpg,15.620499,0.504016
BNE_320077_ccrop.jpg,15.524175,2.167631
BNE_320077_ccrop.jpg,15.132746,0.678642
BNE_320077_ccrop.jpg,13.000000,3.000000
BNE_320789_ccrop.jpg,13.341664,0.259806
BNE_320789_ccrop.jpg,10.440307,0.330023
BNE_320789_ccrop.jpg,10.440307,0.330023
BNE_320789_ccrop.jpg,10.440307,1.264393
BNE_320789_ccrop.jpg,10.198039,6.565016
BNE_322820_ccrop.jpg,17.720045,0.307711
BNE_322820_ccrop.jpg,17.720045,3.493158
BNE_326426_ccrop.jpg,22.472205,0.549524
BNE_326426_ccrop.jpg,21.377558,0.622442
BNE_326426_ccrop.jpg,21.189620,0.650710
BNE_326426_ccrop.jpg,21.095023,0.282535
BNE_326426_ccrop.jpg,21.095023,0.904977
BNE_326426_ccrop.jpg,18.357560,0.430734
BNE_326426_ccrop.jpg,18.000000,4.203603
BNE_326739_ccrop.jpg,17.691806,0.665754
BNE_326739_ccrop.jpg,15.811388,0.313127
BNE_326739_ccrop.jpg,14.866069,0.365477
BNE_326739_ccrop.jpg,14.866069,1.165151
BNE_326739_ccrop.jpg,13.453624,2.947595
BNE_328699_ccrop.jpg,9.000000,11.396078
BNE_329880_ccrop.jpg,13.601471,0.290973
BNE_329880_ccrop.jpg,13.000000,0.928388
BNE_329880_ccrop.jpg,12.369317,0.279794
BNE_329880_ccrop.jpg,12.369317,10.825510
BNE_331198_ccrop.jpg,14.866069,0.365477
BNE_331198_ccrop.jpg,14.560220,0.305849
BNE_331198_ccrop.jpg,14.142136,0.418084
BNE_331198_ccrop.jpg,13.601471,0.290973
BNE_331198_ccrop.jpg,13.601471,0.326918
BNE_331198_ccrop.jpg,13.601471,0.290973
BNE_331198_ccrop.jpg,13.601471,0.326918
BNE_331198_ccrop.jpg,13.601471,1.630076
BNE_331198_ccrop.jpg,10.440307,0.330023
BNE_331198_ccrop.jpg,10.049876,5.181671
BNE_331262_ccrop.jpg,19.723083,0.401529
BNE_331262_ccrop.jpg,19.646883,0.277976
BNE_331262_ccrop.jpg,19.416488,0.281228
BNE_331262_ccrop.jpg,16.492423,0.270632
BNE_331262_ccrop.jpg,16.155494,0.336928
BNE_331262_ccrop.jpg,16.000000,0.552945
BNE_331262_ccrop.jpg,15.811388,0.313127
BNE_331262_ccrop.jpg,15.556349,1.206705
BNE_331262_ccrop.jpg,9.848858,0.349181
BNE_331262_ccrop.jpg,9.848858,9.256115
BNE_331697_ccrop.jpg,23.769729,0.396363
BNE_331697_ccrop.jpg,18.601075,2.985958
BNE_332400_ccrop.jpg,14.035669,0.282152
BNE_332400_ccrop.jpg,13.928388,0.631832
BNE_332400_ccrop.jpg,13.601471,2.677350
BNE_332400_ccrop.jpg,13.601471,2.554024
BNE_33332_ccrop.jpg,16.643317,0.820932
BNE_33332_ccrop.jpg,14.317821,0.913725
BNE_33332_ccrop.jpg,12.649111,0.350889
BNE_33332_ccrop.jpg,12.649111,3.629710
BNE_33332_ccrop.jpg,12.041595,9.591713
BNE_33332_ccrop.jpg,2.000000,16.027756
BNE_333793_ccrop.jpg,22.203603,0.357425
BNE_333793_ccrop.jpg,21.213203,1.873589
BNE_333793_ccrop.jpg,16.552945,0.417617
BNE_333793_ccrop.jpg,11.661904,2.480232
BNE_333793_ccrop.jpg,10.816654,0.363686
BNE_333793_ccrop.jpg,9.899495,0.298544
BNE_333793_ccrop.jpg,9.848858,2.316667
BNE_333793_ccrop.jpg,9.219544,8.808212
BNE_334257_ccrop.jpg,24.698178,0.361750
BNE_334257_ccrop.jpg,16.124515,5.966207
BNE_335860_ccrop.jpg,20.248457,0.342804
BNE_335860_ccrop.jpg,15.811388,3.162278
BNE_335860_ccrop.jpg,15.620499,4.379501
BNE_335860_ccrop.jpg,13.601471,0.290973
BNE_335860_ccrop.jpg,13.601471,0.326918
BNE_335860_ccrop.jpg,13.416408,0.619261
BNE_336245_ccrop.jpg,17.464249,0.255796
BNE_336245_ccrop.jpg,17.464249,0.535751
BNE_336245_ccrop.jpg,17.204651,0.259599
BNE_336245_ccrop.jpg,17.088007,0.376242
BNE_336245_ccrop.jpg,17.000000,0.720045
BNE_336245_ccrop.jpg,15.524175,0.287214
BNE_336245_ccrop.jpg,15.524175,3.343788
BNE_337968_ccrop.jpg,16.970563,0.522293
BNE_337968_ccrop.jpg,15.000000,7.022716
BNE_337968_ccrop.jpg,14.560220,0.305849
BNE_337968_ccrop.jpg,14.560220,0.305849
BNE_337968_ccrop.jpg,14.317821,0.682179
BNE_337968_ccrop.jpg,14.000000,5.849433
BNE_338773_ccrop.jpg,16.643317,1.604971
BNE_338773_ccrop.jpg,16.401219,6.402289
BNE_338982_ccrop.jpg,28.071338,0.371588
BNE_340751_ccrop.jpg,15.264338,0.388138
BNE_340751_ccrop.jpg,15.264338,0.547051
BNE_340751_ccrop.jpg,12.727922,4.764934
BNE_340751_ccrop.jpg,7.000000,12.000000
BNE_341487_ccrop.jpg,20.615528,0.265085
BNE_341487_ccrop.jpg,10.000000,0.295630
BNE_341487_ccrop.jpg,9.848858,6.794459
BNE_341487_ccrop.jpg,6.708204,14.878829
BNE_341589_ccrop.jpg,22.847319,0.412087
BNE_341589_ccrop.jpg,10.000000,13.430749
BNE_342062_ccrop.jpg,9.000000,11.880613
BNE_34307_ccrop.jpg,13.928388,0.389433
BNE_34307_ccrop.jpg,13.928388,0.389433
BNE_34307_ccrop.jpg,12.529964,2.734373
BNE_34307_ccrop.jpg,12.083046,0.286271
BNE_34307_ccrop.jpg,12.000000,7.313208
BNE_343542_ccrop.jpg,12.649111,0.350889
BNE_343542_ccrop.jpg,12.206556,0.793444
BNE_343542_ccrop.jpg,12.083046,0.286271
BNE_343542_ccrop.jpg,12.083046,3.441129
BNE_343542_ccrop.jpg,8.246211,10.753789
BNE_344695_ccrop.jpg,17.492856,0.395688
BNE_344695_ccrop.jpg,17.262677,0.737323
BNE_344695_ccrop.jpg,10.198039,11.824677
BNE_344758_ccrop.jpg,13.038405,0.415219
BNE_344758_ccrop.jpg,12.649111,0.350889
BNE_344758_ccrop.jpg,12.649111,3.382109
BNE_344758_ccrop.jpg,10.000000,3.038405
BNE_344758_ccrop.jpg,9.219544,9.754122
BNE_344852_ccrop.jpg,17.720045,0.307711
BNE_344852_ccrop.jpg,16.155494,0.397451
BNE_344852_ccrop.jpg,16.124515,0.276704
BNE_344852_ccrop.jpg,16.124515,1.080135
BNE_344852_ccrop.jpg,14.212670,0.552153
BNE_344852_ccrop.jpg,12.727922,0.272078
BNE_344852_ccrop.jpg,12.649111,0.350889
BNE_344852_ccrop.jpg,12.165525,4.834475
BNE_345170_ccrop.jpg,25.179357,0.315741
BNE_345170_ccrop.jpg,15.811388,7.789459
BNE_345668_ccrop.jpg,20.615528,0.265085
BNE_345668_ccrop.jpg,20.248457,0.342804
BNE_345668_ccrop.jpg,18.973666,0.261718
BNE_345668_ccrop.jpg,18.681542,0.292124
BNE_345668_ccrop.jpg,18.601075,0.266887
BNE_345668_ccrop.jpg,18.601075,1.398925
BNE_345668_ccrop.jpg,17.492856,0.395688
BNE_345668_ccrop.jpg,17.492856,0.534901
BNE_345668_ccrop.jpg,17.464249,3.416364
BNE_345873_ccrop.jpg,29.732137,0.284525
BNE_345873_ccrop.jpg,29.529646,0.999029
BNE_346149_ccrop.jpg,15.000000,0.264338
BNE_346149_ccrop.jpg,15.000000,0.264338
BNE_346149_ccrop.jpg,14.866069,3.518708
BNE_346149_ccrop.jpg,8.602325,9.089481
BNE_34735_ccrop.jpg,18.788294,0.316679
BNE_34735_ccrop.jpg,18.788294,0.447090
BNE_34735_ccrop.jpg,13.038405,2.961595
BNE_34735_ccrop.jpg,11.180340,7.258749
BNE_347724_ccrop.jpg,19.416488,0.508371
BNE_347724_ccrop.jpg,19.416488,0.306595
BNE_347724_ccrop.jpg,19.416488,0.979590
BNE_347850_ccrop.jpg,21.931712,1.838016
BNE_347850_ccrop.jpg,15.620499,3.614885
BNE_34911_ccrop.jpg,24.000000,1.317978
BNE_34911_ccrop.jpg,19.798990,5.910930
BNE_349232_ccrop.jpg,15.811388,0.344106
BNE_349232_ccrop.jpg,15.811388,0.681034
BNE_349232_ccrop.jpg,15.811388,0.741557
BNE_349232_ccrop.jpg,12.727922,3.083466
BNE_349232_ccrop.jpg,10.295630,0.474699
BNE_349232_ccrop.jpg,10.198039,5.801961
BNE_351029_ccrop.jpg,15.620499,1.379501
BNE_351029_ccrop.jpg,13.601471,0.290973
BNE_351029_ccrop.jpg,13.341664,0.259806
BNE_351029_ccrop.jpg,13.152946,8.036674
BNE_351123_ccrop.jpg,24.698178,0.301822
BNE_351123_ccrop.jpg,16.552945,10.741743
BNE_352014_ccrop.jpg,24.166092,3.833908
BNE_352317_ccrop.jpg,17.117243,0.347006
BNE_352317_ccrop.jpg,17.117243,1.882757
BNE_352317_ccrop.jpg,9.055385,10.591498
BNE_353118_ccrop.jpg,19.697716,4.385474
BNE_354400_ccrop.jpg,20.248457,0.560195
BNE_354400_ccrop.jpg,20.248457,0.342804
BNE_354400_ccrop.jpg,20.000000,0.518285
BNE_354400_ccrop.jpg,19.723083,0.401529
BNE_354400_ccrop.jpg,19.723083,5.732761
BNE_355910_ccrop.jpg,20.000000,2.627417
BNE_355910_ccrop.jpg,18.000000,4.472205
BNE_357057_ccrop.jpg,21.931712,0.540493
BNE_357057_ccrop.jpg,18.027756,0.329803
BNE_357057_ccrop.jpg,12.649111,0.350889
BNE_357057_ccrop.jpg,12.649111,5.735666
BNE_357957_ccrop.jpg,14.317821,0.447002
BNE_357957_ccrop.jpg,12.727922,5.299834
BNE_357957_ccrop.jpg,12.369317,0.279794
BNE_357957_ccrop.jpg,12.165525,6.082763
BNE_358773_ccrop.jpg,18.248288,0.751712
BNE_358773_ccrop.jpg,18.027756,0.357020
BNE_358773_ccrop.jpg,18.027756,0.972244
BNE_358773_ccrop.jpg,11.401754,0.260150
BNE_358773_ccrop.jpg,11.045361,10.144259
BNE_359949_ccrop.jpg,22.360680,0.442829
BNE_359949_ccrop.jpg,18.439089,4.408230
BNE_360050_ccrop.jpg,23.194827,0.574902
BNE_360050_ccrop.jpg,17.464249,0.255796
BNE_360050_ccrop.jpg,17.464249,0.255796
BNE_360050_ccrop.jpg,10.000000,8.384776
BNE_360309_ccrop.jpg,10.000000,12.090722
BNE_362920_ccrop.jpg,15.264338,0.259837
BNE_362920_ccrop.jpg,15.264338,0.388138
BNE_362920_ccrop.jpg,15.231546,0.292628
BNE_362920_ccrop.jpg,15.000000,0.264338
BNE_362920_ccrop.jpg,15.000000,2.262677
BNE_362920_ccrop.jpg,4.000000,16.518285
BNE_363611_ccrop.jpg,16.552945,1.251548
BNE_363611_ccrop.jpg,16.000000,9.553865
BNE_364260_ccrop.jpg,13.601471,0.290973
BNE_364260_ccrop.jpg,10.630146,8.369854
BNE_364260_ccrop.jpg,10.000000,7.117243
BNE_365484_ccrop.jpg,21.633308,0.298405
BNE_365484_ccrop.jpg,20.099751,0.296327
BNE_365484_ccrop.jpg,19.924859,1.546052
BNE_365484_ccrop.jpg,13.416408,1.583592
BNE_366749_ccrop.jpg,20.615528,0.265085
BNE_366749_ccrop.jpg,20.615528,0.265085
BNE_366749_ccrop.jpg,20.518285,0.576739
BNE_366749_ccrop.jpg,12.727922,0.272078
BNE_366749_ccrop.jpg,12.649111,0.350889
BNE_366749_ccrop.jpg,12.649111,0.389294
BNE_366749_ccrop.jpg,12.000000,6.000000
BNE_366885_ccrop.jpg,23.021729,0.302079
BNE_366885_ccrop.jpg,22.803509,0.520299
BNE_366885_ccrop.jpg,12.649111,0.350889
BNE_366885_ccrop.jpg,12.529964,0.276284
BNE_366885_ccrop.jpg,12.529964,1.612172
BNE_366885_ccrop.jpg,12.000000,11.259407
BNE_367351_ccrop.jpg,20.615528,0.265085
BNE_367351_ccrop.jpg,17.888544,3.111456
BNE_367351_ccrop.jpg,17.492856,0.395688
BNE_367351_ccrop.jpg,14.317821,4.550141
BNE_367547_ccrop.jpg,17.492856,0.534901
BNE_367547_ccrop.jpg,17.464249,0.255796
BNE_367547_ccrop.jpg,14.035669,0.282152
BNE_367547_ccrop.jpg,13.928388,0.389433
BNE_367547_ccrop.jpg,13.601471,0.290973
BNE_367547_ccrop.jpg,13.453624,1.546376
BNE_367547_ccrop.jpg,12.649111,0.350889
BNE_367547_ccrop.jpg,10.295630,0.474699
BNE_367547_ccrop.jpg,10.295630,0.334516
BNE_367547_ccrop.jpg,10.295630,8.061930
BNE_368574_ccrop.jpg,15.264338,9.735662
BNE_369028_ccrop.jpg,22.472205,0.331303
BNE_369028_ccrop.jpg,21.213203,0.257707
BNE_369028_ccrop.jpg,14.000000,0.317821
BNE_369028_ccrop.jpg,13.928388,0.389433
BNE_369028_ccrop.jpg,13.928388,1.071612
BNE_369028_ccrop.jpg,12.206556,0.323408
BNE_369028_ccrop.jpg,12.083046,0.723203
BNE_369028_ccrop.jpg,9.899495,12.100505
BNE_371863_ccrop.jpg,24.698178,0.301822
BNE_371863_ccrop.jpg,13.038405,11.961595
BNE_373543_ccrop.jpg,17.029386,1.838576
BNE_373543_ccrop.jpg,13.038405,1.279416
BNE_373543_ccrop.jpg,12.649111,9.350889
BNE_373678_ccrop.jpg,21.931712,0.428968
BNE_373678_ccrop.jpg,16.401219,5.959460
BNE_373678_ccrop.jpg,10.770330,12.999399
BNE_374054_ccrop.jpg,18.973666,0.339542
BNE_374054_ccrop.jpg,17.720045,0.307711
BNE_374054_ccrop.jpg,16.155494,0.336928
BNE_374054_ccrop.jpg,15.524175,0.475825
BNE_374054_ccrop.jpg,15.297059,0.259291
BNE_374054_ccrop.jpg,15.264338,0.292012
BNE_374054_ccrop.jpg,15.231546,0.292628
BNE_374054_ccrop.jpg,14.866069,3.382219
BNE_374054_ccrop.jpg,13.928388,0.389433
BNE_374054_ccrop.jpg,13.601471,0.290973
BNE_374054_ccrop.jpg,13.416408,0.476036
BNE_374054_ccrop.jpg,12.369317,6.943891
BNE_37422_ccrop.jpg,21.587033,0.253297
BNE_37422_ccrop.jpg,20.000000,0.615528
BNE_37422_ccrop.jpg,19.416488,0.281228
BNE_37422_ccrop.jpg,16.492423,0.507577
BNE_37422_ccrop.jpg,16.000000,2.867962
BNE_375120_ccrop.jpg,22.000000,1.086793
BNE_375120_ccrop.jpg,19.646883,0.277976
BNE_375120_ccrop.jpg,13.038405,0.303259
BNE_375120_ccrop.jpg,13.038405,5.749889
BNE_375120_ccrop.jpg,13.038405,0.378003
BNE_375120_ccrop.jpg,13.000000,6.104973
BNE_376075_ccrop.jpg,14.866069,0.365477
BNE_376075_ccrop.jpg,14.764823,0.466723
BNE_376075_ccrop.jpg,14.560220,0.671326
BNE_376075_ccrop.jpg,13.892444,4.708631
BNE_376738_ccrop.jpg,20.124612,0.970411
BNE_376738_ccrop.jpg,17.000000,0.464249
BNE_376738_ccrop.jpg,14.764823,1.266396
BNE_376738_ccrop.jpg,13.928388,0.284282
