img_name,label,cell_size,cell_shape,nucleus_shape,nuclear_cytoplasmic_ratio,chromatin_density,cytoplasm_vacuole,cytoplasm_texture,cytoplasm_colour,granule_type,granule_colour,granularity,path,split,prefix,kelompok,r_lobus,r_pisah,bridge_ratio,n_lobus,status_topologi,luas_nukleus,jarak_saddle_ke_lubang,n_lobus_kal,tau_br,rho_br,tau_lobus,rho_lobus,aturan_lubang
EO_329975_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_329975_ccrop.jpg,train,EO,bukan_neutrofil,28.792360097775937,2.2360680103302,0.07766185205855788,2,normal,5334,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_330411_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_330411_ccrop.jpg,train,EO,bukan_neutrofil,27.65863337187866,2.2360680103302,0.08084520953243032,4,normal,8756,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_330708_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_330708_ccrop.jpg,train,EO,bukan_neutrofil,29.410882339705484,0.0,0.0,3,terpisah_di_nol,8221,,2,1.25,0.2,4.0,0.4,tidak
EO_330760_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_330760_ccrop.jpg,train,EO,bukan_neutrofil,19.209372712298546,1.0,0.052057920629535355,3,normal,5720,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_330791_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_330791_ccrop.jpg,train,EO,bukan_neutrofil,22.80350850198276,8.062257766723633,0.3535533914012671,4,normal,6135,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_331211_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_331211_ccrop.jpg,train,EO,bukan_neutrofil,23.769728648009426,3.0,0.12621094857350137,4,normal,7135,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_331701_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_331701_ccrop.jpg,train,EO,bukan_neutrofil,24.0,5.0,0.20833333333333334,2,normal,5463,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_331982_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_331982_ccrop.jpg,train,EO,bukan_neutrofil,22.561028345356956,4.123105525970459,0.1827534393758692,2,normal,5204,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_332005_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_332005_ccrop.jpg,train,EO,bukan_neutrofil,26.90724809414742,17.804492950439453,0.6616987693480293,2,normal,5679,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_332343_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_332343_ccrop.jpg,train,EO,bukan_neutrofil,22.20360331117452,2.0,0.09007546982220899,2,normal,5788,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_333590_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_333590_ccrop.jpg,train,EO,bukan_neutrofil,22.135943621178654,1.0,0.045175395145262566,3,normal,5336,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_334306_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_334306_ccrop.jpg,train,EO,bukan_neutrofil,30.4138126514911,7.071067810058594,0.23249527742822865,2,normal,6574,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_33518_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_33518_ccrop.jpg,train,EO,bukan_neutrofil,25.238858928247925,12.727922439575195,0.5042986481979899,2,normal,5797,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_335540_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_335540_ccrop.jpg,train,EO,bukan_neutrofil,24.73863375370596,7.211102485656738,0.29149154142663525,3,normal,6206,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_336291_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_336291_ccrop.jpg,train,EO,bukan_neutrofil,24.08318915758459,2.0,0.08304547985373997,2,normal,5886,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_336686_ccrop.jpg,Eosinophil,small,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes,EO_336686_ccrop.jpg,train,EO,bukan_neutrofil,20.808652046684813,11.0,0.528626264465434,4,normal,5653,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_337928_ccrop.jpg,Eosinophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_337928_ccrop.jpg,train,EO,bukan_neutrofil,21.93171219946131,0.0,0.0,2,terpisah_di_nol,5853,,2,1.25,0.2,4.0,0.4,tidak
EO_338307_ccrop.jpg,Eosinophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_338307_ccrop.jpg,train,EO,bukan_neutrofil,20.591260281974,2.2360680103302,0.10859306228515302,3,normal,5588,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_338378_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_338378_ccrop.jpg,train,EO,bukan_neutrofil,20.8806130178211,2.2360680103302,0.10708823579182133,3,normal,5572,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_33913_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_33913_ccrop.jpg,train,EO,bukan_neutrofil,24.758836806279895,8.246211051940918,0.33306132741459515,2,normal,5661,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_339625_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_339625_ccrop.jpg,train,EO,bukan_neutrofil,22.20360331117452,1.4142135381698608,0.06369297443978936,3,normal,5316,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_340029_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_340029_ccrop.jpg,train,EO,bukan_neutrofil,22.80350850198276,5.0,0.21926450482675733,3,normal,7481,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_340636_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_340636_ccrop.jpg,train,EO,bukan_neutrofil,24.351591323771842,7.280109882354736,0.29895828102403915,2,normal,5920,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_340997_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_340997_ccrop.jpg,train,EO,bukan_neutrofil,40.80441152620633,0.0,0.0,4,terpisah_di_nol,18351,,3,1.25,0.2,4.0,0.4,tidak
EO_341028_ccrop.jpg,Eosinophil,small,round,unsegmented-indented,low,densely,no,clear,light blue,round,red,yes,EO_341028_ccrop.jpg,train,EO,bukan_neutrofil,37.0,,1.0,1,tak_pernah_pecah,5591,,1,1.25,0.2,4.0,0.4,tidak
EO_341940_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_341940_ccrop.jpg,train,EO,bukan_neutrofil,24.515301344262525,3.1622776985168457,0.1289919978592037,2,normal,6185,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_342801_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_342801_ccrop.jpg,train,EO,bukan_neutrofil,22.02271554554524,11.401754379272461,0.5177269967317364,3,normal,6048,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_343437_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_343437_ccrop.jpg,train,EO,bukan_neutrofil,25.298221281347036,1.0,0.03952847075210474,2,normal,7263,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_343910_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_343910_ccrop.jpg,train,EO,bukan_neutrofil,24.839484696748443,4.123105525970459,0.1659899783070051,3,normal,4989,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_344745_ccrop.jpg,Eosinophil,small,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes,EO_344745_ccrop.jpg,train,EO,bukan_neutrofil,24.351591323771842,14.0,0.5749110936472273,2,normal,6038,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_344943_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_344943_ccrop.jpg,train,EO,bukan_neutrofil,16.76305461424021,0.0,0.0,2,terpisah_di_nol,2254,,2,1.25,0.2,4.0,0.4,tidak
EO_345129_ccrop.jpg,Eosinophil,small,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes,EO_345129_ccrop.jpg,train,EO,bukan_neutrofil,25.942243542145693,10.770329475402832,0.41516569135222964,2,normal,5905,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_345452_ccrop.jpg,Eosinophil,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_345452_ccrop.jpg,train,EO,bukan_neutrofil,26.627053911388696,1.0,0.037555788309433985,3,normal,6723,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_345969_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_345969_ccrop.jpg,train,EO,bukan_neutrofil,20.591260281974,3.0,0.14569287935358963,2,normal,5166,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_346443_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_346443_ccrop.jpg,train,EO,bukan_neutrofil,25.0,1.0,0.04,3,normal,5757,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_347529_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_347529_ccrop.jpg,train,EO,bukan_neutrofil,22.135943621178654,8.062257766723633,0.3642156803747022,2,normal,5392,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_347586_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_347586_ccrop.jpg,train,EO,bukan_neutrofil,23.08679276123039,2.2360680103302,0.0968548569503004,3,normal,6521,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_348160_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_348160_ccrop.jpg,train,EO,bukan_neutrofil,26.1725046566048,1.0,0.03820803599504351,2,normal,5545,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_348748_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_348748_ccrop.jpg,train,EO,bukan_neutrofil,30.805843601498726,12.806248664855957,0.41570842306791833,2,normal,6333,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_350556_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_350556_ccrop.jpg,train,EO,bukan_neutrofil,25.238858928247925,1.0,0.03962144258751637,2,normal,6886,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_350584_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_350584_ccrop.jpg,train,EO,bukan_neutrofil,25.495097567963924,2.0,0.07844645405527362,3,normal,5667,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_351326_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_351326_ccrop.jpg,train,EO,bukan_neutrofil,31.827660925679098,2.2360680103302,0.07025549303015549,2,normal,7292,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_352853_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_352853_ccrop.jpg,train,EO,bukan_neutrofil,26.0,20.615528106689453,0.7929049271803635,2,normal,5423,999.0,1,1.25,0.2,4.0,0.4,tidak
EO_353231_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_353231_ccrop.jpg,train,EO,bukan_neutrofil,24.166091947189145,2.2360680103302,0.0925291526332327,3,normal,7399,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_353893_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_353893_ccrop.jpg,train,EO,bukan_neutrofil,22.20360331117452,1.4142135381698608,0.06369297443978936,3,normal,5482,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_354514_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_354514_ccrop.jpg,train,EO,bukan_neutrofil,23.0,1.4142135381698608,0.06148754513782004,3,normal,5866,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_355022_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_355022_ccrop.jpg,train,EO,bukan_neutrofil,16.1245154965971,1.4142135381698608,0.08770580042968207,4,normal,5918,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_355269_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_355269_ccrop.jpg,train,EO,bukan_neutrofil,25.317977802344327,2.0,0.07899525055333642,2,normal,8133,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_355778_ccrop.jpg,Eosinophil,big,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes,EO_355778_ccrop.jpg,train,EO,bukan_neutrofil,24.758836806279895,17.0,0.6866235329637165,3,normal,6251,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_356298_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_356298_ccrop.jpg,train,EO,bukan_neutrofil,34.438350715445125,,1.0,1,tak_pernah_pecah,6322,,1,1.25,0.2,4.0,0.4,tidak
EO_356579_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_356579_ccrop.jpg,train,EO,bukan_neutrofil,23.600847442411894,3.605551242828369,0.15277210920608786,2,normal,6858,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_357314_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_357314_ccrop.jpg,train,EO,bukan_neutrofil,24.515301344262525,0.0,0.0,2,terpisah_di_nol,4959,,2,1.25,0.2,4.0,0.4,tidak
EO_357600_ccrop.jpg,Eosinophil,small,irregular,irregular,low,loosely,no,clear,light blue,round,red,yes,EO_357600_ccrop.jpg,train,EO,bukan_neutrofil,40.44749683231337,0.0,0.0,3,terpisah_di_nol,12892,,2,1.25,0.2,4.0,0.4,tidak
EO_358349_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_358349_ccrop.jpg,train,EO,bukan_neutrofil,24.186773244895647,2.0,0.08268982305947231,2,normal,4892,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_358411_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_358411_ccrop.jpg,train,EO,bukan_neutrofil,25.45584412271571,1.0,0.039283710065919304,3,normal,6430,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_358594_ccrop.jpg,Eosinophil,small,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes,EO_358594_ccrop.jpg,train,EO,bukan_neutrofil,34.0,,1.0,1,tak_pernah_pecah,7225,,1,1.25,0.2,4.0,0.4,tidak
EO_35880_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_35880_ccrop.jpg,train,EO,bukan_neutrofil,22.80350850198276,1.0,0.043852900965351466,2,normal,5493,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_358827_ccrop.jpg,Eosinophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_358827_ccrop.jpg,train,EO,bukan_neutrofil,27.459060435491963,0.0,0.0,4,terpisah_di_nol,6209,,2,1.25,0.2,4.0,0.4,tidak
EO_359155_ccrop.jpg,Eosinophil,big,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes,EO_359155_ccrop.jpg,train,EO,bukan_neutrofil,26.832815729997478,18.0,0.6708203932499369,2,normal,5684,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_359161_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_359161_ccrop.jpg,train,EO,bukan_neutrofil,24.331050121192877,5.0,0.20549873413169661,2,normal,5448,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_359857_ccrop.jpg,Eosinophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_359857_ccrop.jpg,train,EO,bukan_neutrofil,26.832815729997478,2.8284270763397217,0.1054092535349434,3,normal,6314,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_360228_ccrop.jpg,Eosinophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_360228_ccrop.jpg,train,EO,bukan_neutrofil,21.0,0.0,0.0,4,terpisah_di_nol,6271,,3,1.25,0.2,4.0,0.4,tidak
EO_36065_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_36065_ccrop.jpg,train,EO,bukan_neutrofil,24.0,3.605551242828369,0.15023130178451538,3,normal,6317,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_361122_ccrop.jpg,Eosinophil,small,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes,EO_361122_ccrop.jpg,train,EO,bukan_neutrofil,28.160255680657446,8.062257766723633,0.286299167811228,3,normal,7164,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_361149_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_361149_ccrop.jpg,train,EO,bukan_neutrofil,25.059928172283335,5.0,0.19952172111690553,2,normal,6123,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_361403_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_361403_ccrop.jpg,train,EO,bukan_neutrofil,25.495097567963924,2.0,0.07844645405527362,2,normal,5333,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_361838_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_361838_ccrop.jpg,train,EO,bukan_neutrofil,21.213203435596427,1.4142135381698608,0.06666666552571526,3,normal,5737,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_36361_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_36361_ccrop.jpg,train,EO,bukan_neutrofil,20.8806130178211,0.0,0.0,2,terpisah_di_nol,5720,,2,1.25,0.2,4.0,0.4,tidak
EO_363808_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_363808_ccrop.jpg,train,EO,bukan_neutrofil,22.825424421026653,6.0,0.2628647726029941,3,normal,6128,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_364257_ccrop.jpg,Eosinophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_364257_ccrop.jpg,train,EO,bukan_neutrofil,27.294688127912362,0.0,0.0,2,terpisah_di_nol,6390,,2,1.25,0.2,4.0,0.4,tidak
EO_364407_ccrop.jpg,Eosinophil,big,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes,EO_364407_ccrop.jpg,train,EO,bukan_neutrofil,22.20360331117452,13.416407585144043,0.604244608279049,2,normal,5496,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_36495_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_36495_ccrop.jpg,train,EO,bukan_neutrofil,27.784887978899608,3.0,0.10797236261230418,2,normal,5244,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_365314_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_365314_ccrop.jpg,train,EO,bukan_neutrofil,25.495097567963924,0.0,0.0,2,terpisah_di_nol,6341,,2,1.25,0.2,4.0,0.4,tidak
EO_365446_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_365446_ccrop.jpg,train,EO,bukan_neutrofil,24.351591323771842,4.0,0.16426031247063635,2,normal,5208,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_365929_ccrop.jpg,Eosinophil,big,irregular,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_365929_ccrop.jpg,train,EO,bukan_neutrofil,26.019223662515376,0.0,0.0,2,terpisah_di_nol,7137,,2,1.25,0.2,4.0,0.4,tidak
EO_367128_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_367128_ccrop.jpg,train,EO,bukan_neutrofil,24.020824298928627,1.0,0.04163054471218133,4,normal,7522,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_367643_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_367643_ccrop.jpg,train,EO,bukan_neutrofil,25.019992006393608,1.0,0.039968038348871575,5,normal,6170,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_367768_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_367768_ccrop.jpg,train,EO,bukan_neutrofil,21.540659228538015,3.605551242828369,0.16738351433792592,2,normal,4328,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_367818_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_367818_ccrop.jpg,train,EO,bukan_neutrofil,21.587033144922902,5.0,0.23162052730603974,3,normal,6045,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_368144_ccrop.jpg,Eosinophil,small,round,unsegmented-round,low,densely,no,clear,light blue,round,red,yes,EO_368144_ccrop.jpg,train,EO,bukan_neutrofil,38.01315561749642,,1.0,1,tak_pernah_pecah,5176,,1,1.25,0.2,4.0,0.4,tidak
EO_370156_ccrop.jpg,Eosinophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_370156_ccrop.jpg,train,EO,bukan_neutrofil,20.0,0.0,0.0,5,terpisah_di_nol,6401,,3,1.25,0.2,4.0,0.4,tidak
EO_370453_ccrop.jpg,Eosinophil,small,round,unsegmented-band,low,densely,no,clear,light blue,round,red,yes,EO_370453_ccrop.jpg,train,EO,bukan_neutrofil,23.430749027719962,15.65247631072998,0.6680314100164777,4,normal,6030,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_370621_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_370621_ccrop.jpg,train,EO,bukan_neutrofil,21.213203435596427,2.0,0.09428090415820634,5,normal,6013,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_370751_ccrop.jpg,Eosinophil,small,irregular,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_370751_ccrop.jpg,train,EO,bukan_neutrofil,30.083217912982647,20.880613327026367,0.6940950727885787,2,normal,7755,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_371261_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_371261_ccrop.jpg,train,EO,bukan_neutrofil,29.732137494637012,12.206555366516113,0.4105508851732538,2,normal,5939,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_371583_ccrop.jpg,Eosinophil,small,irregular,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_371583_ccrop.jpg,train,EO,bukan_neutrofil,24.08318915758459,13.892443656921387,0.5768523249150413,3,normal,5581,999.0,3,1.25,0.2,4.0,0.4,tidak
EO_372410_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_372410_ccrop.jpg,train,EO,bukan_neutrofil,25.553864678361276,5.0,0.1956651200487081,2,normal,6237,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_372511_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_372511_ccrop.jpg,train,EO,bukan_neutrofil,29.154759474226502,,1.0,1,tak_pernah_pecah,5210,,1,1.25,0.2,4.0,0.4,tidak
EO_373666_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_373666_ccrop.jpg,train,EO,bukan_neutrofil,28.460498941515414,11.661903381347656,0.40975751708753083,2,normal,7057,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_373897_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_373897_ccrop.jpg,train,EO,bukan_neutrofil,24.041630560342615,2.2360680103302,0.09300816784110563,2,normal,5632,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_373898_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_373898_ccrop.jpg,train,EO,bukan_neutrofil,27.294688127912362,3.0,0.10991149581709675,2,normal,6386,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_374119_ccrop.jpg,Eosinophil,big,irregular,unsegmented-round,low,densely,no,clear,light blue,round,red,yes,EO_374119_ccrop.jpg,train,EO,bukan_neutrofil,40.162171256046406,,1.0,1,tak_pernah_pecah,7993,,1,1.25,0.2,4.0,0.4,tidak
EO_375178_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_375178_ccrop.jpg,train,EO,bukan_neutrofil,25.495097567963924,7.071067810058594,0.2773500980417428,2,normal,5778,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_375633_ccrop.jpg,Eosinophil,big,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_375633_ccrop.jpg,train,EO,bukan_neutrofil,21.0,1.0,0.047619047619047616,4,normal,5911,999.0,4,1.25,0.2,4.0,0.4,tidak
EO_375714_ccrop.jpg,Eosinophil,small,round,segmented-multilobed,low,densely,no,clear,light blue,round,red,yes,EO_375714_ccrop.jpg,train,EO,bukan_neutrofil,23.0,14.422204971313477,0.6270523900571077,3,normal,6313,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_377573_ccrop.jpg,Eosinophil,big,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_377573_ccrop.jpg,train,EO,bukan_neutrofil,33.37663853655727,9.848857879638672,0.2950823783183338,2,normal,7448,999.0,2,1.25,0.2,4.0,0.4,tidak
EO_377859_ccrop.jpg,Eosinophil,small,round,segmented-bilobed,low,densely,no,clear,light blue,round,red,yes,EO_377859_ccrop.jpg,train,EO,bukan_neutrofil,23.323807579381203,2.2360680103302,0.09587062501351354,3,normal,5317,999.0,2,1.25,0.2,4.0,0.4,tidak
