img_name,label,nucleus_shape,kelompok,luas,nilai_dominan,frak_jaringan,diisi
EO_43692_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_438160_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,176,sitoplasma,1.0,0
EO_447857_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,2,sitoplasma,1.0,0
EO_447857_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,2,sitoplasma,1.0,0
EO_447857_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,6,sitoplasma,1.0,0
EO_447857_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,6,sitoplasma,1.0,0
EO_447857_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,10,sitoplasma,1.0,0
EO_452949_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,135,sitoplasma,1.0,0
EO_455100_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,62,sitoplasma,0.9677,0
EO_460463_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,580,sitoplasma,1.0,0
EO_464387_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,72,sitoplasma,1.0,0
EO_465089_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,18,sitoplasma,1.0,0
EO_472619_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,2,sitoplasma,1.0,0
EO_472619_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_472619_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,279,sitoplasma,1.0,0
EO_47420_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,29,sitoplasma,1.0,0
EO_474938_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,313,sitoplasma,1.0,0
EO_474938_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,33,sitoplasma,1.0,0
EO_475510_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,12,sitoplasma,1.0,0
EO_478083_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,221,sitoplasma,1.0,0
EO_48196_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,66,sitoplasma,1.0,0
EO_488535_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,3,sitoplasma,1.0,0
EO_491368_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,86,sitoplasma,1.0,0
EO_494662_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,773,sitoplasma,1.0,0
EO_494662_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,4,sitoplasma,1.0,0
EO_498178_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,31,sitoplasma,1.0,0
EO_506171_ccrop.jpg,Eosinophil,irregular,bukan_neutrofil,5,sitoplasma,1.0,0
EO_507083_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,156,sitoplasma,1.0,0
EO_511369_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,224,sitoplasma,1.0,0
EO_516632_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,30,sitoplasma,1.0,0
EO_516662_ccrop.jpg,Eosinophil,irregular,bukan_neutrofil,1,sitoplasma,1.0,0
EO_519769_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,497,sitoplasma,1.0,0
EO_523268_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,39,sitoplasma,1.0,0
EO_523268_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,27,sitoplasma,1.0,0
EO_523473_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,35,sitoplasma,1.0,0
EO_526573_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,26,sitoplasma,1.0,0
EO_529831_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,106,sitoplasma,1.0,0
EO_545985_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,50,sitoplasma,1.0,0
EO_545985_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,47,sitoplasma,1.0,0
EO_54685_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,12,sitoplasma,1.0,0
EO_548290_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_548290_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,8,sitoplasma,1.0,0
EO_549367_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,113,sitoplasma,1.0,0
EO_552117_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,71,sitoplasma,1.0,0
EO_552117_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,10,sitoplasma,1.0,0
EO_552117_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,2,sitoplasma,1.0,0
EO_553205_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_553758_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,3,sitoplasma,1.0,0
EO_557445_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,371,sitoplasma,1.0,0
EO_559297_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1314,sitoplasma,1.0,0
EO_570111_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,2,sitoplasma,1.0,0
EO_571184_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,3,sitoplasma,1.0,0
EO_571184_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_571493_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,2,sitoplasma,1.0,0
EO_571493_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_57183_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,380,sitoplasma,1.0,0
EO_574965_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,26,sitoplasma,1.0,0
EO_575935_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,16,sitoplasma,1.0,0
EO_587264_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,3,sitoplasma,1.0,0
EO_587264_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,30,sitoplasma,1.0,0
EO_587264_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,5,sitoplasma,1.0,0
EO_587264_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,6,sitoplasma,1.0,0
EO_587264_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,1,sitoplasma,1.0,0
EO_589782_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,9,sitoplasma,1.0,0
EO_590420_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,12,sitoplasma,1.0,0
EO_590431_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,102,sitoplasma,1.0,0
EO_606051_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,138,sitoplasma,1.0,0
EO_606051_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_606051_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,22,sitoplasma,1.0,0
EO_6091_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,658,sitoplasma,1.0,0
EO_615642_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,3,sitoplasma,1.0,0
EO_61615_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,202,sitoplasma,1.0,0
EO_61615_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,88,sitoplasma,1.0,0
EO_61615_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_61615_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,2,sitoplasma,1.0,0
EO_61615_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_616795_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,8,sitoplasma,1.0,0
EO_619367_ccrop.jpg,Eosinophil,irregular,bukan_neutrofil,15,sitoplasma,1.0,0
EO_620469_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1280,sitoplasma,1.0,0
EO_621495_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,12,sitoplasma,1.0,0
EO_621854_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,2,sitoplasma,1.0,0
EO_627671_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,157,sitoplasma,1.0,0
EO_630492_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,19,sitoplasma,1.0,0
EO_630492_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,26,sitoplasma,1.0,0
EO_633307_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,307,sitoplasma,1.0,0
EO_633307_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,5,sitoplasma,1.0,0
EO_633307_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_633307_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_635751_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,75,sitoplasma,1.0,0
EO_638125_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,143,sitoplasma,1.0,0
EO_638828_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_638828_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,237,sitoplasma,1.0,0
EO_641852_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_641852_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,4,sitoplasma,1.0,0
EO_641852_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,70,sitoplasma,1.0,0
EO_641852_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_642798_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,59,sitoplasma,1.0,0
EO_642798_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,27,sitoplasma,1.0,0
EO_644374_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,44,sitoplasma,1.0,0
EO_644374_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,10,sitoplasma,1.0,0
EO_64440_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,91,sitoplasma,1.0,0
EO_647876_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,41,sitoplasma,1.0,0
EO_648206_ccrop.jpg,Eosinophil,irregular,bukan_neutrofil,288,sitoplasma,1.0,0
EO_656959_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,65,sitoplasma,1.0,0
EO_657993_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,51,sitoplasma,1.0,0
EO_660629_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,1,sitoplasma,1.0,0
EO_661159_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,121,sitoplasma,1.0,0
EO_661771_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_667264_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_669459_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,2470,sitoplasma,1.0,0
EO_669531_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,2,sitoplasma,1.0,0
EO_671075_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,54,sitoplasma,1.0,0
EO_671419_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,74,sitoplasma,1.0,0
EO_671419_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,284,sitoplasma,1.0,0
EO_674236_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,27,sitoplasma,1.0,0
EO_675962_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,38,sitoplasma,1.0,0
EO_688063_ccrop.jpg,Eosinophil,irregular,bukan_neutrofil,847,sitoplasma,1.0,0
EO_691055_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,47,sitoplasma,1.0,0
EO_694065_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,43,sitoplasma,1.0,0
EO_694065_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_694065_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,137,sitoplasma,1.0,0
EO_700721_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,226,sitoplasma,1.0,0
EO_70191_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,77,sitoplasma,1.0,0
EO_711529_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_716717_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,95,sitoplasma,1.0,0
EO_724059_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,179,sitoplasma,1.0,0
EO_725029_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,293,sitoplasma,1.0,0
EO_727803_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_731325_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,76,sitoplasma,1.0,0
EO_735067_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,3,sitoplasma,1.0,0
EO_735067_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,62,sitoplasma,1.0,0
EO_738385_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,34,sitoplasma,1.0,0
EO_738385_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,6,sitoplasma,1.0,0
EO_738385_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,20,sitoplasma,1.0,0
EO_741008_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,97,sitoplasma,1.0,0
EO_741008_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,49,sitoplasma,1.0,0
EO_744173_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,118,sitoplasma,1.0,0
EO_744173_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,17,sitoplasma,1.0,0
EO_748589_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,26,sitoplasma,1.0,0
EO_750695_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,274,sitoplasma,1.0,0
EO_766398_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_766398_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,16,sitoplasma,1.0,0
EO_76723_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,3,sitoplasma,1.0,0
EO_76848_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,832,sitoplasma,1.0,0
EO_785575_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,1514,sitoplasma,1.0,0
EO_786462_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,206,sitoplasma,1.0,0
EO_788297_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_788297_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_788297_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,48,sitoplasma,1.0,0
EO_793941_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,11,sitoplasma,1.0,0
EO_793941_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,7,sitoplasma,1.0,0
EO_810194_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,255,sitoplasma,1.0,0
EO_813331_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,10,sitoplasma,1.0,0
EO_817196_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,317,sitoplasma,1.0,0
EO_817876_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,1182,sitoplasma,1.0,0
EO_81933_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,61,sitoplasma,1.0,0
EO_81933_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,34,sitoplasma,1.0,0
EO_821444_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1071,sitoplasma,1.0,0
EO_823852_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,51,sitoplasma,1.0,0
EO_824657_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,9,sitoplasma,1.0,0
EO_825368_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,8,sitoplasma,1.0,0
EO_828135_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,12,sitoplasma,1.0,0
EO_829157_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1639,sitoplasma,1.0,0
EO_830728_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_830728_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_830728_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_830728_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_830728_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,51,sitoplasma,1.0,0
EO_830892_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,16,sitoplasma,1.0,0
EO_834175_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,126,sitoplasma,1.0,0
EO_837323_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,14,sitoplasma,1.0,0
EO_837323_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,28,sitoplasma,1.0,0
EO_848297_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,678,sitoplasma,1.0,0
EO_848622_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,188,sitoplasma,1.0,0
EO_851094_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,77,sitoplasma,1.0,0
EO_854840_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,57,sitoplasma,1.0,0
EO_854840_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_854840_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,2,sitoplasma,1.0,0
EO_854840_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,4,sitoplasma,1.0,0
EO_856061_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,213,sitoplasma,1.0,0
EO_859399_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,149,sitoplasma,1.0,0
EO_863461_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,74,sitoplasma,1.0,0
EO_863461_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,9,sitoplasma,1.0,0
EO_863461_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,6,sitoplasma,1.0,0
EO_863461_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,5,sitoplasma,1.0,0
EO_86737_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_86737_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,2,sitoplasma,1.0,0
EO_86737_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,5,sitoplasma,1.0,0
EO_873315_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,111,sitoplasma,1.0,0
EO_876019_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,286,sitoplasma,1.0,0
EO_883435_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,9,sitoplasma,1.0,0
EO_883435_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,246,sitoplasma,1.0,0
EO_892101_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,30,sitoplasma,1.0,0
EO_897164_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,9,sitoplasma,1.0,0
EO_902051_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,182,sitoplasma,1.0,0
EO_902051_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,2,sitoplasma,1.0,0
EO_902051_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_902377_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,119,sitoplasma,1.0,0
EO_902893_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,137,sitoplasma,1.0,0
EO_910349_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_910349_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_910349_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_910349_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_913350_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,114,sitoplasma,1.0,0
EO_918881_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,2,sitoplasma,1.0,0
EO_918881_ccrop.jpg,Eosinophil,unsegmented-band,bukan_neutrofil,7,sitoplasma,1.0,0
EO_926339_ccrop.jpg,Eosinophil,irregular,bukan_neutrofil,1,sitoplasma,1.0,0
EO_929125_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,25,sitoplasma,1.0,0
EO_93417_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,89,sitoplasma,1.0,0
EO_938091_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1092,sitoplasma,1.0,0
EO_940288_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,53,sitoplasma,1.0,0
EO_950521_ccrop.jpg,Eosinophil,segmented-multilobed,bukan_neutrofil,501,sitoplasma,1.0,0
EO_960665_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,122,sitoplasma,1.0,0
EO_968484_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_968484_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_968484_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,23,sitoplasma,1.0,0
EO_990083_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,180,sitoplasma,1.0,0
EO_995461_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,1,sitoplasma,1.0,0
EO_996964_ccrop.jpg,Eosinophil,segmented-bilobed,bukan_neutrofil,543,sitoplasma,1.0,0
LY_165111_ccrop.jpg,Lymphocyte,unsegmented-round,bukan_neutrofil,906,sitoplasma,1.0,0
LY_165111_ccrop.jpg,Lymphocyte,unsegmented-round,bukan_neutrofil,1,sitoplasma,1.0,0
LY_399314_ccrop.jpg,Lymphocyte,unsegmented-indented,bukan_neutrofil,1,sitoplasma,1.0,0
LY_609104_ccrop.jpg,Lymphocyte,unsegmented-round,bukan_neutrofil,77,sitoplasma,1.0,0
LY_844729_ccrop.jpg,Lymphocyte,unsegmented-round,bukan_neutrofil,6,sitoplasma,1.0,0
LY_844729_ccrop.jpg,Lymphocyte,unsegmented-round,bukan_neutrofil,1,sitoplasma,1.0,0
LY_844729_ccrop.jpg,Lymphocyte,unsegmented-round,bukan_neutrofil,1,sitoplasma,1.0,0
LY_844729_ccrop.jpg,Lymphocyte,unsegmented-round,bukan_neutrofil,2,sitoplasma,1.0,0
LY_844729_ccrop.jpg,Lymphocyte,unsegmented-round,bukan_neutrofil,5,sitoplasma,1.0,0
LY_905003_ccrop.jpg,Lymphocyte,unsegmented-indented,bukan_neutrofil,49,sitoplasma,1.0,0
MO_100695_ccrop.jpg,Monocyte,irregular,bukan_neutrofil,53,vakuola,1.0,0
MO_114341_ccrop.jpg,Monocyte,unsegmented-indented,bukan_neutrofil,82,vakuola,1.0,0
MO_122877_ccrop.jpg,Monocyte,irregular,bukan_neutrofil,33,vakuola,1.0,0
MO_122877_ccrop.jpg,Monocyte,irregular,bukan_neutrofil,20,sitoplasma,1.0,0
MO_125852_ccrop.jpg,Monocyte,unsegmented-indented,bukan_neutrofil,416,vakuola,1.0,0
MO_12960_ccrop.jpg,Monocyte,unsegmented-indented,bukan_neutrofil,1,sitoplasma,1.0,0
MO_12960_ccrop.jpg,Monocyte,unsegmented-indented,bukan_neutrofil,5,sitoplasma,1.0,0
MO_12960_ccrop.jpg,Monocyte,unsegmented-indented,bukan_neutrofil,4,sitoplasma,1.0,0
MO_134722_ccrop.jpg,Monocyte,unsegmented-indented,bukan_neutrofil,36,vakuola,1.0,0
MO_136404_ccrop.jpg,Monocyte,unsegmented-indented,bukan_neutrofil,218,vakuola,1.0,0
MO_139617_ccrop.jpg,Monocyte,irregular,bukan_neutrofil,350,vakuola,1.0,0
MO_139617_ccrop.jpg,Monocyte,irregular,bukan_neutrofil,119,vakuola,1.0,0
MO_139617_ccrop.jpg,Monocyte,irregular,bukan_neutrofil,278,vakuola,1.0,0
MO_142730_ccrop.jpg,Monocyte,unsegmented-indented,bukan_neutrofil,1,sitoplasma,1.0,0
MO_144054_ccrop.jpg,Monocyte,irregular,bukan_neutrofil,79,vakuola,1.0,0
MO_144054_ccrop.jpg,Monocyte,irregular,bukan_neutrofil,86,vakuola,1.0,0
MO_149181_ccrop.jpg,Monocyte,unsegmented-indented,bukan_neutrofil,10,sitoplasma,1.0,0
MO_159321_ccrop.jpg,Monocyte,segmented-bilobed,bukan_neutrofil,40,sitoplasma,1.0,0
MO_163591_ccrop.jpg,Monocyte,irregular,bukan_neutrofil,61,vakuola,1.0,0
MO_163591_ccrop.jpg,Monocyte,irregular,bukan_neutrofil,56,vakuola,1.0,0
MO_168402_ccrop.jpg,Monocyte,unsegmented-indented,bukan_neutrofil,95,vakuola,1.0,0
MO_168402_ccrop.jpg,Monocyte,unsegmented-indented,bukan_neutrofil,92,vakuola,1.0,0
