img_name,label,nucleus_shape,kelompok,lub_n,lub_piks,lub_luas_maks,lub_diisi_n,lub_dibiarkan_n,luas_nukleus
BNE_742479_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,486,486,0,1,5471
BNE_742515_ccrop.jpg,Neutrophil,unsegmented-round,E_lainnya,0,0,0,0,0,5026
BNE_746471_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5399
BNE_746634_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4903
BNE_747852_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5677
BNE_748706_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,485,485,0,1,5997
BNE_749180_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6016
BNE_751887_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5656
BNE_752441_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4857
BNE_752984_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6356
BNE_756237_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,228,228,0,1,5455
BNE_757613_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4440
BNE_760262_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7282
BNE_760668_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6480
BNE_761275_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5514
BNE_761456_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6002
BNE_761523_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5159
BNE_762064_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,802,802,0,1,5474
BNE_762145_ccrop.jpg,Neutrophil,irregular,E_lainnya,0,0,0,0,0,4453
BNE_762565_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5700
BNE_764108_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5986
BNE_764437_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4894
BNE_765092_ccrop.jpg,Neutrophil,segmented-bilobed,D_konflik_BNE_segmented,0,0,0,0,0,6235
BNE_766669_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7481
BNE_767862_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4760
BNE_771331_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5860
BNE_772616_ccrop.jpg,Neutrophil,segmented-bilobed,D_konflik_BNE_segmented,4,93,62,0,4,5240
BNE_772825_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5728
BNE_773314_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5460
BNE_775595_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5366
BNE_77701_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,250,250,0,1,4968
BNE_777460_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6775
BNE_779628_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4617
BNE_779767_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,83,83,0,1,6662
BNE_781944_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5805
BNE_782010_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5292
BNE_784357_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5500
BNE_78757_ccrop.jpg,Neutrophil,unsegmented-round,E_lainnya,0,0,0,0,0,6185
BNE_788086_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4908
BNE_789640_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5249
BNE_791436_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,225,225,0,1,4784
BNE_792019_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,183,183,0,1,5416
BNE_792451_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7290
BNE_793103_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7812
BNE_795618_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6135
BNE_79688_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,4,4,0,1,4750
BNE_797843_ccrop.jpg,Neutrophil,segmented-bilobed,D_konflik_BNE_segmented,0,0,0,0,0,5832
BNE_79939_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6046
BNE_799391_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5717
BNE_799584_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6949
BNE_800976_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,352,352,0,1,4862
BNE_801234_ccrop.jpg,Neutrophil,irregular,E_lainnya,0,0,0,0,0,5654
BNE_801860_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4792
BNE_802726_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5823
BNE_803184_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5567
BNE_804375_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4868
BNE_804691_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6331
BNE_806131_ccrop.jpg,Neutrophil,segmented-bilobed,D_konflik_BNE_segmented,2,37,36,0,2,5197
BNE_806828_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,171,171,0,1,6722
BNE_808076_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5887
BNE_808310_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5904
BNE_808960_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7355
BNE_809009_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6753
BNE_811882_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6700
BNE_812672_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6772
BNE_815174_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,7,7,0,1,5312
BNE_816231_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5689
BNE_817538_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5304
BNE_81960_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4575
BNE_821631_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5070
BNE_822053_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5814
BNE_822503_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5470
BNE_823036_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5270
BNE_823583_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5022
BNE_823690_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4592
BNE_82472_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5422
BNE_824725_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5560
BNE_824932_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7209
BNE_82534_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6199
BNE_826046_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5217
BNE_827980_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4960
BNE_831028_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6466
BNE_832896_ccrop.jpg,Neutrophil,irregular,E_lainnya,0,0,0,0,0,6500
BNE_834526_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7485
BNE_835325_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4969
BNE_836973_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7617
BNE_83730_ccrop.jpg,Neutrophil,segmented-multilobed,D_konflik_BNE_segmented,4,264,175,0,4,4773
BNE_838831_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6705
BNE_839288_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,803,803,0,1,5262
BNE_839402_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6261
BNE_839791_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5251
BNE_840_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5807
BNE_840660_ccrop.jpg,Neutrophil,irregular,E_lainnya,0,0,0,0,0,5511
BNE_841928_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4255
BNE_843954_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4999
BNE_844957_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5420
BNE_847110_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6589
BNE_848343_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4737
BNE_848534_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,8925
BNE_854167_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6609
BNE_856696_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,3,50,47,0,3,5212
BNE_857398_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5270
BNE_859196_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5866
BNE_859701_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5293
BNE_859996_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6212
BNE_860847_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5655
BNE_862425_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6973
BNE_862711_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4785
BNE_862836_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6412
BNE_864540_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4535
BNE_864705_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5040
BNE_864750_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5066
BNE_866979_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7086
BNE_866984_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,4,152,128,0,4,5516
BNE_867430_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5727
BNE_868025_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,27,27,0,1,4785
BNE_870136_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6152
BNE_871991_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4271
BNE_873174_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5260
BNE_873673_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6175
BNE_874580_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4671
BNE_875008_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6586
BNE_875631_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5195
BNE_877775_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4709
BNE_878373_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7569
BNE_878990_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,8597
BNE_879421_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4066
BNE_881009_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6111
BNE_882003_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5371
BNE_883125_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4823
BNE_883723_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6240
BNE_884373_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4766
BNE_88499_ccrop.jpg,Neutrophil,segmented-bilobed,D_konflik_BNE_segmented,2,110,89,0,2,5037
BNE_885859_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6674
BNE_88749_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5498
BNE_88826_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6533
BNE_889850_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6387
BNE_889884_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4636
BNE_891017_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5356
BNE_894142_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5077
BNE_89466_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6210
BNE_895939_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6255
BNE_896102_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4843
BNE_896296_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6238
BNE_898519_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,73,73,0,1,6367
BNE_898606_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4692
BNE_899254_ccrop.jpg,Neutrophil,segmented-bilobed,D_konflik_BNE_segmented,0,0,0,0,0,4555
BNE_899761_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5490
BNE_900426_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5001
BNE_900566_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5355
BNE_901057_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6013
BNE_901137_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,8197
BNE_901592_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4567
BNE_903013_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4601
BNE_903293_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5641
BNE_903821_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6288
BNE_905950_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5240
BNE_906181_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5948
BNE_907973_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4642
BNE_909484_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5100
BNE_910236_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5728
BNE_910472_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5031
BNE_910536_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5189
BNE_910561_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5915
BNE_912319_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6053
BNE_915098_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6354
BNE_915508_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4545
BNE_91614_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7191
BNE_916402_ccrop.jpg,Neutrophil,segmented-bilobed,D_konflik_BNE_segmented,0,0,0,0,0,5525
BNE_918305_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4768
BNE_918429_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4264
BNE_918500_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,3,4,2,0,3,5397
BNE_921156_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4634
BNE_921626_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5639
BNE_921875_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4914
BNE_92309_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,95,95,0,1,4648
BNE_923268_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6106
BNE_926713_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6404
BNE_927001_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7383
BNE_928146_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5229
BNE_928561_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6409
BNE_929802_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7496
BNE_929997_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7048
BNE_930364_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4720
BNE_930707_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,8180
BNE_933305_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5716
BNE_934554_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,71,71,0,1,4262
BNE_935665_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5005
BNE_937085_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5305
BNE_93736_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5109
BNE_937660_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7197
BNE_939116_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4740
BNE_939166_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4601
BNE_939554_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4860
BNE_939753_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6512
BNE_942595_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7926
BNE_943597_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5583
BNE_94378_ccrop.jpg,Neutrophil,irregular,E_lainnya,0,0,0,0,0,5055
BNE_945946_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4045
BNE_947464_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5561
BNE_948682_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5346
BNE_948760_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4742
BNE_949188_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5757
BNE_949615_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6319
BNE_951149_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,1,1,0,1,5610
BNE_951779_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7461
BNE_952597_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4515
BNE_954379_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5278
BNE_955098_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5959
BNE_95555_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5310
BNE_955797_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6413
BNE_956356_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5641
BNE_957531_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5177
BNE_958533_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,2,2,0,1,5390
BNE_958876_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4922
BNE_959253_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5387
BNE_959568_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5738
BNE_960086_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5631
BNE_961507_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5547
BNE_961579_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5263
BNE_962661_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6410
BNE_96422_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4635
BNE_966079_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6161
BNE_967395_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5243
BNE_968691_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6635
BNE_970365_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5591
BNE_971018_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5913
BNE_971092_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4954
BNE_971478_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,214,214,0,1,4948
BNE_972679_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,3,3,0,1,5389
BNE_973117_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,2,67,45,0,2,5471
BNE_975548_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6705
BNE_975767_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6592
BNE_976624_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6714
BNE_976865_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5553
BNE_977528_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6167
BNE_977614_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4399
BNE_979144_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5653
BNE_980569_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6382
BNE_983264_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6817
BNE_983955_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7140
BNE_985056_ccrop.jpg,Neutrophil,segmented-multilobed,D_konflik_BNE_segmented,0,0,0,0,0,5986
BNE_985168_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4725
BNE_985930_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5250
BNE_985986_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5144
BNE_986103_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6308
BNE_986197_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,56,56,0,1,7151
BNE_986241_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,7019
BNE_986323_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5466
BNE_98656_ccrop.jpg,Neutrophil,irregular,E_lainnya,0,0,0,0,0,4243
BNE_987482_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5655
BNE_989723_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,1,20,20,0,1,6612
BNE_98999_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6223
BNE_990094_ccrop.jpg,Neutrophil,segmented-multilobed,D_konflik_BNE_segmented,2,97,64,0,2,6065
BNE_991039_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,6057
BNE_991991_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,5,71,65,0,5,5685
BNE_992020_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,4288
BNE_992159_ccrop.jpg,Neutrophil,segmented-bilobed,D_konflik_BNE_segmented,1,661,661,0,1,6106
BNE_992544_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5570
BNE_993339_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5580
BNE_994510_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5242
BNE_995250_ccrop.jpg,Neutrophil,unsegmented-band,A_sepakat_band,0,0,0,0,0,5742
