img_name,prefix,kelompok,label,nucleus_shape,split,r_lobus,r_pisah,bridge_ratio,n_lobus,status_topologi,luas_nukleus,piks_lubang,komponen_mentah,tau,rho
EO_47420_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,21.587033,2.828427,0.131024,2,normal,4890,29,1,4,0.5
EO_474537_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.202941,7.810250,0.287110,2,normal,6089,0,1,4,0.5
EO_474938_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,34.014703,0.000000,0.000000,3,terpisah_di_nol,15259,358,2,4,0.5
EO_475336_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.231188,2.000000,0.070844,2,normal,6685,0,1,4,0.5
EO_475490_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,23.769729,14.764823,0.621161,2,normal,5841,0,1,4,0.5
EO_475510_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,24.515301,0.000000,0.000000,3,terpisah_di_nol,6109,12,2,4,0.5
EO_476034_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.495098,3.162278,0.124035,2,normal,6356,0,1,4,0.5
EO_476186_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,25.455844,5.830952,0.229061,2,normal,6099,0,1,4,0.5
EO_476571_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.186773,2.000000,0.082690,2,normal,6025,0,1,4,0.5
EO_477622_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,20.518285,4.472136,0.217959,3,normal,5489,0,1,4,0.5
EO_478083_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,32.202484,,1.000000,1,tak_pernah_pecah,5548,221,1,4,0.5
EO_47816_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.086793,2.236068,0.096855,2,normal,5877,0,1,4,0.5
EO_478403_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,28.017851,1.000000,0.035692,2,normal,6408,0,1,4,0.5
EO_478414_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,31.064449,0.000000,0.000000,2,terpisah_di_nol,8918,0,2,4,0.5
EO_47902_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.553865,2.236068,0.087504,2,normal,7012,0,1,4,0.5
EO_479520_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.409400,10.000000,0.427179,2,normal,4836,0,1,4,0.5
EO_480622_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.658633,0.000000,0.000000,2,terpisah_di_nol,6145,0,2,4,0.5
EO_481425_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,20.615528,2.000000,0.097014,2,normal,5067,0,1,4,0.5
EO_481640_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.861739,1.000000,0.034648,2,normal,6814,0,1,4,0.5
EO_481654_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.476405,9.000000,0.339925,2,normal,4936,0,1,4,0.5
EO_481680_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.284271,3.162278,0.111803,2,normal,5775,0,1,4,0.5
EO_481757_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,28.000000,,1.000000,1,tak_pernah_pecah,5153,0,1,4,0.5
EO_48196_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.732137,10.000000,0.336336,2,normal,7139,66,1,4,0.5
EO_482215_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.203603,3.605551,0.162386,2,normal,5462,0,1,4,0.5
EO_482398_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.202941,5.000000,0.183804,2,normal,6469,0,1,4,0.5
EO_48254_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.207437,4.000000,0.165238,2,normal,7097,0,1,4,0.5
EO_482568_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.294688,12.041595,0.441170,2,normal,7751,0,1,4,0.5
EO_483355_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.706539,0.000000,0.000000,3,terpisah_di_nol,7312,0,2,4,0.5
EO_483445_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.942244,2.000000,0.077094,2,normal,6332,0,1,4,0.5
EO_483625_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,27.658633,8.000000,0.289241,2,normal,7280,0,1,4,0.5
EO_483703_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,22.203603,0.000000,0.000000,3,terpisah_di_nol,7054,0,2,4,0.5
EO_484252_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.166092,8.062258,0.333619,2,normal,4591,0,1,4,0.5
EO_48474_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,21.000000,0.000000,0.000000,4,terpisah_di_nol,5745,0,2,4,0.5
EO_484849_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.068884,5.000000,0.172005,2,normal,6476,0,1,4,0.5
EO_485580_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.570661,0.000000,0.000000,2,terpisah_di_nol,6473,0,2,4,0.5
EO_485946_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.658633,0.000000,0.000000,2,terpisah_di_nol,6397,0,2,4,0.5
EO_486026_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.021729,2.000000,0.086874,2,normal,4876,0,1,4,0.5
EO_486066_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,31.890437,0.000000,0.000000,3,terpisah_di_nol,13977,0,4,4,0.5
EO_486340_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.231188,5.385165,0.190752,2,normal,6275,0,1,4,0.5
EO_486747_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,30.413813,,1.000000,1,tak_pernah_pecah,6322,0,1,4,0.5
EO_487107_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.732137,1.000000,0.033634,2,normal,6277,0,1,4,0.5
EO_488279_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.000000,5.000000,0.217391,2,normal,6558,0,1,4,0.5
EO_488535_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,25.961510,5.385165,0.207429,2,normal,7035,3,1,4,0.5
EO_488643_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,21.260292,2.236068,0.105176,2,normal,5449,0,1,4,0.5
EO_489018_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.803509,1.000000,0.043853,2,normal,5378,0,1,4,0.5
EO_489802_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,30.805844,12.041595,0.390887,2,normal,6602,0,1,4,0.5
EO_489810_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.627417,4.123106,0.182217,2,normal,5767,0,1,4,0.5
EO_489916_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.892651,2.828427,0.101404,2,normal,6982,0,1,4,0.5
EO_489929_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.413111,12.083046,0.494941,2,normal,6118,0,1,4,0.5
EO_490376_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.166155,5.000000,0.184053,2,normal,5739,0,1,4,0.5
EO_490942_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,31.622777,,1.000000,1,tak_pernah_pecah,6557,0,1,4,0.5
EO_491368_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.238859,15.811388,0.626470,2,normal,4929,86,1,4,0.5
EO_491904_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,24.000000,1.414214,0.058926,2,normal,5887,0,1,4,0.5
EO_492164_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,22.135944,4.123106,0.186263,2,normal,5090,0,1,4,0.5
EO_492353_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.419690,3.000000,0.113552,2,normal,6010,0,1,4,0.5
EO_492356_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,27.658633,18.027756,0.651795,2,normal,5431,0,1,4,0.5
EO_492401_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.000000,5.000000,0.192308,2,normal,5546,0,1,4,0.5
EO_493004_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,21.931712,9.219544,0.420375,3,normal,5975,0,1,4,0.5
EO_493576_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.238859,0.000000,0.000000,3,terpisah_di_nol,8626,0,2,4,0.5
EO_49375_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,32.015621,1.000000,0.031235,2,normal,7337,0,1,4,0.5
EO_493789_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.294688,1.000000,0.036637,2,normal,6284,0,1,4,0.5
EO_494252_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,23.769729,3.162278,0.133038,2,normal,5523,0,1,4,0.5
EO_494403_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,24.000000,3.000000,0.125000,3,normal,6093,0,1,4,0.5
EO_49445_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.409400,1.000000,0.042718,3,normal,6089,0,1,4,0.5
EO_494662_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,35.128336,,1.000000,1,tak_pernah_pecah,7627,777,1,4,0.5
EO_49482_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.472205,2.828427,0.125863,2,normal,5469,0,1,4,0.5
EO_495127_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.400758,5.385165,0.203978,2,normal,6606,0,1,4,0.5
EO_49559_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,36.878178,0.000000,0.000000,3,terpisah_di_nol,10114,0,3,4,0.5
EO_495956_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,23.259407,10.440307,0.448864,2,normal,5162,0,1,4,0.5
EO_496077_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.825424,1.000000,0.043811,2,normal,6263,0,1,4,0.5
EO_496598_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,20.124612,1.414214,0.070273,4,normal,5214,0,1,4,0.5
EO_497408_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.698178,5.000000,0.202444,2,normal,7184,0,1,4,0.5
EO_498178_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,22.203603,9.433981,0.424885,2,normal,6118,31,1,4,0.5
EO_498223_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,21.470911,12.083046,0.562764,2,normal,5771,0,1,4,0.5
EO_49826_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.698178,3.605551,0.145985,2,normal,5357,0,1,4,0.5
EO_498358_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.041631,4.000000,0.166378,2,normal,6751,0,1,4,0.5
EO_499536_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,22.360680,2.000000,0.089443,2,normal,6164,0,1,4,0.5
EO_49977_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,22.360680,1.000000,0.044721,2,normal,5975,0,1,4,0.5
EO_499786_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,32.649655,0.000000,0.000000,2,terpisah_di_nol,8147,0,2,4,0.5
EO_500122_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,24.596748,2.000000,0.081312,3,normal,6484,0,1,4,0.5
EO_500452_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.698178,0.000000,0.000000,2,terpisah_di_nol,5951,0,2,4,0.5
EO_501087_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,23.000000,5.656854,0.245950,2,normal,6020,0,1,4,0.5
EO_503205_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.000000,1.000000,0.040000,2,normal,5548,0,1,4,0.5
EO_504106_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,24.698178,1.000000,0.040489,3,normal,5487,0,1,4,0.5
EO_504354_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,19.798990,1.000000,0.050508,4,normal,6215,0,1,4,0.5
EO_504568_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.079872,12.165525,0.485071,2,normal,5687,0,1,4,0.5
EO_505246_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.017851,5.656854,0.201902,2,normal,6989,0,1,4,0.5
EO_505506_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,21.931712,0.000000,0.000000,2,terpisah_di_nol,5844,0,2,4,0.5
EO_505902_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,20.615528,1.414214,0.068599,2,normal,5314,0,1,4,0.5
EO_506171_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,irregular,train,26.925824,19.646883,0.729667,2,normal,5694,5,1,4,0.5
EO_506281_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.600699,2.828427,0.098894,2,normal,6947,0,1,4,0.5
EO_506761_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.238859,2.828427,0.112066,2,normal,5853,0,1,4,0.5
EO_506910_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.305893,0.000000,0.000000,3,terpisah_di_nol,5792,0,2,4,0.5
EO_507083_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,29.427878,5.385165,0.182995,3,normal,6977,156,1,4,0.5
EO_508324_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.892651,2.000000,0.071703,3,normal,8062,0,1,4,0.5
EO_508637_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,18.357560,2.236068,0.121806,3,normal,4709,0,1,4,0.5
EO_508897_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,27.018512,18.000000,0.666210,2,normal,5893,0,1,4,0.5
EO_509604_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,21.213203,0.000000,0.000000,2,terpisah_di_nol,4737,0,2,4,0.5
EO_510060_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.172505,1.000000,0.038208,2,normal,6604,0,1,4,0.5
EO_510096_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,21.931712,2.828427,0.128965,2,normal,4897,0,1,4,0.5
EO_510482_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,23.345235,1.414214,0.060578,3,normal,8058,0,1,4,0.5
EO_511115_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,19.697716,6.403124,0.325069,3,normal,5853,0,1,4,0.5
EO_511334_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.400758,0.000000,0.000000,2,terpisah_di_nol,6067,0,2,4,0.5
EO_511369_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,33.526109,,1.000000,1,tak_pernah_pecah,7016,224,1,4,0.5
EO_51138_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,20.248457,3.162278,0.156174,2,normal,5979,0,1,4,0.5
EO_512229_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,30.000000,12.529964,0.417665,2,normal,5864,0,1,4,0.5
EO_512894_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,18.110770,5.000000,0.276079,2,normal,5479,0,1,4,0.5
EO_513200_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.248809,2.236068,0.085187,2,normal,5334,0,1,4,0.5
EO_514638_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.000000,2.000000,0.068966,2,normal,6754,0,1,4,0.5
EO_51563_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,26.870058,8.485281,0.315789,3,normal,5285,0,1,4,0.5
EO_515942_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.614186,5.830952,0.196897,2,normal,6642,0,1,4,0.5
EO_516058_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.000000,1.414214,0.050508,2,normal,6518,0,1,4,0.5
EO_516265_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,24.041631,18.000000,0.748701,2,normal,6527,0,1,4,0.5
EO_516632_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,27.313001,,1.000000,1,tak_pernah_pecah,6085,30,1,4,0.5
EO_516640_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,23.345235,2.236068,0.095783,2,normal,6712,0,1,4,0.5
EO_516662_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,irregular,train,31.016125,3.605551,0.116248,2,normal,8346,1,1,4,0.5
EO_517855_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,23.769729,9.433981,0.396891,2,normal,5745,0,1,4,0.5
EO_518015_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.430749,1.414214,0.060357,3,normal,5920,0,1,4,0.5
EO_51829_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,21.931712,2.236068,0.101956,4,normal,6633,0,1,4,0.5
EO_519146_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.455844,6.708204,0.263523,3,normal,6076,0,1,4,0.5
EO_519769_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,38.626416,,1.000000,1,tak_pernah_pecah,9707,497,1,4,0.5
EO_519910_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,22.360680,3.000000,0.134164,3,normal,6134,0,1,4,0.5
EO_520428_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.627417,2.236068,0.098821,2,normal,4705,0,1,4,0.5
EO_520526_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.925824,2.000000,0.074278,2,normal,7241,0,1,4,0.5
EO_520791_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.345235,0.000000,0.000000,2,terpisah_di_nol,5062,0,2,4,0.5
EO_521034_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,37.000000,0.000000,0.000000,3,terpisah_di_nol,12045,0,2,4,0.5
EO_521046_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,21.000000,7.000000,0.333333,2,normal,5826,0,1,4,0.5
EO_521097_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.632011,4.242641,0.165521,2,normal,5736,0,1,4,0.5
EO_521159_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,21.931712,10.000000,0.455961,2,normal,5645,0,1,4,0.5
EO_522232_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,29.832868,17.000000,0.569841,2,normal,7448,0,1,4,0.5
EO_523268_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,41.012193,0.000000,0.000000,3,terpisah_di_nol,22393,66,2,4,0.5
EO_523473_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.041631,15.556349,0.647059,2,normal,5094,35,1,4,0.5
EO_523868_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.000000,1.000000,0.040000,3,normal,5741,0,1,4,0.5
EO_524648_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,24.698178,12.083046,0.489228,2,normal,5313,0,1,4,0.5
EO_525311_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.671568,4.000000,0.176432,2,normal,4962,0,1,4,0.5
EO_526125_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.738634,2.828427,0.114332,2,normal,6731,0,1,4,0.5
EO_526407_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.769729,1.000000,0.042070,3,normal,5817,0,1,4,0.5
EO_526434_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,31.384710,0.000000,0.000000,2,terpisah_di_nol,7350,0,2,4,0.5
EO_526573_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.802878,17.720045,0.637346,2,normal,6194,26,1,4,0.5
EO_526624_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,27.000000,12.369317,0.458123,2,normal,5572,0,1,4,0.5
EO_527485_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.806976,5.000000,0.193746,2,normal,6183,0,1,4,0.5
EO_527490_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.000000,7.071068,0.294628,2,normal,5293,0,1,4,0.5
EO_528469_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.635642,0.000000,0.000000,3,terpisah_di_nol,8248,0,2,4,0.5
EO_528572_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.000000,1.000000,0.041667,2,normal,5902,0,1,4,0.5
EO_529831_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,28.000000,0.000000,0.000000,3,terpisah_di_nol,8078,106,2,4,0.5
EO_53024_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,26.000000,1.414214,0.054393,3,normal,6880,0,1,4,0.5
EO_531157_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,28.017851,2.236068,0.079809,2,normal,5920,0,1,4,0.5
EO_531180_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.942244,0.000000,0.000000,2,terpisah_di_nol,5789,0,2,4,0.5
EO_531455_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,23.021729,11.401754,0.495261,3,normal,5432,0,1,4,0.5
EO_533476_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,27.730849,13.601471,0.490482,2,normal,7437,0,1,4,0.5
EO_533757_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,unsegmented-band,train,26.570661,14.764823,0.555681,2,normal,6032,0,1,4,0.5
EO_533759_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,19.104973,2.000000,0.104685,2,normal,5221,0,2,4,0.5
EO_534414_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.086793,0.000000,0.000000,2,terpisah_di_nol,6181,0,2,4,0.5
EO_534614_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.455844,1.414214,0.055556,2,normal,5646,0,1,4,0.5
EO_53483_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,31.764760,,1.000000,1,tak_pernah_pecah,6009,0,1,4,0.5
EO_536327_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.154759,5.000000,0.171499,2,normal,6825,0,1,4,0.5
EO_536417_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.000000,2.236068,0.086003,2,normal,5817,0,1,4,0.5
EO_536854_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,29.966648,,1.000000,1,tak_pernah_pecah,5013,0,1,4,0.5
EO_537047_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.683328,14.317821,0.536583,2,normal,5873,0,1,4,0.5
EO_538351_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.961510,3.605551,0.138881,2,normal,5417,0,1,4,0.5
EO_538680_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,25.059928,5.000000,0.199522,2,normal,5246,0,1,4,0.5
EO_538821_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.351591,3.605551,0.148062,2,normal,7326,0,1,4,0.5
EO_539468_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-multilobed,train,28.635642,1.414214,0.049386,3,normal,8554,0,1,4,0.5
EO_539969_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,27.294688,2.236068,0.081923,2,normal,6364,0,1,4,0.5
EO_541020_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.172505,0.000000,0.000000,2,terpisah_di_nol,7420,0,2,4,0.5
EO_543030_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,24.698178,0.000000,0.000000,3,terpisah_di_nol,6892,0,2,4,0.5
EO_543746_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,26.076810,1.414214,0.054233,2,normal,6608,0,1,4,0.5
EO_544087_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,21.000000,3.605551,0.171693,2,normal,4262,0,1,4,0.5
EO_544153_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,22.803509,3.000000,0.131559,2,normal,6169,0,1,4,0.5
EO_544538_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,23.769729,8.062258,0.339182,2,normal,6522,0,1,4,0.5
EO_544788_ccrop.jpg,EO,Z_non_neutrofil,Eosinophil,segmented-bilobed,train,21.954498,1.000000,0.045549,3,normal,5373,0,1,4,0.5
