r_lobus,r_pisah,bridge_ratio,luas_nukleus,img_name,prefix,kelompok,nucleus_shape,label,split,indeks_segmentasi
22.67156809750927,14.5,0.6395675825172847,5757,BNE_949188_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-1.8304451470316287
20.591260281974,11.5,0.5584893708554268,6319,BNE_949615_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,0.0111069834566635
26.832815729997478,0.5,0.018633899812498248,8472,BNE_951149_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,1.4771162325325875
25.059928172283335,16.5,0.6584216796857882,7461,BNE_951779_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-2.647915975480794
24.596747752497688,12.0,0.487869376909045,4515,BNE_952597_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-3.4297807371738944
32.449961479175904,17.5,0.539291857441195,5278,BNE_954379_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-7.067929270223608
29.154759474226502,17.5,0.600245047998781,5959,BNE_955098_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-3.551983506664273
26.627053911388696,0.5,0.018777894154716993,6122,BNE_95555_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,1.151705676853469
21.633307652783937,13.0,0.6009252125773316,6413,BNE_955797_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-1.1711085000720978
24.166091947189145,13.0,0.5379438275915391,5641,BNE_956356_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-1.8494218439984742
18.973665961010276,1.0,0.05270462766947299,5177,BNE_957531_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-0.8766296437744359
25.059928172283335,4.0,0.15961737689352443,5390,BNE_958533_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-3.033200677646292
17.4928556845359,7.0,0.4001633653325206,4922,BNE_958876_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-0.2021777800933915
23.345235059857504,15.5,0.663947052161085,5387,BNE_959253_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-2.6241589888901675
20.223748416156685,12.0,0.5933618117209785,5738,BNE_959568_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-0.12804892869487716
22.627416997969522,11.5,0.508232998977831,5631,BNE_960086_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-1.6851608428387692
21.400934559032695,12.5,0.5840866418949973,5547,BNE_961507_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-1.1174599130664191
21.93171219946131,13.5,0.6155470159931968,5263,BNE_961579_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-2.1203752468506263
23.021728866442675,13.5,0.5864025277301437,6410,BNE_962661_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-0.9166700187617316
21.840329667841555,11.0,0.5036554011451931,4635,BNE_96422_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-0.6286848473988158
30.083217912982647,17.0,0.5650991210173536,6161,BNE_966079_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-5.112717463053839
29.410882339705484,21.5,0.7310219309868994,5243,BNE_967395_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-6.465034495869114
32.28002478313795,23.5,0.728004397700328,6635,BNE_968691_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-6.415785281752676
30.870698080866262,0.5,0.016196588709793423,11476,BNE_970365_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,0.8661608078122542
21.587033144922902,12.5,0.5790513182650994,5913,BNE_971018_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-0.2726300595861275
28.0,22.5,0.8035714285714286,4954,BNE_971092_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-7.332913578094303
20.615528128088304,2.5,0.12126781251816648,4948,BNE_971478_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-1.6338110902109868
24.698178070456937,8.0,0.3239105320715664,5389,BNE_972679_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-4.200387948235555
19.849433241279208,3.0,0.15113781655796352,5471,BNE_973117_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,1.6030031892340668
32.202484376209235,27.5,0.8539713793112382,6705,BNE_975548_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-7.151186240941971
22.135943621178654,11.5,0.5195170441705195,6592,BNE_975767_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-0.5280201697816782
25.179356624028344,13.5,0.5361534927829379,6714,BNE_976624_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-3.278070168432098
26.1725046566048,18.0,0.6877446479107832,5553,BNE_976865_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-4.387438580688354
22.135943621178654,11.5,0.5195170441705195,6167,BNE_977528_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-0.5551960214467737
19.4164878389476,11.0,0.5665288228870652,4399,BNE_977614_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-2.2380836172206724
18.788294228055936,8.5,0.45240935110049707,5653,BNE_979144_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,0.7760665275847582
23.259406699226016,12.0,0.5159202964708173,6382,BNE_980569_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-0.3028655447225894
25.45584412271571,17.0,0.6678230711206282,6817,BNE_983264_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-2.8008893067381635
24.0,14.5,0.6041666666666666,7140,BNE_983955_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-2.4878269109044773
21.0,9.5,0.4523809523809524,5986,BNE_985056_ccrop.jpg,BNE,D_konflik_BNE_dianotasi_segmented,segmented-multilobed,Neutrophil,train,-0.21686822542382878
25.179356624028344,15.5,0.6155836398618917,4725,BNE_985168_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-5.051336848401187
22.80350850198276,16.0,0.7016464154456235,5250,BNE_985930_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-3.0327684050387997
18.110770276274835,12.0,0.6625891564490792,5144,BNE_985986_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-1.0635154186422646
24.041630560342615,12.0,0.4991341984846218,6308,BNE_986103_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-1.8593194119119882
36.71511950137164,0.5,0.013618367767571082,12229,BNE_986197_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,0.7732477316202209
20.615528128088304,10.0,0.48507125007266594,7019,BNE_986241_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,0.456208385765569
20.8806130178211,0.5,0.023945657130528784,5719,BNE_986323_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-0.22625701259029185
26.0,13.0,0.5,4243,BNE_98656_ccrop.jpg,BNE,E_lainnya,irregular,Neutrophil,train,-3.755202378331955
22.67156809750927,14.5,0.6395675825172847,5655,BNE_987482_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-2.178552789396022
25.317977802344327,12.0,0.47397150332001853,6612,BNE_989723_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-0.26706082100654527
24.0,10.0,0.4166666666666667,6223,BNE_98999_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,0.5357344832072108
21.0,0.5,0.023809523809523808,6066,BNE_990094_ccrop.jpg,BNE,D_konflik_BNE_dianotasi_segmented,segmented-multilobed,Neutrophil,train,0.15885339024157474
25.632011235952593,11.5,0.44865773091850053,6057,BNE_991039_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-2.625626450750982
21.18962010041709,2.0,0.09438583563660174,5685,BNE_991991_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-1.7669990823355324
18.681541692269406,8.5,0.4549945684363608,4288,BNE_992020_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-0.23903144394950182
22.80350850198276,2.5,0.10963225241337866,6106,BNE_992159_ccrop.jpg,BNE,D_konflik_BNE_dianotasi_segmented,segmented-bilobed,Neutrophil,train,0.3702278892686346
23.600847442411894,13.5,0.5720133581194983,5570,BNE_992544_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-2.346148598800262
21.2602916254693,16.0,0.7525766947068778,5580,BNE_993339_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-1.970944256024124
22.825424421026653,11.5,0.5038241474890721,5242,BNE_994510_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-1.5546946260322052
20.591260281974,13.0,0.6313358105322217,5742,BNE_995250_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-1.6307442347677181
24.166091947189145,15.0,0.620704416451776,5641,BNE_995476_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-3.54421582947006
20.615528128088304,16.0,0.7761140001162655,4234,BNE_999232_ccrop.jpg,BNE,A_sepakat_band,unsegmented-band,Neutrophil,train,-2.966866331332284
18.384776310850235,4.0,0.21757131728816848,5635,SNE_101188_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,1.8893877561767587
25.553864678361276,3.0,0.11739907202922485,5287,SNE_102049_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,-0.3804981425414784
21.213203435596427,2.0,0.09428090415820634,5551,SNE_102699_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,2.036985712219148
21.02379604162864,2.0,0.09513029883089881,5756,SNE_103795_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,2.3089614830912613
21.840329667841555,9.0,0.4120816918460671,5285,SNE_10403_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,0.860706464769736
20.518284528683193,8.0,0.38989614306286347,5561,SNE_10429_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,1.2859266211454337
30.066592756745816,3.0,0.0997785157856609,6037,SNE_104445_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-2.1188860751495913
18.027756377319946,3.0,0.16641005886756874,4909,SNE_105096_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.1127171087669474
22.561028345356956,1.0,0.04432422071779363,6286,SNE_106989_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,2.0066387998128388
22.561028345356956,9.5,0.42108009681903946,6348,SNE_107393_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,1.3974248483186447
21.587033144922902,7.5,0.3474307909590596,5651,SNE_108061_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,0.9504547599875011
22.627416997969522,0.5,0.022097086912079608,5616,SNE_109436_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,-0.5520288361429149
19.4164878389476,7.0,0.3605183418372233,5180,SNE_110435_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,0.2488267492670566
22.47220505424423,1.0,0.04449941594899848,6413,SNE_110866_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.0886461969055556
26.1725046566048,7.5,0.2865602699628263,5475,SNE_112103_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,-1.6670211230713932
28.42534080710379,17.0,0.5980579130207481,5053,SNE_112695_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-5.286637079366699
20.591260281974,2.5,0.12141073279465801,6264,SNE_112837_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,1.9536419045886655
22.20360331117452,2.0,0.09007546982220899,5816,SNE_113678_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,0.38461071863651775
26.627053911388696,7.5,0.28166841232075485,5698,SNE_115658_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,-2.9184164360713556
18.35755975068582,2.5,0.13618367767571082,5219,SNE_115938_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,2.4900183992021265
17.69180601295413,1.0,0.05652334189442215,4886,SNE_116255_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.6571461066739719
18.973665961010276,3.0,0.15811388300841897,6174,SNE_119027_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,2.8541292379225816
21.37755832643195,2.5,0.116945067431247,6641,SNE_119358_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,2.5955927738468496
18.788294228055936,1.0,0.05322462954123495,5958,SNE_119598_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.9222052653091417
21.470910553583888,3.0,0.13972392984978668,6808,SNE_120143_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,0.8818586109219027
21.400934559032695,11.5,0.5373597105433975,4595,SNE_12043_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-4.548663545830864
28.178005607210743,0.5,0.0177443360246919,8082,SNE_122854_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,2.4690853674800923
26.870057685088806,5.0,0.18608073189119673,7143,SNE_122993_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,-1.092064107013476
23.259406699226016,0.5,0.02149667901961739,6214,SNE_123419_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.092526876181692
26.832815729997478,12.0,0.4472135954999579,8239,SNE_124356_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-1.8019162512865794
21.840329667841555,1.5,0.06868028197434452,5663,SNE_125477_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.1356449298866007
23.40939982143925,7.5,0.3203841216437853,6855,SNE_128810_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,0.10698112128003778
26.1725046566048,10.0,0.38208035995043504,6698,SNE_130192_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-0.29071547596459446
20.591260281974,2.0,0.09712858623572641,6471,SNE_130422_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,1.610957100825205
22.360679774997898,9.0,0.40249223594996214,5947,SNE_131711_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-0.403744875274624
19.235384061671343,12.5,0.6498440561375455,4603,SNE_131912_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-1.0173758606294179
20.518284528683193,6.0,0.29242210729714757,4987,SNE_133810_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-0.6410380281327068
20.591260281974,10.0,0.48564293117863205,4535,SNE_13420_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-1.2236102206254067
20.808652046684813,9.0,0.43251239819899145,5040,SNE_137703_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-0.043272543702071786
26.1725046566048,6.0,0.22924821597026104,6478,SNE_138139_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,0.7187623706438657
18.35755975068582,0.5,0.027236735535142165,6628,SNE_13843_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,2.4942591535625915
25.079872407968907,12.5,0.4984076392680625,4849,SNE_139017_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-3.2728240967276765
22.80350850198276,1.0,0.043852900965351466,6253,SNE_141017_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.9458767263261736
20.0,1.5,0.075,6380,SNE_142496_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,1.3583181406628135
19.849433241279208,1.5,0.07556890827898176,7136,SNE_143493_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,3.8525401277203786
23.40939982143925,4.0,0.1708715315433522,6626,SNE_144334_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,0.9303970947827258
19.235384061671343,9.5,0.4938814826645346,4858,SNE_145282_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,0.22367158118684927
20.591260281974,9.0,0.43707863806076885,5290,SNE_146353_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,-0.2074795937839511
21.02379604162864,2.0,0.09513029883089881,5563,SNE_147263_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.7673279301922857
22.80350850198276,1.5,0.0657793514480272,6766,SNE_14748_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,2.3973816033225743
21.213203435596427,1.0,0.04714045207910317,6371,SNE_148499_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,3.6875325751512884
19.4164878389476,8.0,0.4120209620996838,6496,SNE_148813_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,0.7444730688372916
20.12461179749811,2.5,0.12422599874998831,5411,SNE_151739_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,1.9475651608195363
25.45584412271571,1.5,0.05892556509887896,6579,SNE_152502_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,-0.0744319344832185
21.213203435596427,3.0,0.1414213562373095,5651,SNE_153589_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,0.9354570841831054
23.259406699226016,11.5,0.4944236174511999,6127,SNE_155159_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-1.5785436390189176
18.788294228055936,2.0,0.1064492590824699,5814,SNE_156474_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.791392395719412
24.331050121192877,1.0,0.04109974682633932,6553,SNE_156637_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,2.625934804247759
24.73863375370596,8.0,0.3233808333817773,6172,SNE_157268_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,0.4111157819469433
25.709920264364882,6.5,0.25282069851493455,5822,SNE_157433_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,-0.7776410325670504
27.459060435491963,17.5,0.637312410638076,6535,SNE_157991_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,-4.222964427069238
21.93171219946131,8.5,0.38756663969942023,5616,SNE_158150_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,2.0454307504756057
22.20360331117452,12.0,0.5404528189332539,5501,SNE_158196_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-0.5657249820789989
22.20360331117452,5.5,0.24770754201107473,5055,SNE_158302_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,0.4358558753514661
19.235384061671343,10.0,0.5198752449100363,5326,SNE_158445_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,-0.566942631996266
16.401219466856727,7.0,0.42679753259478465,5585,SNE_159793_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,1.3039635204641264
17.46424919657298,3.0,0.17177950029416048,5425,SNE_15997_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,2.3152855619659007
21.540659228538015,2.5,0.11605958636065743,5384,SNE_160181_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,1.1364164149380453
17.88854381999832,2.0,0.11180339887498948,4763,SNE_160733_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,1.6440238123699196
22.02271554554524,2.0,0.09081532183729997,5941,SNE_161756_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,0.9884179574616754
21.587033144922902,1.0,0.04632410546120795,5420,SNE_161813_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.240104579427749
17.11724276862369,7.5,0.43815467837773947,5293,SNE_162596_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,0.8919613027404303
23.769728648009426,2.0,0.08414063238233425,6131,SNE_162958_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,0.4442679598753845
20.591260281974,1.5,0.07284643967679481,5848,SNE_163138_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,2.4009916301532037
19.4164878389476,2.0,0.10300524052492095,5717,SNE_163823_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.9507293645295345
20.0,3.0,0.15,6155,SNE_167929_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.8894580936013838
20.396078054371138,2.0,0.09805806756909202,6501,SNE_168952_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,2.330932902971859
20.808652046684813,2.0,0.09611386626644254,5732,SNE_169776_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,0.5754539408182611
24.186773244895647,0.5,0.020672455764868078,9234,SNE_169881_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,2.43712028625022
18.24828759089466,10.5,0.5753964555687505,6132,SNE_170589_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,0.23624681504110523
18.788294228055936,2.0,0.1064492590824699,5785,SNE_171033_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.7438517074664208
23.345235059857504,2.5,0.10708823421952983,5900,SNE_173457_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,0.9580913699496181
23.345235059857504,3.0,0.1285058810634358,7606,SNE_173730_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,0.5786900605312004
23.40939982143925,2.5,0.10679470721459511,5455,SNE_174973_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,0.09110306053093886
23.600847442411894,13.5,0.5720133581194983,5167,SNE_175767_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-2.734437278760778
17.26267650163207,0.5,0.028964222318174613,5520,SNE_176357_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,1.5294377156532875
17.88854381999832,3.0,0.16770509831248423,5422,SNE_17636_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,0.6502395998270929
22.47220505424423,3.0,0.13349824784699543,5970,SNE_178886_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.5137455561643876
22.67156809750927,8.5,0.37491892768254625,7538,SNE_179309_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,0.30559555653544646
23.021728866442675,2.0,0.08687444855261388,6241,SNE_180966_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,1.7845203678439603
42.0,0.5,0.011904761904761904,12978,SNE_182040_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,0.4099349900424496
25.0,14.0,0.56,5703,SNE_182145_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-3.5688426368055968
25.079872407968907,3.0,0.11961783342433499,5786,SNE_182229_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,0.601983721061262
25.0,15.0,0.6,5215,SNE_183003_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-3.33381457041291
20.615528128088304,13.0,0.6305926250944657,4989,SNE_183125_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-0.7057147763887883
21.633307652783937,0.5,0.023112508176051212,4819,SNE_184155_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,-0.06973984695715174
23.021728866442675,4.0,0.17374889710522776,4666,SNE_184726_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,-0.7843879348114662
18.384776310850235,2.0,0.10878565864408424,5978,SNE_184903_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,0.7875859626961299
27.80287754891569,16.0,0.5754800010124851,6942,SNE_185829_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-2.422339532854501
21.213203435596427,4.0,0.18856180831641267,7295,SNE_189373_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,0.8593445935189701
20.591260281974,6.0,0.29138575870717925,4800,SNE_18961_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-0.4816975497595699
19.924858845171276,7.5,0.3764142099213717,5242,SNE_189684_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,0.22284522491746994
20.518284528683193,0.5,0.024368508941428967,5189,SNE_19025_ccrop.jpg,SNE,B_sepakat_segmented,segmented-multilobed,Neutrophil,train,1.4690805637231064
24.20743687382041,1.0,0.04130961923860138,6009,SNE_191339_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,0.9838551686863362
26.92582403567252,6.0,0.22283440581246225,5970,SNE_192321_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,-1.9903996567509452
18.788294228055936,10.5,0.5588586101829669,4454,SNE_19457_ccrop.jpg,SNE,C_konflik_SNE_dianotasi_band,unsegmented-band,Neutrophil,train,-0.4764011170519531
17.0,9.0,0.5294117647058824,4787,SNE_194857_ccrop.jpg,SNE,B_sepakat_segmented,segmented-bilobed,Neutrophil,train,0.36817198015014796
