img_name,idx,luas,lebar_maks,aspek,jarak_saddle
BNE_522120_ccrop.jpg,2,52,4.0,3.25,15.524174696260024
BNE_544250_ccrop.jpg,1,102,6.0,2.8333333333333335,9.055385138137417
BNE_544250_ccrop.jpg,2,1,2.0,0.25,17.0
BNE_545407_ccrop.jpg,1,26,4.47213595499958,1.2999999999999998,10.0
BNE_548152_ccrop.jpg,1,81,5.656854249492381,2.5312499999999996,13.0
BNE_564942_ccrop.jpg,1,193,12.0,1.3402777777777777,14.035668847618199
BNE_573024_ccrop.jpg,1,61,4.47213595499958,3.0499999999999994,18.384776310850235
BNE_592960_ccrop.jpg,1,744,24.0,1.2916666666666667,7.615773105863909
BNE_582153_ccrop.jpg,1,152,10.770329614269007,1.310344827586207,13.892443989449804
BNE_59746_ccrop.jpg,1,26,2.8284271247461903,3.249999999999999,16.64331697709324
BNE_59746_ccrop.jpg,2,1,2.0,0.25,20.396078054371138
BNE_598279_ccrop.jpg,1,2,2.0,0.5,8.0
BNE_623604_ccrop.jpg,1,59,4.0,3.6875,15.231546211727817
BNE_640026_ccrop.jpg,1,4,2.0,1.0,26.832815729997478
BNE_630905_ccrop.jpg,1,241,8.246211251235321,3.5441176470588234,6.708203932499369
BNE_630905_ccrop.jpg,2,24,4.0,1.5,46.57252408878007
BNE_66389_ccrop.jpg,1,262,10.0,2.62,9.848857801796104
BNE_68390_ccrop.jpg,1,1,2.0,0.25,
BNE_68390_ccrop.jpg,2,29,2.8284271247461903,3.624999999999999,
BNE_69587_ccrop.jpg,1,196,10.770329614269007,1.6896551724137934,12.041594578792296
BNE_723261_ccrop.jpg,1,30,5.656854249492381,0.9374999999999998,4.242640687119285
BNE_734001_ccrop.jpg,1,295,17.08800749063506,1.0102739726027399,18.027756377319946
BNE_725999_ccrop.jpg,1,3,2.0,0.75,5.0
BNE_725999_ccrop.jpg,2,24,4.0,1.5,10.198039027185569
BNE_748706_ccrop.jpg,1,485,17.88854381999832,1.5156249999999998,11.40175425099138
BNE_756237_ccrop.jpg,1,228,13.416407864998739,1.2666666666666664,9.486832980505138
BNE_762064_ccrop.jpg,1,802,22.090722034374522,1.6434426229508194,9.055385138137417
BNE_741104_ccrop.jpg,1,5,2.0,1.25,8.48528137423857
BNE_741104_ccrop.jpg,2,6,2.0,1.5,12.806248474865697
BNE_741104_ccrop.jpg,3,4,2.0,1.0,17.804493814764857
BNE_742479_ccrop.jpg,1,486,20.09975124224178,1.202970297029703,9.219544457292887
BNE_772616_ccrop.jpg,1,26,2.8284271247461903,3.249999999999999,11.0
BNE_772616_ccrop.jpg,2,62,5.656854249492381,1.9374999999999996,16.97056274847714
BNE_772616_ccrop.jpg,3,2,2.0,0.5,16.15549442140351
BNE_772616_ccrop.jpg,4,3,2.0,0.75,35.608987629529715
BNE_77701_ccrop.jpg,1,250,10.0,2.5,11.045361017187261
BNE_779767_ccrop.jpg,1,83,6.324555320336759,2.0749999999999997,15.811388300841896
BNE_791436_ccrop.jpg,1,225,14.142135623730951,1.1249999999999998,11.045361017187261
BNE_792019_ccrop.jpg,1,183,10.0,1.83,7.211102550927978
BNE_79688_ccrop.jpg,1,4,2.0,1.0,15.132745950421556
BNE_800976_ccrop.jpg,1,352,12.0,2.4444444444444446,10.63014581273465
BNE_815174_ccrop.jpg,1,7,2.0,1.75,5.0990195135927845
BNE_806131_ccrop.jpg,1,36,6.0,1.0,2.23606797749979
BNE_806131_ccrop.jpg,2,1,2.0,0.25,2.23606797749979
BNE_806828_ccrop.jpg,1,171,7.211102550927978,3.2884615384615388,12.0
BNE_856696_ccrop.jpg,1,47,4.0,2.9375,13.45362404707371
BNE_856696_ccrop.jpg,2,2,2.0,0.5,25.079872407968907
BNE_856696_ccrop.jpg,3,1,2.0,0.25,28.0178514522438
BNE_83730_ccrop.jpg,1,175,11.313708498984761,1.3671874999999998,35.11409973215888
BNE_83730_ccrop.jpg,2,55,6.324555320336759,1.3749999999999998,23.706539182259394
BNE_83730_ccrop.jpg,3,31,4.0,1.9375,7.810249675906654
BNE_83730_ccrop.jpg,4,3,2.0,0.75,18.867962264113206
BNE_839288_ccrop.jpg,1,803,22.0,1.6590909090909092,8.06225774829855
BNE_868025_ccrop.jpg,1,27,5.656854249492381,0.8437499999999998,12.806248474865697
BNE_866984_ccrop.jpg,1,6,2.0,1.5,38.47076812334269
BNE_866984_ccrop.jpg,2,1,2.0,0.25,37.33630940518894
BNE_866984_ccrop.jpg,3,17,2.8284271247461903,2.1249999999999996,28.0178514522438
BNE_866984_ccrop.jpg,4,128,8.94427190999916,1.5999999999999996,7.0710678118654755
BNE_88499_ccrop.jpg,1,89,6.324555320336759,2.2249999999999996,5.0
BNE_88499_ccrop.jpg,2,21,2.8284271247461903,2.6249999999999996,27.892651361962706
BNE_898519_ccrop.jpg,1,73,4.47213595499958,3.6499999999999995,18.0
BNE_934554_ccrop.jpg,1,71,4.0,4.4375,28.635642126552707
BNE_918500_ccrop.jpg,1,1,2.0,0.25,14.866068747318506
BNE_918500_ccrop.jpg,2,2,2.0,0.5,15.0
BNE_918500_ccrop.jpg,3,1,2.0,0.25,15.652475842498529
BNE_92309_ccrop.jpg,1,95,7.211102550927978,1.826923076923077,12.529964086141668
BNE_958533_ccrop.jpg,1,2,2.0,0.5,31.04834939252005
BNE_951149_ccrop.jpg,1,1,2.0,0.25,12.165525060596439
BNE_971478_ccrop.jpg,1,214,11.661903789690601,1.5735294117647058,13.0
BNE_972679_ccrop.jpg,1,3,2.0,0.75,13.341664064126334
BNE_973117_ccrop.jpg,1,22,2.8284271247461903,2.7499999999999996,3.605551275463989
BNE_973117_ccrop.jpg,2,45,4.0,2.8125,23.769728648009426
BNE_986197_ccrop.jpg,1,56,8.0,0.875,
EO_112884_ccrop.jpg,1,367,11.661903789690601,2.698529411764706,2.23606797749979
EO_106191_ccrop.jpg,1,89,8.246211251235321,1.3088235294117647,14.7648230602334
BNE_989723_ccrop.jpg,1,20,2.8284271247461903,2.4999999999999996,12.36931687685298
BNE_990094_ccrop.jpg,1,64,4.47213595499958,3.1999999999999993,38.63935817272331
BNE_990094_ccrop.jpg,2,33,5.656854249492381,1.0312499999999998,13.152946437965905
BNE_991991_ccrop.jpg,1,1,2.0,0.25,25.632011235952593
BNE_991991_ccrop.jpg,2,65,5.656854249492381,2.0312499999999996,15.132745950421556
BNE_991991_ccrop.jpg,3,1,2.0,0.25,32.449961479175904
BNE_991991_ccrop.jpg,4,3,2.0,0.75,28.600699292150182
BNE_991991_ccrop.jpg,5,1,2.0,0.25,21.400934559032695
BNE_992159_ccrop.jpg,1,661,21.2602916254693,1.4623893805309733,11.313708498984761
EO_120534_ccrop.jpg,1,6,2.0,1.5,6.324555320336759
EO_126623_ccrop.jpg,1,1123,30.463092423455635,1.2101293103448274,5.0990195135927845
EO_128298_ccrop.jpg,1,9,2.8284271247461903,1.1249999999999998,7.0
EO_136851_ccrop.jpg,1,5,2.0,1.25,69.02897942168927
EO_139844_ccrop.jpg,1,138,10.0,1.38,20.518284528683193
EO_139844_ccrop.jpg,2,86,6.0,2.388888888888889,12.649110640673518
EO_130195_ccrop.jpg,1,1988,40.24922359499622,1.2271604938271603,6.082762530298219
EO_132515_ccrop.jpg,1,1,2.0,0.25,10.0
EO_133581_ccrop.jpg,1,397,17.88854381999832,1.2406249999999999,10.44030650891055
EO_147843_ccrop.jpg,1,43,6.0,1.1944444444444444,18.384776310850235
EO_147843_ccrop.jpg,2,107,8.246211251235321,1.5735294117647058,8.0
EO_155442_ccrop.jpg,1,28,4.0,1.75,38.58756276314948
EO_155442_ccrop.jpg,2,14,2.0,3.5,40.22437072223753
EO_155442_ccrop.jpg,3,4,2.0,1.0,40.718546143004666
EO_155442_ccrop.jpg,4,2,2.0,0.5,41.43669871020132
EO_155442_ccrop.jpg,5,1,2.0,0.25,42.05948168962618
EO_155442_ccrop.jpg,6,2,2.0,0.5,42.44997055358225
EO_158113_ccrop.jpg,1,208,10.0,2.08,8.602325267042627
EO_158113_ccrop.jpg,2,1,2.0,0.25,15.033296378372908
EO_163905_ccrop.jpg,1,2,2.0,0.5,21.95449840010015
EO_163905_ccrop.jpg,2,9,2.0,2.25,24.413111231467404
EO_16926_ccrop.jpg,1,188,8.94427190999916,2.3499999999999996,17.69180601295413
EO_170131_ccrop.jpg,1,345,12.0,2.3958333333333335,1.0
EO_172593_ccrop.jpg,1,209,10.0,2.09,9.848857801796104
EO_172593_ccrop.jpg,2,2,2.0,0.5,35.73513677041127
EO_172593_ccrop.jpg,3,1,2.0,0.25,37.33630940518894
EO_185749_ccrop.jpg,1,42,4.47213595499958,2.0999999999999996,51.61395160225576
EO_175923_ccrop.jpg,1,106,6.0,2.9444444444444446,24.331050121192877
EO_189610_ccrop.jpg,1,443,16.1245154965971,1.7038461538461542,10.0
EO_189922_ccrop.jpg,1,691,24.0,1.1996527777777777,3.0
EO_199651_ccrop.jpg,1,100,4.0,6.25,9.848857801796104
EO_199651_ccrop.jpg,2,43,6.324555320336759,1.0749999999999997,10.295630140987
EO_206279_ccrop.jpg,1,73,6.0,2.0277777777777777,25.298221281347036
EO_20991_ccrop.jpg,1,205,8.0,3.203125,2.0
EO_210368_ccrop.jpg,1,119,8.0,1.859375,9.486832980505138
EO_212511_ccrop.jpg,1,202,12.0,1.4027777777777777,2.8284271247461903
EO_212511_ccrop.jpg,2,4,2.0,1.0,51.15662224971465
EO_212511_ccrop.jpg,3,61,5.656854249492381,1.9062499999999996,33.54101966249684
EO_214664_ccrop.jpg,1,57,4.47213595499958,2.8499999999999996,12.083045973594572
EO_220964_ccrop.jpg,1,163,8.246211251235321,2.3970588235294117,5.385164807134504
EO_219068_ccrop.jpg,1,13,2.8284271247461903,1.6249999999999996,31.827660925679098
EO_220632_ccrop.jpg,1,82,7.211102550927978,1.576923076923077,10.770329614269007
EO_220632_ccrop.jpg,2,2,2.0,0.5,8.54400374531753
EO_220632_ccrop.jpg,3,1,2.0,0.25,7.280109889280518
EO_220632_ccrop.jpg,4,3,2.0,0.75,6.4031242374328485
EO_220632_ccrop.jpg,5,1,2.0,0.25,10.0
EO_220632_ccrop.jpg,6,1,2.0,0.25,14.422205101855956
EO_226872_ccrop.jpg,1,128,6.324555320336759,3.1999999999999993,7.615773105863909
EO_228035_ccrop.jpg,1,10,2.8284271247461903,1.2499999999999998,6.324555320336759
EO_233502_ccrop.jpg,1,79,8.0,1.234375,6.708203932499369
EO_229336_ccrop.jpg,1,11,2.8284271247461903,1.3749999999999998,10.770329614269007
EO_229348_ccrop.jpg,1,46,4.47213595499958,2.2999999999999994,
EO_230870_ccrop.jpg,1,12,2.0,3.0,4.242640687119285
EO_239013_ccrop.jpg,1,1,2.0,0.25,55.758407437802596
EO_236852_ccrop.jpg,1,1,2.0,0.25,
EO_237789_ccrop.jpg,1,49,5.656854249492381,1.5312499999999996,2.23606797749979
EO_245768_ccrop.jpg,1,77,5.656854249492381,2.4062499999999996,1.4142135623730951
EO_247560_ccrop.jpg,1,47,4.47213595499958,2.3499999999999996,16.1245154965971
EO_248363_ccrop.jpg,1,71,4.47213595499958,3.5499999999999994,13.92838827718412
EO_242314_ccrop.jpg,1,89,8.246211251235321,1.3088235294117647,57.38466694161429
EO_242314_ccrop.jpg,2,29,4.0,1.8125,10.0
EO_244915_ccrop.jpg,1,528,22.360679774997898,1.0559999999999998,3.0
EO_2603_ccrop.jpg,1,17,2.0,4.25,2.0
EO_261787_ccrop.jpg,1,138,6.324555320336759,3.4499999999999993,7.810249675906654
EO_249877_ccrop.jpg,1,15,2.8284271247461903,1.8749999999999996,30.0
EO_250701_ccrop.jpg,1,223,8.48528137423857,3.0972222222222228,3.0
EO_251668_ccrop.jpg,1,193,10.198039027185569,1.855769230769231,1.0
EO_252025_ccrop.jpg,1,94,7.211102550927978,1.807692307692308,
EO_252552_ccrop.jpg,1,362,10.770329614269007,3.120689655172414,4.242640687119285
EO_252552_ccrop.jpg,2,3,2.0,0.75,24.73863375370596
EO_263727_ccrop.jpg,1,49,2.8284271247461903,6.124999999999998,7.615773105863909
EO_264233_ccrop.jpg,1,2822,49.51767361255979,1.1508972267536706,1.0
EO_264654_ccrop.jpg,1,826,22.360679774997898,1.652,10.0
EO_270508_ccrop.jpg,1,1,2.0,0.25,5.0990195135927845
EO_270508_ccrop.jpg,2,1,2.0,0.25,6.324555320336759
EO_270508_ccrop.jpg,3,2,2.0,0.5,7.615773105863909
EO_276645_ccrop.jpg,1,214,12.165525060596439,1.4459459459459463,9.848857801796104
EO_284757_ccrop.jpg,1,1,2.0,0.25,18.027756377319946
EO_284757_ccrop.jpg,2,1,2.0,0.25,16.76305461424021
EO_293968_ccrop.jpg,1,284,8.0,4.4375,2.8284271247461903
EO_295726_ccrop.jpg,1,2,2.0,0.5,28.861739379323623
EO_295726_ccrop.jpg,2,8,2.0,2.0,14.142135623730951
EO_295726_ccrop.jpg,3,4,2.0,1.0,9.0
EO_29763_ccrop.jpg,1,734,19.79898987322333,1.8724489795918366,13.341664064126334
EO_303442_ccrop.jpg,1,112,8.246211251235321,1.6470588235294117,
EO_31159_ccrop.jpg,1,1,2.0,0.25,15.297058540778355
EO_3205_ccrop.jpg,1,35,5.656854249492381,1.0937499999999998,4.123105625617661
EO_323763_ccrop.jpg,1,24,4.47213595499958,1.1999999999999997,17.46424919657298
EO_330791_ccrop.jpg,1,49,4.47213595499958,2.4499999999999997,32.69556544854363
EO_342801_ccrop.jpg,1,125,8.246211251235321,1.838235294117647,12.083045973594572
EO_347529_ccrop.jpg,1,115,7.211102550927978,2.2115384615384617,9.055385138137417
EO_350584_ccrop.jpg,1,299,12.165525060596439,2.0202702702702706,2.0
EO_338378_ccrop.jpg,1,1,2.0,0.25,43.289721643826724
EO_338378_ccrop.jpg,2,1,2.0,0.25,45.39823785126467
EO_338378_ccrop.jpg,3,12,2.8284271247461903,1.4999999999999998,46.52956049652737
EO_340636_ccrop.jpg,1,294,10.0,2.94,7.280109889280518
EO_340997_ccrop.jpg,1,86,8.94427190999916,1.0749999999999997,
EO_363808_ccrop.jpg,1,29,4.47213595499958,1.4499999999999997,20.518284528683193
EO_370621_ccrop.jpg,1,2421,46.0,1.14413988657845,2.0
EO_375633_ccrop.jpg,1,37,2.8284271247461903,4.624999999999999,29.410882339705484
EO_375714_ccrop.jpg,1,163,10.0,1.63,15.231546211727817
EO_383072_ccrop.jpg,1,73,4.0,4.5625,5.0
EO_383072_ccrop.jpg,2,1,2.0,0.25,36.235341863986875
EO_383072_ccrop.jpg,3,1,2.0,0.25,37.64306044943742
EO_383400_ccrop.jpg,1,152,8.94427190999916,1.8999999999999997,6.708203932499369
EO_383654_ccrop.jpg,1,50,4.0,3.125,7.211102550927978
EO_384138_ccrop.jpg,1,47,5.656854249492381,1.4687499999999998,17.46424919657298
EO_384169_ccrop.jpg,1,971,18.867962264113206,2.727528089887641,4.123105625617661
EO_389300_ccrop.jpg,1,213,11.661903789690601,1.5661764705882353,3.0
EO_39961_ccrop.jpg,1,40,4.0,2.5,7.615773105863909
EO_39961_ccrop.jpg,2,14,2.0,3.5,31.78049716414141
EO_401030_ccrop.jpg,1,51,6.0,1.4166666666666667,5.830951894845301
EO_40758_ccrop.jpg,1,43,4.47213595499958,2.1499999999999995,5.0
EO_401149_ccrop.jpg,1,224,8.48528137423857,3.1111111111111116,13.341664064126334
EO_404154_ccrop.jpg,1,2,2.0,0.5,28.178005607210743
EO_404154_ccrop.jpg,2,2,2.0,0.5,25.942243542145693
EO_404154_ccrop.jpg,3,75,6.324555320336759,1.8749999999999998,2.23606797749979
EO_404396_ccrop.jpg,1,1385,32.55764119219941,1.3066037735849056,3.0
EO_419020_ccrop.jpg,1,16,2.8284271247461903,1.9999999999999996,3.0
EO_415124_ccrop.jpg,1,60,4.0,3.75,2.23606797749979
EO_415124_ccrop.jpg,2,8,2.0,2.0,21.095023109728988
EO_424207_ccrop.jpg,1,1,2.0,0.25,46.647615158762406
EO_424207_ccrop.jpg,2,57,2.8284271247461903,7.124999999999998,8.94427190999916
EO_424207_ccrop.jpg,3,10,2.0,2.5,1.4142135623730951
EO_426270_ccrop.jpg,1,268,13.416407864998739,1.4888888888888887,7.810249675906654
EO_433229_ccrop.jpg,1,74,7.211102550927978,1.4230769230769234,4.123105625617661
EO_435115_ccrop.jpg,1,134,10.0,1.34,20.615528128088304
EO_43692_ccrop.jpg,1,60,6.324555320336759,1.4999999999999998,
EO_43692_ccrop.jpg,2,1,2.0,0.25,
EO_438160_ccrop.jpg,1,176,10.198039027185569,1.6923076923076925,19.697715603592208
EO_452949_ccrop.jpg,1,135,7.211102550927978,2.5961538461538467,12.206555615733702
EO_447857_ccrop.jpg,1,2,2.0,0.5,24.186773244895647
EO_447857_ccrop.jpg,2,2,2.0,0.5,21.95449840010015
EO_447857_ccrop.jpg,3,6,2.0,1.5,17.0
EO_447857_ccrop.jpg,4,6,2.0,1.5,12.083045973594572
EO_447857_ccrop.jpg,5,10,2.0,2.5,3.605551275463989
EO_455100_ccrop.jpg,1,62,5.656854249492381,1.9374999999999996,9.486832980505138
EO_472619_ccrop.jpg,1,2,2.0,0.5,2.8284271247461903
EO_472619_ccrop.jpg,2,1,2.0,0.25,3.605551275463989
EO_472619_ccrop.jpg,3,279,12.165525060596439,1.8851351351351355,5.0
EO_478083_ccrop.jpg,1,221,8.0,3.453125,7.280109889280518
EO_460463_ccrop.jpg,1,580,17.88854381999832,1.8124999999999998,6.0
EO_464387_ccrop.jpg,1,72,8.246211251235321,1.0588235294117647,
EO_465089_ccrop.jpg,1,18,4.0,1.125,6.4031242374328485
EO_47420_ccrop.jpg,1,29,4.47213595499958,1.4499999999999997,41.617304093369626
EO_474938_ccrop.jpg,1,313,14.0,1.596938775510204,20.591260281974
EO_474938_ccrop.jpg,2,33,2.8284271247461903,4.124999999999999,4.47213595499958
EO_475510_ccrop.jpg,1,12,2.0,3.0,
EO_48196_ccrop.jpg,1,66,7.211102550927978,1.2692307692307694,4.242640687119285
EO_488535_ccrop.jpg,1,3,2.0,0.75,21.37755832643195
EO_491368_ccrop.jpg,1,86,6.324555320336759,2.1499999999999995,2.8284271247461903
EO_494662_ccrop.jpg,1,773,22.360679774997898,1.5459999999999998,5.0990195135927845
EO_494662_ccrop.jpg,2,4,2.0,1.0,1.0
EO_498178_ccrop.jpg,1,31,5.656854249492381,0.9687499999999998,8.94427190999916
EO_506171_ccrop.jpg,1,5,2.0,1.25,19.72308292331602
EO_507083_ccrop.jpg,1,156,8.94427190999916,1.9499999999999997,3.1622776601683795
EO_511369_ccrop.jpg,1,224,10.0,2.24,9.219544457292887
EO_516632_ccrop.jpg,1,30,4.47213595499958,1.4999999999999998,10.63014581273465
EO_516662_ccrop.jpg,1,1,2.0,0.25,3.605551275463989
EO_523268_ccrop.jpg,1,39,5.656854249492381,1.2187499999999998,46.17358552246078
EO_523268_ccrop.jpg,2,27,4.0,1.6875,15.0
EO_523473_ccrop.jpg,1,35,4.0,2.1875,8.602325267042627
EO_519769_ccrop.jpg,1,497,15.620499351813308,2.0368852459016398,40.496913462633174
EO_526573_ccrop.jpg,1,26,4.0,1.625,13.416407864998739
EO_529831_ccrop.jpg,1,106,5.656854249492381,3.312499999999999,46.010868281309364
EO_545985_ccrop.jpg,1,50,4.0,3.125,29.410882339705484
EO_545985_ccrop.jpg,2,47,4.0,2.9375,6.4031242374328485
EO_54685_ccrop.jpg,1,12,2.0,3.0,12.0
EO_548290_ccrop.jpg,1,1,2.0,0.25,5.0990195135927845
EO_548290_ccrop.jpg,2,8,2.0,2.0,6.0
EO_549367_ccrop.jpg,1,113,4.47213595499958,5.649999999999999,2.0
EO_552117_ccrop.jpg,1,71,4.0,4.4375,4.47213595499958
EO_552117_ccrop.jpg,2,10,2.0,2.5,32.202484376209235
EO_552117_ccrop.jpg,3,2,2.0,0.5,39.395431207184416
EO_553205_ccrop.jpg,1,1,2.0,0.25,22.825424421026653
EO_553758_ccrop.jpg,1,3,2.0,0.75,5.0990195135927845
EO_557445_ccrop.jpg,1,371,16.0,1.44921875,13.892443989449804
EO_559297_ccrop.jpg,1,1314,32.55764119219941,1.239622641509434,5.0
EO_570111_ccrop.jpg,1,2,2.0,0.5,20.09975124224178
EO_571184_ccrop.jpg,1,3,2.0,0.75,4.47213595499958
EO_571184_ccrop.jpg,2,1,2.0,0.25,12.36931687685298
EO_571493_ccrop.jpg,1,2,2.0,0.5,16.64331697709324
EO_571493_ccrop.jpg,2,1,2.0,0.25,18.867962264113206
EO_57183_ccrop.jpg,1,380,17.88854381999832,1.1874999999999998,5.830951894845301
EO_574965_ccrop.jpg,1,26,4.47213595499958,1.2999999999999998,3.0
EO_575935_ccrop.jpg,1,16,2.8284271247461903,1.9999999999999996,9.219544457292887
EO_587264_ccrop.jpg,1,3,2.0,0.75,36.6742416417845
EO_587264_ccrop.jpg,2,30,2.8284271247461903,3.749999999999999,20.518284528683193
EO_587264_ccrop.jpg,3,5,2.0,1.25,16.401219466856727
EO_587264_ccrop.jpg,4,6,2.0,1.5,12.083045973594572
EO_587264_ccrop.jpg,5,1,2.0,0.25,12.649110640673518
EO_589782_ccrop.jpg,1,9,2.8284271247461903,1.1249999999999998,35.38361202590826
EO_590420_ccrop.jpg,1,12,4.0,0.75,3.0
EO_590431_ccrop.jpg,1,102,8.246211251235321,1.5,20.248456731316587
EO_606051_ccrop.jpg,1,138,4.47213595499958,6.899999999999999,7.615773105863909
EO_606051_ccrop.jpg,2,1,2.0,0.25,53.45091205957107
EO_606051_ccrop.jpg,3,22,4.47213595499958,1.0999999999999999,54.70831746635972
EO_6091_ccrop.jpg,1,658,20.8806130178211,1.5091743119266052,3.0
EO_621495_ccrop.jpg,1,12,2.0,3.0,13.038404810405298
EO_621854_ccrop.jpg,1,2,2.0,0.5,5.0
EO_619367_ccrop.jpg,1,15,2.0,3.75,12.529964086141668
EO_620469_ccrop.jpg,1,1280,22.360679774997898,2.5599999999999996,2.23606797749979
EO_615642_ccrop.jpg,1,3,2.0,0.75,4.47213595499958
EO_61615_ccrop.jpg,1,202,8.0,3.15625,14.035668847618199
EO_61615_ccrop.jpg,2,88,5.656854249492381,2.7499999999999996,3.0
EO_61615_ccrop.jpg,3,1,2.0,0.25,22.67156809750927
EO_61615_ccrop.jpg,4,2,2.0,0.5,24.08318915758459
EO_61615_ccrop.jpg,5,1,2.0,0.25,26.248809496813376
EO_616795_ccrop.jpg,1,8,2.0,2.0,2.23606797749979
EO_627671_ccrop.jpg,1,157,5.656854249492381,4.906249999999999,8.0
EO_630492_ccrop.jpg,1,19,2.0,4.75,3.0
EO_630492_ccrop.jpg,2,26,4.0,1.625,24.020824298928627
EO_638125_ccrop.jpg,1,143,8.0,2.234375,19.1049731745428
EO_638828_ccrop.jpg,1,1,2.0,0.25,61.84658438426491
EO_638828_ccrop.jpg,2,237,6.324555320336759,5.924999999999999,4.123105625617661
EO_641852_ccrop.jpg,1,1,2.0,0.25,22.20360331117452
EO_641852_ccrop.jpg,2,4,2.0,1.0,18.601075237738275
EO_641852_ccrop.jpg,3,70,5.656854249492381,2.1874999999999996,3.0
EO_641852_ccrop.jpg,4,1,2.0,0.25,4.0
EO_633307_ccrop.jpg,1,307,13.416407864998739,1.7055555555555553,15.620499351813308
EO_633307_ccrop.jpg,2,5,2.0,1.25,16.401219466856727
EO_633307_ccrop.jpg,3,1,2.0,0.25,20.615528128088304
EO_633307_ccrop.jpg,4,1,2.0,0.25,22.02271554554524
EO_635751_ccrop.jpg,1,75,8.94427190999916,0.9374999999999999,14.0
EO_648206_ccrop.jpg,1,288,10.770329614269007,2.4827586206896557,5.0
EO_642798_ccrop.jpg,1,59,4.0,3.6875,1.0
EO_642798_ccrop.jpg,2,27,4.0,1.6875,22.090722034374522
EO_644374_ccrop.jpg,1,44,7.211102550927978,0.8461538461538463,39.395431207184416
EO_644374_ccrop.jpg,2,10,2.8284271247461903,1.2499999999999998,32.55764119219941
EO_64440_ccrop.jpg,1,91,4.47213595499958,4.549999999999999,16.76305461424021
EO_647876_ccrop.jpg,1,41,4.47213595499958,2.05,8.06225774829855
EO_656959_ccrop.jpg,1,65,4.0,4.0625,17.204650534085253
EO_657993_ccrop.jpg,1,51,4.47213595499958,2.5499999999999994,8.94427190999916
EO_660629_ccrop.jpg,1,1,2.0,0.25,10.295630140987
EO_667264_ccrop.jpg,1,1,2.0,0.25,2.0
EO_661159_ccrop.jpg,1,121,8.94427190999916,1.5124999999999997,11.40175425099138
EO_661771_ccrop.jpg,1,1,2.0,0.25,32.14031735997639
EO_669459_ccrop.jpg,1,2470,44.94441010848846,1.222772277227723,3.0
EO_669531_ccrop.jpg,1,2,2.0,0.5,2.0
EO_671075_ccrop.jpg,1,54,4.0,3.375,12.36931687685298
EO_671419_ccrop.jpg,1,74,7.211102550927978,1.4230769230769234,35.22782990761707
EO_671419_ccrop.jpg,2,284,15.231546211727817,1.2241379310344827,11.180339887498949
EO_674236_ccrop.jpg,1,27,2.8284271247461903,3.374999999999999,9.848857801796104
EO_675962_ccrop.jpg,1,38,4.0,2.375,9.848857801796104
EO_688063_ccrop.jpg,1,847,26.0,1.2529585798816567,12.041594578792296
EO_691055_ccrop.jpg,1,47,5.656854249492381,1.4687499999999998,3.605551275463989
EO_694065_ccrop.jpg,1,43,4.0,2.6875,45.18849411078001
EO_694065_ccrop.jpg,2,1,2.0,0.25,43.86342439892262
EO_694065_ccrop.jpg,3,137,8.94427190999916,1.7124999999999997,7.280109889280518
EO_700721_ccrop.jpg,1,226,10.0,2.26,4.0
EO_70191_ccrop.jpg,1,77,6.0,2.138888888888889,19.313207915827967
EO_711529_ccrop.jpg,1,1,2.0,0.25,45.17742799230607
EO_716717_ccrop.jpg,1,95,8.0,1.484375,6.708203932499369
EO_724059_ccrop.jpg,1,179,8.0,2.796875,11.40175425099138
EO_725029_ccrop.jpg,1,293,15.231546211727817,1.2629310344827585,9.219544457292887
EO_727803_ccrop.jpg,1,1,2.0,0.25,36.359317925395686
EO_731325_ccrop.jpg,1,76,4.47213595499958,3.7999999999999994,7.0710678118654755
EO_735067_ccrop.jpg,1,3,2.0,0.75,10.816653826391969
EO_735067_ccrop.jpg,2,62,7.211102550927978,1.1923076923076925,1.4142135623730951
EO_738385_ccrop.jpg,1,34,5.656854249492381,1.0624999999999998,16.0
EO_738385_ccrop.jpg,2,6,2.8284271247461903,0.7499999999999999,2.23606797749979
EO_738385_ccrop.jpg,3,20,4.0,1.25,7.0710678118654755
EO_741008_ccrop.jpg,1,97,8.246211251235321,1.4264705882352942,2.0
EO_741008_ccrop.jpg,2,49,4.0,3.0625,26.419689627245813
EO_744173_ccrop.jpg,1,118,4.47213595499958,5.899999999999999,9.899494936611665
EO_744173_ccrop.jpg,2,17,2.8284271247461903,2.1249999999999996,39.66106403010388
EO_748589_ccrop.jpg,1,26,4.0,1.625,28.30194339616981
EO_750695_ccrop.jpg,1,274,8.0,4.28125,8.48528137423857
EO_766398_ccrop.jpg,1,1,2.0,0.25,38.63935817272331
EO_766398_ccrop.jpg,2,16,2.8284271247461903,1.9999999999999996,44.04543109109048
EO_76723_ccrop.jpg,1,3,2.0,0.75,6.0
EO_76848_ccrop.jpg,1,832,24.73863375370596,1.3594771241830068,4.47213595499958
EO_785575_ccrop.jpg,1,1514,38.47076812334269,1.022972972972973,5.0
EO_786462_ccrop.jpg,1,206,10.0,2.06,3.0
EO_788297_ccrop.jpg,1,1,2.0,0.25,5.656854249492381
EO_788297_ccrop.jpg,2,1,2.0,0.25,7.0710678118654755
EO_788297_ccrop.jpg,3,48,4.47213595499958,2.3999999999999995,8.48528137423857
EO_793941_ccrop.jpg,1,11,2.0,2.75,29.698484809834994
