img_name,label,cell_size,cell_shape,nucleus_shape,nuclear_cytoplasmic_ratio,chromatin_density,cytoplasm_vacuole,cytoplasm_texture,cytoplasm_colour,granule_type,granule_colour,granularity,path,split,prefix,kelompok,r_lobus,r_pisah,bridge_ratio,n_lobus,status_topologi,luas_nukleus,jarak_saddle_ke_lubang,n_lobus_kal,tau_br,rho_br,tau_lobus,rho_lobus,aturan_lubang,lub_n,lub_lebar_maks,lub_piks,br_0,st_0,rp_0,rl_0,nl_0,lu_0,br_1,st_1,rp_1,rl_1,nl_1,lu_1,br_1.5,st_1.5,rp_1.5,rl_1.5,nl_1.5,lu_1.5,br_2,st_2,rp_2,rl_2,nl_2,lu_2,br_2.5,st_2.5,rp_2.5,rl_2.5,nl_2.5,lu_2.5,br_3,st_3,rp_3,rl_3,nl_3,lu_3,br_4,st_4,rp_4,rl_4,nl_4,lu_4,br_5,st_5,rp_5,rl_5,nl_5,lu_5,br_6,st_6,rp_6,rl_6,nl_6,lu_6,br_8,st_8,rp_8,rl_8,nl_8,lu_8,br_12,st_12,rp_12,rl_12,nl_12,lu_12,br_999,st_999,rp_999,rl_999,nl_999,lu_999,vonis_0,vonis_999,peka,kel
BNE_126596_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_126596_ccrop.jpg,train,BNE,A_sepakat_band,18.35755975068582,10.0,0.5447347107028433,2,normal,5026,999.0,2,1.25,0.2,4.0,0.4,tidak,1,10.0,225,0.5447347107028433,normal,10.0,18.35755975068582,2,5026,0.5447347107028433,normal,10.0,18.35755975068582,2,5026,0.5447347107028433,normal,10.0,18.35755975068582,2,5026,0.5447347107028433,normal,10.0,18.35755975068582,2,5026,0.5447347107028433,normal,10.0,18.35755975068582,2,5026,0.5447347107028433,normal,10.0,18.35755975068582,2,5026,0.5447347107028433,normal,10.0,18.35755975068582,2,5026,0.5447347107028433,normal,10.0,18.35755975068582,2,5026,0.5447347107028433,normal,10.0,18.35755975068582,2,5026,0.5447347107028433,normal,10.0,18.35755975068582,2,5026,1.0,tak_pernah_pecah,,27.586228448267445,1,5251,1.0,tak_pernah_pecah,,27.586228448267445,1,5251,True,True,False,A
BNE_127951_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_127951_ccrop.jpg,train,BNE,A_sepakat_band,28.0,14.0,0.5,2,normal,5115,999.0,1,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.5,normal,14.0,28.0,1,5115,0.5,normal,14.0,28.0,1,5115,0.5,normal,14.0,28.0,1,5115,0.5,normal,14.0,28.0,1,5115,0.5,normal,14.0,28.0,1,5115,0.5,normal,14.0,28.0,1,5115,0.5,normal,14.0,28.0,1,5115,0.5,normal,14.0,28.0,1,5115,0.5,normal,14.0,28.0,1,5115,0.5,normal,14.0,28.0,1,5115,0.5,normal,14.0,28.0,1,5115,0.5,normal,14.0,28.0,1,5115,True,True,False,A
BNE_128335_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_128335_ccrop.jpg,train,BNE,A_sepakat_band,21.095023109728988,16.0,0.7584727410239636,3,normal,5576,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.7584727410239636,normal,16.0,21.095023109728988,2,5576,0.7584727410239636,normal,16.0,21.095023109728988,2,5576,0.7584727410239636,normal,16.0,21.095023109728988,2,5576,0.7584727410239636,normal,16.0,21.095023109728988,2,5576,0.7584727410239636,normal,16.0,21.095023109728988,2,5576,0.7584727410239636,normal,16.0,21.095023109728988,2,5576,0.7584727410239636,normal,16.0,21.095023109728988,2,5576,0.7584727410239636,normal,16.0,21.095023109728988,2,5576,0.7584727410239636,normal,16.0,21.095023109728988,2,5576,0.7584727410239636,normal,16.0,21.095023109728988,2,5576,0.7584727410239636,normal,16.0,21.095023109728988,2,5576,0.7584727410239636,normal,16.0,21.095023109728988,2,5576,True,True,False,A
BNE_128511_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_128511_ccrop.jpg,train,BNE,A_sepakat_band,19.72308292331602,14.422204971313477,0.7312348189878566,2,normal,6088,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.7312348256066231,normal,14.422205101855956,19.72308292331602,2,6088,0.7312348256066231,normal,14.422205101855956,19.72308292331602,2,6088,0.7312348256066231,normal,14.422205101855956,19.72308292331602,2,6088,0.7312348256066231,normal,14.422205101855956,19.72308292331602,2,6088,0.7312348256066231,normal,14.422205101855956,19.72308292331602,2,6088,0.7312348256066231,normal,14.422205101855956,19.72308292331602,2,6088,0.7312348256066231,normal,14.422205101855956,19.72308292331602,2,6088,0.7312348256066231,normal,14.422205101855956,19.72308292331602,2,6088,0.7312348256066231,normal,14.422205101855956,19.72308292331602,2,6088,0.7312348256066231,normal,14.422205101855956,19.72308292331602,2,6088,0.7312348256066231,normal,14.422205101855956,19.72308292331602,2,6088,0.7312348256066231,normal,14.422205101855956,19.72308292331602,2,6088,True,True,False,A
BNE_128562_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_128562_ccrop.jpg,train,BNE,A_sepakat_band,20.615528128088304,12.04159450531006,0.5841031299558895,2,normal,4979,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.5841031335203016,normal,12.041594578792296,20.615528128088304,2,4979,0.5841031335203016,normal,12.041594578792296,20.615528128088304,2,4979,0.5841031335203016,normal,12.041594578792296,20.615528128088304,2,4979,0.5841031335203016,normal,12.041594578792296,20.615528128088304,2,4979,0.5841031335203016,normal,12.041594578792296,20.615528128088304,2,4979,0.5841031335203016,normal,12.041594578792296,20.615528128088304,2,4979,0.5841031335203016,normal,12.041594578792296,20.615528128088304,2,4979,0.5841031335203016,normal,12.041594578792296,20.615528128088304,2,4979,0.5841031335203016,normal,12.041594578792296,20.615528128088304,2,4979,0.5841031335203016,normal,12.041594578792296,20.615528128088304,2,4979,0.5841031335203016,normal,12.041594578792296,20.615528128088304,2,4979,0.5841031335203016,normal,12.041594578792296,20.615528128088304,2,4979,True,True,False,A
BNE_129177_ccrop.jpg,Neutrophil,small,round,irregular,low,densely,no,clear,light blue,small,pink,yes,BNE_129177_ccrop.jpg,train,BNE,E_lainnya,29.410882339705484,,1.0,1,tak_pernah_pecah,5018,,1,1.25,0.2,4.0,0.4,tidak,0,0.0,0,1.0,tak_pernah_pecah,,29.410882339705484,1,5018,1.0,tak_pernah_pecah,,29.410882339705484,1,5018,1.0,tak_pernah_pecah,,29.410882339705484,1,5018,1.0,tak_pernah_pecah,,29.410882339705484,1,5018,1.0,tak_pernah_pecah,,29.410882339705484,1,5018,1.0,tak_pernah_pecah,,29.410882339705484,1,5018,1.0,tak_pernah_pecah,,29.410882339705484,1,5018,1.0,tak_pernah_pecah,,29.410882339705484,1,5018,1.0,tak_pernah_pecah,,29.410882339705484,1,5018,1.0,tak_pernah_pecah,,29.410882339705484,1,5018,1.0,tak_pernah_pecah,,29.410882339705484,1,5018,1.0,tak_pernah_pecah,,29.410882339705484,1,5018,True,True,False,E
BNE_129649_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_129649_ccrop.jpg,train,BNE,A_sepakat_band,22.0,13.416407585144045,0.6098367084156383,3,normal,4587,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.6098367211363063,normal,13.416407864998739,22.0,2,4587,0.6098367211363063,normal,13.416407864998739,22.0,2,4587,0.6098367211363063,normal,13.416407864998739,22.0,2,4587,0.6098367211363063,normal,13.416407864998739,22.0,2,4587,0.6098367211363063,normal,13.416407864998739,22.0,2,4587,0.6098367211363063,normal,13.416407864998739,22.0,2,4587,0.6098367211363063,normal,13.416407864998739,22.0,2,4587,0.6098367211363063,normal,13.416407864998739,22.0,2,4587,0.6098367211363063,normal,13.416407864998739,22.0,2,4587,0.6098367211363063,normal,13.416407864998739,22.0,2,4587,0.6098367211363063,normal,13.416407864998739,22.0,2,4587,0.6098367211363063,normal,13.416407864998739,22.0,2,4587,True,True,False,A
BNE_131871_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_131871_ccrop.jpg,train,BNE,A_sepakat_band,19.313207915827967,13.0,0.6731144850020471,3,normal,4702,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.6731144850020471,normal,13.0,19.313207915827967,2,4702,0.6731144850020471,normal,13.0,19.313207915827967,2,4702,0.6731144850020471,normal,13.0,19.313207915827967,2,4702,0.6731144850020471,normal,13.0,19.313207915827967,2,4702,0.6731144850020471,normal,13.0,19.313207915827967,2,4702,0.6731144850020471,normal,13.0,19.313207915827967,2,4702,0.6731144850020471,normal,13.0,19.313207915827967,2,4702,0.6731144850020471,normal,13.0,19.313207915827967,2,4702,0.6731144850020471,normal,13.0,19.313207915827967,2,4702,0.6731144850020471,normal,13.0,19.313207915827967,2,4702,0.6731144850020471,normal,13.0,19.313207915827967,2,4702,0.6731144850020471,normal,13.0,19.313207915827967,2,4702,True,True,False,A
BNE_133048_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_133048_ccrop.jpg,train,BNE,A_sepakat_band,18.24828759089466,9.848857879638672,0.539714087175662,4,normal,5265,999.0,3,1.25,0.2,4.0,0.4,tidak,1,16.97056274847714,623,0.5397140829099156,normal,9.848857801796104,18.24828759089466,3,5265,0.5397140829099156,normal,9.848857801796104,18.24828759089466,3,5265,0.5397140829099156,normal,9.848857801796104,18.24828759089466,3,5265,0.5397140829099156,normal,9.848857801796104,18.24828759089466,3,5265,0.5397140829099156,normal,9.848857801796104,18.24828759089466,3,5265,0.5397140829099156,normal,9.848857801796104,18.24828759089466,3,5265,0.5397140829099156,normal,9.848857801796104,18.24828759089466,3,5265,0.5397140829099156,normal,9.848857801796104,18.24828759089466,3,5265,0.5397140829099156,normal,9.848857801796104,18.24828759089466,3,5265,0.5397140829099156,normal,9.848857801796104,18.24828759089466,3,5265,0.5397140829099156,normal,9.848857801796104,18.24828759089466,3,5265,1.0,tak_pernah_pecah,,36.124783736376884,1,5888,True,True,False,A
BNE_133301_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_133301_ccrop.jpg,train,BNE,A_sepakat_band,28.792360097775937,13.152946472167969,0.456820713116323,2,normal,6164,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.4568207119284363,normal,13.152946437965905,28.792360097775937,2,6164,0.4568207119284363,normal,13.152946437965905,28.792360097775937,2,6164,0.4568207119284363,normal,13.152946437965905,28.792360097775937,2,6164,0.4568207119284363,normal,13.152946437965905,28.792360097775937,2,6164,0.4568207119284363,normal,13.152946437965905,28.792360097775937,2,6164,0.4568207119284363,normal,13.152946437965905,28.792360097775937,2,6164,0.4568207119284363,normal,13.152946437965905,28.792360097775937,2,6164,0.4568207119284363,normal,13.152946437965905,28.792360097775937,2,6164,0.4568207119284363,normal,13.152946437965905,28.792360097775937,2,6164,0.4568207119284363,normal,13.152946437965905,28.792360097775937,2,6164,0.4568207119284363,normal,13.152946437965905,28.792360097775937,2,6164,0.4568207119284363,normal,13.152946437965905,28.792360097775937,2,6164,True,True,False,A
BNE_135293_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes,BNE_135293_ccrop.jpg,train,BNE,A_sepakat_band,22.47220505424423,13.928388595581056,0.6198051576140481,3,normal,5314,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.6198051434455705,normal,13.92838827718412,22.47220505424423,2,5314,0.6198051434455705,normal,13.92838827718412,22.47220505424423,2,5314,0.6198051434455705,normal,13.92838827718412,22.47220505424423,2,5314,0.6198051434455705,normal,13.92838827718412,22.47220505424423,2,5314,0.6198051434455705,normal,13.92838827718412,22.47220505424423,2,5314,0.6198051434455705,normal,13.92838827718412,22.47220505424423,2,5314,0.6198051434455705,normal,13.92838827718412,22.47220505424423,2,5314,0.6198051434455705,normal,13.92838827718412,22.47220505424423,2,5314,0.6198051434455705,normal,13.92838827718412,22.47220505424423,2,5314,0.6198051434455705,normal,13.92838827718412,22.47220505424423,2,5314,0.6198051434455705,normal,13.92838827718412,22.47220505424423,2,5314,0.6198051434455705,normal,13.92838827718412,22.47220505424423,2,5314,True,True,False,A
BNE_137691_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_137691_ccrop.jpg,train,BNE,A_sepakat_band,25.238858928247925,13.928388595581056,0.5518628490764325,2,normal,5837,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.5518628364610866,normal,13.92838827718412,25.238858928247925,2,5837,0.5518628364610866,normal,13.92838827718412,25.238858928247925,2,5837,0.5518628364610866,normal,13.92838827718412,25.238858928247925,2,5837,0.5518628364610866,normal,13.92838827718412,25.238858928247925,2,5837,0.5518628364610866,normal,13.92838827718412,25.238858928247925,2,5837,0.5518628364610866,normal,13.92838827718412,25.238858928247925,2,5837,0.5518628364610866,normal,13.92838827718412,25.238858928247925,2,5837,0.5518628364610866,normal,13.92838827718412,25.238858928247925,2,5837,0.5518628364610866,normal,13.92838827718412,25.238858928247925,2,5837,0.5518628364610866,normal,13.92838827718412,25.238858928247925,2,5837,0.5518628364610866,normal,13.92838827718412,25.238858928247925,2,5837,0.5518628364610866,normal,13.92838827718412,25.238858928247925,2,5837,True,True,False,A
BNE_138667_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_138667_ccrop.jpg,train,BNE,A_sepakat_band,17.26267650163207,12.369317054748535,0.7165352981954508,4,normal,5422,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.716535287890238,normal,12.36931687685298,17.26267650163207,2,5422,0.716535287890238,normal,12.36931687685298,17.26267650163207,2,5422,0.716535287890238,normal,12.36931687685298,17.26267650163207,2,5422,0.716535287890238,normal,12.36931687685298,17.26267650163207,2,5422,0.716535287890238,normal,12.36931687685298,17.26267650163207,2,5422,0.716535287890238,normal,12.36931687685298,17.26267650163207,2,5422,0.716535287890238,normal,12.36931687685298,17.26267650163207,2,5422,0.716535287890238,normal,12.36931687685298,17.26267650163207,2,5422,0.716535287890238,normal,12.36931687685298,17.26267650163207,2,5422,0.716535287890238,normal,12.36931687685298,17.26267650163207,2,5422,0.716535287890238,normal,12.36931687685298,17.26267650163207,2,5422,0.716535287890238,normal,12.36931687685298,17.26267650163207,2,5422,True,True,False,A
BNE_139528_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_139528_ccrop.jpg,train,BNE,A_sepakat_band,18.601075237738275,8.485280990600586,0.4561715321373175,3,normal,4813,999.0,3,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.45617155276182325,normal,8.48528137423857,18.601075237738275,3,4813,0.45617155276182325,normal,8.48528137423857,18.601075237738275,3,4813,0.45617155276182325,normal,8.48528137423857,18.601075237738275,3,4813,0.45617155276182325,normal,8.48528137423857,18.601075237738275,3,4813,0.45617155276182325,normal,8.48528137423857,18.601075237738275,3,4813,0.45617155276182325,normal,8.48528137423857,18.601075237738275,3,4813,0.45617155276182325,normal,8.48528137423857,18.601075237738275,3,4813,0.45617155276182325,normal,8.48528137423857,18.601075237738275,3,4813,0.45617155276182325,normal,8.48528137423857,18.601075237738275,3,4813,0.45617155276182325,normal,8.48528137423857,18.601075237738275,3,4813,0.45617155276182325,normal,8.48528137423857,18.601075237738275,3,4813,0.45617155276182325,normal,8.48528137423857,18.601075237738275,3,4813,True,True,False,A
BNE_139893_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_139893_ccrop.jpg,train,BNE,A_sepakat_band,25.0,14.866068840026855,0.5946427536010742,4,normal,7140,999.0,1,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.5946427498927402,normal,14.866068747318506,25.0,1,7140,0.5946427498927402,normal,14.866068747318506,25.0,1,7140,0.5946427498927402,normal,14.866068747318506,25.0,1,7140,0.5946427498927402,normal,14.866068747318506,25.0,1,7140,0.5946427498927402,normal,14.866068747318506,25.0,1,7140,0.5946427498927402,normal,14.866068747318506,25.0,1,7140,0.5946427498927402,normal,14.866068747318506,25.0,1,7140,0.5946427498927402,normal,14.866068747318506,25.0,1,7140,0.5946427498927402,normal,14.866068747318506,25.0,1,7140,0.5946427498927402,normal,14.866068747318506,25.0,1,7140,0.5946427498927402,normal,14.866068747318506,25.0,1,7140,0.5946427498927402,normal,14.866068747318506,25.0,1,7140,True,True,False,A
BNE_140522_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_140522_ccrop.jpg,train,BNE,A_sepakat_band,20.0,12.529964447021484,0.6264982223510742,4,normal,6467,999.0,2,1.25,0.2,4.0,0.4,tidak,1,16.1245154965971,532,0.6264982043070834,normal,12.529964086141668,20.0,2,6467,0.6264982043070834,normal,12.529964086141668,20.0,2,6467,0.6264982043070834,normal,12.529964086141668,20.0,2,6467,0.6264982043070834,normal,12.529964086141668,20.0,2,6467,0.6264982043070834,normal,12.529964086141668,20.0,2,6467,0.6264982043070834,normal,12.529964086141668,20.0,2,6467,0.6264982043070834,normal,12.529964086141668,20.0,2,6467,0.6264982043070834,normal,12.529964086141668,20.0,2,6467,0.6264982043070834,normal,12.529964086141668,20.0,2,6467,0.6264982043070834,normal,12.529964086141668,20.0,2,6467,0.6264982043070834,normal,12.529964086141668,20.0,2,6467,1.0,tak_pernah_pecah,,38.27531841800928,1,6999,True,True,False,A
BNE_141953_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_141953_ccrop.jpg,train,BNE,A_sepakat_band,19.92485884517128,10.29563045501709,0.5167228804490227,2,normal,5619,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.5167228646883043,normal,10.295630140987,19.924858845171276,2,5619,0.5167228646883043,normal,10.295630140987,19.924858845171276,2,5619,0.5167228646883043,normal,10.295630140987,19.924858845171276,2,5619,0.5167228646883043,normal,10.295630140987,19.924858845171276,2,5619,0.5167228646883043,normal,10.295630140987,19.924858845171276,2,5619,0.5167228646883043,normal,10.295630140987,19.924858845171276,2,5619,0.5167228646883043,normal,10.295630140987,19.924858845171276,2,5619,0.5167228646883043,normal,10.295630140987,19.924858845171276,2,5619,0.5167228646883043,normal,10.295630140987,19.924858845171276,2,5619,0.5167228646883043,normal,10.295630140987,19.924858845171276,2,5619,0.5167228646883043,normal,10.295630140987,19.924858845171276,2,5619,0.5167228646883043,normal,10.295630140987,19.924858845171276,2,5619,True,True,False,A
BNE_143245_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_143245_ccrop.jpg,train,BNE,A_sepakat_band,31.016124838541646,18.0,0.5803432921972449,2,normal,7370,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.5803432921972449,normal,18.0,31.016124838541646,2,7370,0.5803432921972449,normal,18.0,31.016124838541646,2,7370,0.5803432921972449,normal,18.0,31.016124838541646,2,7370,0.5803432921972449,normal,18.0,31.016124838541646,2,7370,0.5803432921972449,normal,18.0,31.016124838541646,2,7370,0.5803432921972449,normal,18.0,31.016124838541646,2,7370,0.5803432921972449,normal,18.0,31.016124838541646,2,7370,0.5803432921972449,normal,18.0,31.016124838541646,2,7370,0.5803432921972449,normal,18.0,31.016124838541646,2,7370,0.5803432921972449,normal,18.0,31.016124838541646,2,7370,0.5803432921972449,normal,18.0,31.016124838541646,2,7370,0.5803432921972449,normal,18.0,31.016124838541646,2,7370,True,True,False,A
BNE_145817_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_145817_ccrop.jpg,train,BNE,A_sepakat_band,19.1049731745428,11.313708305358888,0.5921865580232428,4,normal,4629,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.5921865681580842,normal,11.313708498984761,19.1049731745428,2,4629,0.5921865681580842,normal,11.313708498984761,19.1049731745428,2,4629,0.5921865681580842,normal,11.313708498984761,19.1049731745428,2,4629,0.5921865681580842,normal,11.313708498984761,19.1049731745428,2,4629,0.5921865681580842,normal,11.313708498984761,19.1049731745428,2,4629,0.5921865681580842,normal,11.313708498984761,19.1049731745428,2,4629,0.5921865681580842,normal,11.313708498984761,19.1049731745428,2,4629,0.5921865681580842,normal,11.313708498984761,19.1049731745428,2,4629,0.5921865681580842,normal,11.313708498984761,19.1049731745428,2,4629,0.5921865681580842,normal,11.313708498984761,19.1049731745428,2,4629,0.5921865681580842,normal,11.313708498984761,19.1049731745428,2,4629,0.5921865681580842,normal,11.313708498984761,19.1049731745428,2,4629,True,True,False,A
BNE_145948_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_145948_ccrop.jpg,train,BNE,A_sepakat_band,21.470910553583888,14.866068840026855,0.6923818532486707,3,normal,5665,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.6923818489308124,normal,14.866068747318506,21.470910553583888,2,5665,0.6923818489308124,normal,14.866068747318506,21.470910553583888,2,5665,0.6923818489308124,normal,14.866068747318506,21.470910553583888,2,5665,0.6923818489308124,normal,14.866068747318506,21.470910553583888,2,5665,0.6923818489308124,normal,14.866068747318506,21.470910553583888,2,5665,0.6923818489308124,normal,14.866068747318506,21.470910553583888,2,5665,0.6923818489308124,normal,14.866068747318506,21.470910553583888,2,5665,0.6923818489308124,normal,14.866068747318506,21.470910553583888,2,5665,0.6923818489308124,normal,14.866068747318506,21.470910553583888,2,5665,0.6923818489308124,normal,14.866068747318506,21.470910553583888,2,5665,0.6923818489308124,normal,14.866068747318506,21.470910553583888,2,5665,0.6923818489308124,normal,14.866068747318506,21.470910553583888,2,5665,True,True,False,A
BNE_147218_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_147218_ccrop.jpg,train,BNE,A_sepakat_band,21.095023109728988,15.81138801574707,0.7495316754810705,2,normal,5651,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.7495316889958614,normal,15.811388300841896,21.095023109728988,2,5651,0.7495316889958614,normal,15.811388300841896,21.095023109728988,2,5651,0.7495316889958614,normal,15.811388300841896,21.095023109728988,2,5651,0.7495316889958614,normal,15.811388300841896,21.095023109728988,2,5651,0.7495316889958614,normal,15.811388300841896,21.095023109728988,2,5651,0.7495316889958614,normal,15.811388300841896,21.095023109728988,2,5651,0.7495316889958614,normal,15.811388300841896,21.095023109728988,2,5651,0.7495316889958614,normal,15.811388300841896,21.095023109728988,2,5651,0.7495316889958614,normal,15.811388300841896,21.095023109728988,2,5651,0.7495316889958614,normal,15.811388300841896,21.095023109728988,2,5651,0.7495316889958614,normal,15.811388300841896,21.095023109728988,2,5651,0.7495316889958614,normal,15.811388300841896,21.095023109728988,2,5651,True,True,False,A
BNE_147710_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_147710_ccrop.jpg,train,BNE,A_sepakat_band,21.0,14.0,0.6666666666666666,2,normal,5860,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.6666666666666666,normal,14.0,21.0,2,5860,0.6666666666666666,normal,14.0,21.0,2,5860,0.6666666666666666,normal,14.0,21.0,2,5860,0.6666666666666666,normal,14.0,21.0,2,5860,0.6666666666666666,normal,14.0,21.0,2,5860,0.6666666666666666,normal,14.0,21.0,2,5860,0.6666666666666666,normal,14.0,21.0,2,5860,0.6666666666666666,normal,14.0,21.0,2,5860,0.6666666666666666,normal,14.0,21.0,2,5860,0.6666666666666666,normal,14.0,21.0,2,5860,0.6666666666666666,normal,14.0,21.0,2,5860,0.6666666666666666,normal,14.0,21.0,2,5860,True,True,False,A
BNE_147908_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_147908_ccrop.jpg,train,BNE,A_sepakat_band,21.02379604162864,14.866068840026855,0.707106785596234,2,normal,5514,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.7071067811865476,normal,14.866068747318506,21.02379604162864,2,5514,0.7071067811865476,normal,14.866068747318506,21.02379604162864,2,5514,0.7071067811865476,normal,14.866068747318506,21.02379604162864,2,5514,0.7071067811865476,normal,14.866068747318506,21.02379604162864,2,5514,0.7071067811865476,normal,14.866068747318506,21.02379604162864,2,5514,0.7071067811865476,normal,14.866068747318506,21.02379604162864,2,5514,0.7071067811865476,normal,14.866068747318506,21.02379604162864,2,5514,0.7071067811865476,normal,14.866068747318506,21.02379604162864,2,5514,0.7071067811865476,normal,14.866068747318506,21.02379604162864,2,5514,0.7071067811865476,normal,14.866068747318506,21.02379604162864,2,5514,0.7071067811865476,normal,14.866068747318506,21.02379604162864,2,5514,0.7071067811865476,normal,14.866068747318506,21.02379604162864,2,5514,True,True,False,A
BNE_148538_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes,BNE_148538_ccrop.jpg,train,BNE,A_sepakat_band,27.51363298439521,21.21320343017578,0.7710069928681241,2,normal,6297,999.0,2,1.25,0.2,4.0,0.4,tidak,0,0.0,0,0.7710069930651409,normal,21.213203435596427,27.51363298439521,2,6297,0.7710069930651409,normal,21.213203435596427,27.51363298439521,2,6297,0.7710069930651409,normal,21.213203435596427,27.51363298439521,2,6297,0.7710069930651409,normal,21.213203435596427,27.51363298439521,2,6297,0.7710069930651409,normal,21.213203435596427,27.51363298439521,2,6297,0.7710069930651409,normal,21.213203435596427,27.51363298439521,2,6297,0.7710069930651409,normal,21.213203435596427,27.51363298439521,2,6297,0.7710069930651409,normal,21.213203435596427,27.51363298439521,2,6297,0.7710069930651409,normal,21.213203435596427,27.51363298439521,2,6297,0.7710069930651409,normal,21.213203435596427,27.51363298439521,2,6297,0.7710069930651409,normal,21.213203435596427,27.51363298439521,2,6297,0.7710069930651409,normal,21.213203435596427,27.51363298439521,2,6297,True,True,False,A
BNE_150545_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_150545_ccrop.jpg,train,BNE,A_sepakat_band,21.2602916254693,7.810249805450439,0.3673632489638079,3,normal,5159,999.0,3,1.25,0.2,4.0,0.4,tidak,1,13.416407864998739,269,0.3673632428705808,normal,7.810249675906654,21.2602916254693,3,5159,0.3673632428705808,normal,7.810249675906654,21.2602916254693,3,5159,0.3673632428705808,normal,7.810249675906654,21.2602916254693,3,5159,0.3673632428705808,normal,7.810249675906654,21.2602916254693,3,5159,0.3673632428705808,normal,7.810249675906654,21.2602916254693,3,5159,0.3673632428705808,normal,7.810249675906654,21.2602916254693,3,5159,0.3673632428705808,normal,7.810249675906654,21.2602916254693,3,5159,0.3673632428705808,normal,7.810249675906654,21.2602916254693,3,5159,0.3673632428705808,normal,7.810249675906654,21.2602916254693,3,5159,0.3673632428705808,normal,7.810249675906654,21.2602916254693,3,5159,0.3673632428705808,normal,7.810249675906654,21.2602916254693,3,5159,0.6417797037292562,normal,14.422205101855956,22.47220505424423,2,5428,True,True,False,A
