kunci,path,prefix,tahap_idx,tahap,galat,luas_sel,luas_nukleus,rasio_nc,pusat_fallback,frak_tepi,n_komp_inti,frak_remah_inti,frak_bingkai,p_r_lobus,p_r_pisah,p_br,p_status,p_n_lobus_kal,p_luas_nukleus,lolos_qc
MMY_568774,hasil_fase2g\mask_pred_ig\MMY_568774_ccrop_mask.png,MMY,3.0,3_metamielosit,,10019,6905,0.6891905379778421,False,0.0,1,0.0,0.0773070987654321,38.01315561749642,,1.0,tak_pernah_pecah,1,6905,True
MMY_569099,hasil_fase2g\mask_pred_ig\MMY_569099_ccrop_mask.png,MMY,3.0,3_metamielosit,,14114,7068,0.5007793680034008,False,0.0,1,0.0,0.10890432098765432,32.449961479175904,25.0,0.7704169392017071,normal,1,7068,True
MMY_570600,hasil_fase2g\mask_pred_ig\MMY_570600_ccrop_mask.png,MMY,3.0,3_metamielosit,,14953,6928,0.46331839764595734,False,0.0,1,0.0,0.11537808641975308,29.068883707497267,23.345235059857504,0.8031005006854269,normal,1,6928,True
MMY_572488,hasil_fase2g\mask_pred_ig\MMY_572488_ccrop_mask.png,MMY,3.0,3_metamielosit,,7860,5973,0.7599236641221374,False,0.0,1,0.0,0.060648148148148145,31.0,27.51363298439521,0.8875365478837164,normal,1,5973,True
MMY_572952,hasil_fase2g\mask_pred_ig\MMY_572952_ccrop_mask.png,MMY,3.0,3_metamielosit,,16355,7585,0.4637725466218282,False,0.0,1,0.0,0.126195987654321,39.35733730830886,,1.0,tak_pernah_pecah,1,7585,True
MMY_574581,hasil_fase2g\mask_pred_ig\MMY_574581_ccrop_mask.png,MMY,3.0,3_metamielosit,,16433,7475,0.45487738087993673,False,0.0,1,0.0,0.12679783950617285,32.55764119219941,27.459060435491963,0.8433983369185531,normal,1,7475,True
MMY_578488,hasil_fase2g\mask_pred_ig\MMY_578488_ccrop_mask.png,MMY,3.0,3_metamielosit,,14797,7444,0.5030749476245184,False,0.0,1,0.0,0.11417438271604938,33.015148038438355,26.92582403567252,0.8155596941235504,normal,1,7444,True
MMY_579603,hasil_fase2g\mask_pred_ig\MMY_579603_ccrop_mask.png,MMY,3.0,3_metamielosit,,21235,8387,0.3949611490463857,False,0.0,1,0.0,0.1638503086419753,35.77708763999664,25.96150997149434,0.7256462636849996,normal,1,8387,True
MMY_579750,hasil_fase2g\mask_pred_ig\MMY_579750_ccrop_mask.png,MMY,3.0,3_metamielosit,,13159,5906,0.44881829926286193,False,0.0,1,0.0,0.1015354938271605,33.95585369269929,,1.0,tak_pernah_pecah,1,5906,True
MMY_580056,hasil_fase2g\mask_pred_ig\MMY_580056_ccrop_mask.png,MMY,3.0,3_metamielosit,,16991,5679,0.3342357718792302,False,0.0,1,0.0,0.13110339506172838,30.805843601498726,,1.0,tak_pernah_pecah,1,5679,True
MMY_580358,hasil_fase2g\mask_pred_ig\MMY_580358_ccrop_mask.png,MMY,3.0,3_metamielosit,,11416,7174,0.6284162578836721,False,0.0,1,0.0,0.08808641975308643,38.0,,1.0,tak_pernah_pecah,1,7174,True
MMY_582109,hasil_fase2g\mask_pred_ig\MMY_582109_ccrop_mask.png,MMY,3.0,3_metamielosit,,15030,7833,0.5211576846307385,False,0.0,1,0.0,0.11597222222222223,38.27531841800928,,1.0,tak_pernah_pecah,1,7833,True
MMY_583780,hasil_fase2g\mask_pred_ig\MMY_583780_ccrop_mask.png,MMY,3.0,3_metamielosit,,14425,8744,0.6061698440207972,False,0.0,1,0.0,0.11130401234567901,34.132096331752024,26.419689627245813,0.774042396061926,normal,2,8744,True
MMY_585182,hasil_fase2g\mask_pred_ig\MMY_585182_ccrop_mask.png,MMY,3.0,3_metamielosit,,15146,7146,0.47180773801663806,False,0.0,1,0.0,0.11686728395061728,28.160255680657446,20.12461179749811,0.7146459189048197,normal,2,7146,True
MMY_586361,hasil_fase2g\mask_pred_ig\MMY_586361_ccrop_mask.png,MMY,3.0,3_metamielosit,,14222,7103,0.49943749121080017,False,0.0,1,0.0,0.10973765432098766,34.713109915419565,22.0,0.6337663221072452,normal,2,7103,True
MMY_586398,hasil_fase2g\mask_pred_ig\MMY_586398_ccrop_mask.png,MMY,3.0,3_metamielosit,,14272,7215,0.5055353139013453,False,0.0,1,0.0,0.11012345679012346,28.442925306655784,,1.0,tak_pernah_pecah,1,7215,True
MMY_586942,hasil_fase2g\mask_pred_ig\MMY_586942_ccrop_mask.png,MMY,3.0,3_metamielosit,,12392,4443,0.3585377663008393,False,0.0,1,0.0,0.09561728395061729,29.0,,1.0,tak_pernah_pecah,1,4443,True
MMY_58781,hasil_fase2g\mask_pred_ig\MMY_58781_ccrop_mask.png,MMY,3.0,3_metamielosit,,19341,8220,0.4250038777726074,False,0.0,1,0.0,0.14923611111111112,36.6742416417845,,1.0,tak_pernah_pecah,1,8220,True
MMY_589252,hasil_fase2g\mask_pred_ig\MMY_589252_ccrop_mask.png,MMY,3.0,3_metamielosit,,12674,8315,0.6560675398453527,False,0.0,1,0.0,0.0977932098765432,33.24154027718932,17.46424919657298,0.5253742471300923,normal,2,8315,True
MMY_59134,hasil_fase2g\mask_pred_ig\MMY_59134_ccrop_mask.png,MMY,3.0,3_metamielosit,,11321,6239,0.5510997261725996,False,0.0,1,0.0,0.0873533950617284,34.655446902326915,,1.0,tak_pernah_pecah,1,6239,True
MMY_59156,hasil_fase2g\mask_pred_ig\MMY_59156_ccrop_mask.png,MMY,3.0,3_metamielosit,,12608,7153,0.5673381979695431,False,0.0,1,0.0,0.09728395061728395,33.60059523282288,30.066592756745816,0.8948232181129678,normal,1,7153,True
MMY_591946,hasil_fase2g\mask_pred_ig\MMY_591946_ccrop_mask.png,MMY,3.0,3_metamielosit,,12807,6790,0.5301788084641211,False,0.0,1,0.0,0.09881944444444445,33.015148038438355,,1.0,tak_pernah_pecah,1,6790,True
MMY_592368,hasil_fase2g\mask_pred_ig\MMY_592368_ccrop_mask.png,MMY,3.0,3_metamielosit,,10234,6613,0.6461794019933554,False,0.0,1,0.0,0.07896604938271605,29.206163733020468,23.0,0.7875050010075858,normal,1,6613,True
MMY_593667,hasil_fase2g\mask_pred_ig\MMY_593667_ccrop_mask.png,MMY,3.0,3_metamielosit,,11067,5442,0.4917321767416644,False,0.0,1,0.0,0.08539351851851852,34.539832078341085,,1.0,tak_pernah_pecah,1,5442,True
MMY_59412,hasil_fase2g\mask_pred_ig\MMY_59412_ccrop_mask.png,MMY,3.0,3_metamielosit,,22081,7214,0.32670621801548844,False,0.0,1,0.0,0.17037808641975308,34.0147027033899,27.892651361962706,0.8200174967039453,normal,1,7214,True
MMY_594409,hasil_fase2g\mask_pred_ig\MMY_594409_ccrop_mask.png,MMY,3.0,3_metamielosit,,13679,7010,0.5124643614299291,False,0.0,1,0.0,0.10554783950617284,35.0,,1.0,tak_pernah_pecah,1,7010,True
MMY_594467,hasil_fase2g\mask_pred_ig\MMY_594467_ccrop_mask.png,MMY,3.0,3_metamielosit,,16100,5647,0.35074534161490684,False,0.0,1,0.0,0.12422839506172839,33.24154027718932,,1.0,tak_pernah_pecah,1,5647,True
MMY_59525,hasil_fase2g\mask_pred_ig\MMY_59525_ccrop_mask.png,MMY,3.0,3_metamielosit,,12926,7634,0.590592604053845,False,0.0,1,0.0,0.09973765432098765,32.28002478313795,,1.0,tak_pernah_pecah,1,7634,True
MMY_599498,hasil_fase2g\mask_pred_ig\MMY_599498_ccrop_mask.png,MMY,3.0,3_metamielosit,,10929,6640,0.6075578735474426,False,0.0,1,0.0,0.0843287037037037,34.655446902326915,25.0,0.7213873210309515,normal,1,6640,True
MMY_600869,hasil_fase2g\mask_pred_ig\MMY_600869_ccrop_mask.png,MMY,3.0,3_metamielosit,,10865,6397,0.5887712839392545,False,0.0,1,0.0,0.08383487654320988,39.11521443121589,,1.0,tak_pernah_pecah,1,6397,True
MMY_600895,hasil_fase2g\mask_pred_ig\MMY_600895_ccrop_mask.png,MMY,3.0,3_metamielosit,,22157,8504,0.3838064719953062,False,0.0,1,0.0,0.1709645061728395,37.44329045369811,,1.0,tak_pernah_pecah,1,8504,True
MMY_601267,hasil_fase2g\mask_pred_ig\MMY_601267_ccrop_mask.png,MMY,3.0,3_metamielosit,,14275,7790,0.5457092819614711,False,0.0,1,0.0,0.11014660493827161,39.20459156782532,,1.0,tak_pernah_pecah,1,7790,True
MMY_601505,hasil_fase2g\mask_pred_ig\MMY_601505_ccrop_mask.png,MMY,3.0,3_metamielosit,,19427,6789,0.34946208884542135,False,0.0,1,0.0,0.1498996913580247,39.81205847478876,,1.0,tak_pernah_pecah,1,6789,True
MMY_601767,hasil_fase2g\mask_pred_ig\MMY_601767_ccrop_mask.png,MMY,3.0,3_metamielosit,,18169,6141,0.3379932852661126,False,0.0,1,0.0,0.1401929012345679,21.93171219946131,8.246211251235321,0.3759948688109206,normal,2,6141,True
MMY_602218,hasil_fase2g\mask_pred_ig\MMY_602218_ccrop_mask.png,MMY,3.0,3_metamielosit,,10968,6306,0.574945295404814,False,0.0,1,0.0,0.08462962962962962,34.52535300326414,,1.0,tak_pernah_pecah,1,6306,True
MMY_603433,hasil_fase2g\mask_pred_ig\MMY_603433_ccrop_mask.png,MMY,3.0,3_metamielosit,,15612,8141,0.5214578529336408,False,0.0,1,0.0,0.12046296296296297,29.732137494637012,25.059928172283335,0.8428565950498368,normal,2,8141,True
MMY_603469,hasil_fase2g\mask_pred_ig\MMY_603469_ccrop_mask.png,MMY,3.0,3_metamielosit,,19058,7543,0.39579179347255744,False,0.0,1,0.0,0.14705246913580247,30.083217912982647,,1.0,tak_pernah_pecah,1,7543,True
MMY_604486,hasil_fase2g\mask_pred_ig\MMY_604486_ccrop_mask.png,MMY,3.0,3_metamielosit,,12034,7384,0.6135948146917068,False,0.0,1,0.0,0.09285493827160494,28.160255680657446,17.804493814764857,0.6322561136046185,normal,1,7384,True
MMY_604514,hasil_fase2g\mask_pred_ig\MMY_604514_ccrop_mask.png,MMY,3.0,3_metamielosit,,14147,7960,0.5626634622181381,False,0.0,1,0.0,0.10915895061728395,39.81205847478876,,1.0,tak_pernah_pecah,1,7960,True
MMY_606779,hasil_fase2g\mask_pred_ig\MMY_606779_ccrop_mask.png,MMY,3.0,3_metamielosit,,11871,7487,0.6306966557156095,False,0.0,1,0.0,0.09159722222222222,35.90264614203248,,1.0,tak_pernah_pecah,1,7487,True
MMY_607212,hasil_fase2g\mask_pred_ig\MMY_607212_ccrop_mask.png,MMY,3.0,3_metamielosit,,22104,7580,0.342924357582338,False,0.0,1,0.0,0.17055555555555554,34.52535300326414,,1.0,tak_pernah_pecah,1,7580,True
MMY_60767,hasil_fase2g\mask_pred_ig\MMY_60767_ccrop_mask.png,MMY,3.0,3_metamielosit,,14160,5584,0.3943502824858757,False,0.0,1,0.0,0.10925925925925926,35.84689665786984,,1.0,tak_pernah_pecah,1,5584,True
MMY_608981,hasil_fase2g\mask_pred_ig\MMY_608981_ccrop_mask.png,MMY,3.0,3_metamielosit,,13767,7707,0.559816953584659,False,0.0,1,0.0,0.10622685185185185,33.28663395418648,24.413111231467404,0.733420845888713,normal,1,7707,True
MMY_609050,hasil_fase2g\mask_pred_ig\MMY_609050_ccrop_mask.png,MMY,3.0,3_metamielosit,,13594,7886,0.5801088715609828,False,0.0,1,0.0,0.10489197530864197,38.0,,1.0,tak_pernah_pecah,1,7886,True
MMY_609988,hasil_fase2g\mask_pred_ig\MMY_609988_ccrop_mask.png,MMY,3.0,3_metamielosit,,17425,5802,0.3329698708751793,False,0.0,1,0.0,0.13445216049382716,32.7566787083184,,1.0,tak_pernah_pecah,1,5802,True
MMY_610298,hasil_fase2g\mask_pred_ig\MMY_610298_ccrop_mask.png,MMY,3.0,3_metamielosit,,16758,7587,0.4527389903329753,False,0.0,1,0.0,0.12930555555555556,34.92849839314596,30.0,0.8588975014708025,normal,1,7587,True
MMY_610510,hasil_fase2g\mask_pred_ig\MMY_610510_ccrop_mask.png,MMY,3.0,3_metamielosit,,10906,6097,0.5590500641848524,False,0.0,1,0.0,0.08415123456790123,32.526911934581186,,1.0,tak_pernah_pecah,1,6097,True
MMY_611784,hasil_fase2g\mask_pred_ig\MMY_611784_ccrop_mask.png,MMY,3.0,3_metamielosit,,9817,6551,0.6673118060507284,False,0.0,1,0.0,0.07574845679012346,28.0,,1.0,tak_pernah_pecah,1,6551,True
MMY_613176,hasil_fase2g\mask_pred_ig\MMY_613176_ccrop_mask.png,MMY,3.0,3_metamielosit,,16139,7369,0.4565958237809034,False,0.0,1,0.0,0.12452932098765432,38.897300677553446,,1.0,tak_pernah_pecah,1,7369,True
MMY_613947,hasil_fase2g\mask_pred_ig\MMY_613947_ccrop_mask.png,MMY,3.0,3_metamielosit,,11862,7070,0.5960209070982971,False,0.0,1,0.0,0.09152777777777778,29.410882339705484,25.059928172283335,0.8520631201346773,normal,1,7070,True
MMY_614099,hasil_fase2g\mask_pred_ig\MMY_614099_ccrop_mask.png,MMY,3.0,3_metamielosit,,18369,7707,0.41956557243181447,False,0.0,1,0.0,0.14173611111111112,41.14608122288197,,1.0,tak_pernah_pecah,1,7707,True
MMY_615067,hasil_fase2g\mask_pred_ig\MMY_615067_ccrop_mask.png,MMY,3.0,3_metamielosit,,12041,6760,0.5614151648534175,False,0.0,1,0.0,0.09290895061728395,33.37663853655727,,1.0,tak_pernah_pecah,1,6760,True
MMY_616190,hasil_fase2g\mask_pred_ig\MMY_616190_ccrop_mask.png,MMY,3.0,3_metamielosit,,12755,6491,0.5088984711877695,False,0.0,1,0.0,0.0984182098765432,37.33630940518894,18.0,0.48210442560502215,normal,1,6491,True
MMY_616831,hasil_fase2g\mask_pred_ig\MMY_616831_ccrop_mask.png,MMY,3.0,3_metamielosit,,13681,7011,0.5124625392880637,False,0.0,1,0.0,0.10556327160493827,29.068883707497267,24.041630560342615,0.8270572341978838,normal,2,7011,True
MMY_617059,hasil_fase2g\mask_pred_ig\MMY_617059_ccrop_mask.png,MMY,3.0,3_metamielosit,,20687,8602,0.41581669647604774,False,0.0,1,0.0,0.1596219135802469,34.17601498127012,30.066592756745816,0.8797571271321001,normal,2,8602,True
MMY_617376,hasil_fase2g\mask_pred_ig\MMY_617376_ccrop_mask.png,MMY,3.0,3_metamielosit,,15779,6258,0.39660308004309525,False,0.0,1,0.0,0.12175154320987654,29.0,23.345235059857504,0.8050081055123277,normal,1,6258,True
MMY_619292,hasil_fase2g\mask_pred_ig\MMY_619292_ccrop_mask.png,MMY,3.0,3_metamielosit,,15171,8411,0.5544130248500428,False,0.0,1,0.0,0.11706018518518518,39.395431207184416,,1.0,tak_pernah_pecah,1,8411,True
MMY_621867,hasil_fase2g\mask_pred_ig\MMY_621867_ccrop_mask.png,MMY,3.0,3_metamielosit,,13755,7437,0.5406761177753544,False,0.0,1,0.0,0.10613425925925926,37.107950630558946,,1.0,tak_pernah_pecah,1,7437,True
MMY_622675,hasil_fase2g\mask_pred_ig\MMY_622675_ccrop_mask.png,MMY,3.0,3_metamielosit,,11580,6163,0.5322107081174439,False,0.0,1,0.0,0.08935185185185185,26.248809496813376,,1.0,tak_pernah_pecah,1,6163,True
MMY_624969,hasil_fase2g\mask_pred_ig\MMY_624969_ccrop_mask.png,MMY,3.0,3_metamielosit,,11118,6979,0.6277208130958806,False,0.0,1,0.0,0.08578703703703704,37.05401462729781,,1.0,tak_pernah_pecah,1,6979,True
MMY_625474,hasil_fase2g\mask_pred_ig\MMY_625474_ccrop_mask.png,MMY,3.0,3_metamielosit,,15787,6648,0.4211059732691455,False,0.0,1,0.0,0.12181327160493827,35.34119409414458,22.47220505424423,0.6358643399082965,normal,1,6648,True
MMY_630078,hasil_fase2g\mask_pred_ig\MMY_630078_ccrop_mask.png,MMY,3.0,3_metamielosit,,15623,7939,0.5081610446137106,False,0.0,1,0.0,0.12054783950617284,36.796738985948195,,1.0,tak_pernah_pecah,1,7939,True
MMY_630601,hasil_fase2g\mask_pred_ig\MMY_630601_ccrop_mask.png,MMY,3.0,3_metamielosit,,14726,7253,0.49253021866087193,False,0.0,1,0.0,0.11362654320987654,35.84689665786984,,1.0,tak_pernah_pecah,1,7253,True
MMY_63114,hasil_fase2g\mask_pred_ig\MMY_63114_ccrop_mask.png,MMY,3.0,3_metamielosit,,13794,6631,0.4807162534435262,False,0.0,1,0.0,0.10643518518518519,25.612496949731394,21.93171219946131,0.8562894997120268,normal,1,6631,True
MMY_631766,hasil_fase2g\mask_pred_ig\MMY_631766_ccrop_mask.png,MMY,3.0,3_metamielosit,,11954,5840,0.4885394010373097,False,0.0,1,0.0,0.09223765432098766,29.0,,1.0,tak_pernah_pecah,1,5840,True
MMY_632196,hasil_fase2g\mask_pred_ig\MMY_632196_ccrop_mask.png,MMY,3.0,3_metamielosit,,12202,6761,0.5540894935256515,False,0.0,1,0.0,0.09415123456790124,32.57299494980466,29.410882339705484,0.9029222638270744,normal,1,6761,True
MMY_634492,hasil_fase2g\mask_pred_ig\MMY_634492_ccrop_mask.png,MMY,3.0,3_metamielosit,,13543,7681,0.5671564645942553,False,0.0,1,0.0,0.10449845679012346,28.635642126552707,11.661903789690601,0.4072513456534986,normal,2,7681,True
MMY_63566,hasil_fase2g\mask_pred_ig\MMY_63566_ccrop_mask.png,MMY,3.0,3_metamielosit,,16851,7587,0.4502403418194766,False,0.0,1,0.0,0.13002314814814814,41.88078318274385,,1.0,tak_pernah_pecah,1,7587,True
MMY_636029,hasil_fase2g\mask_pred_ig\MMY_636029_ccrop_mask.png,MMY,3.0,3_metamielosit,,11100,6557,0.5907207207207207,False,0.0,1,0.0,0.08564814814814815,34.058772731852805,,1.0,tak_pernah_pecah,1,6557,True
MMY_63678,hasil_fase2g\mask_pred_ig\MMY_63678_ccrop_mask.png,MMY,3.0,3_metamielosit,,10762,6447,0.5990522207768073,False,0.0,1,0.0,0.08304012345679013,26.570660511172846,14.866068747318506,0.559491877933083,normal,2,6447,True
MMY_639899,hasil_fase2g\mask_pred_ig\MMY_639899_ccrop_mask.png,MMY,3.0,3_metamielosit,,13132,7644,0.582089552238806,False,0.0,1,0.0,0.10132716049382716,42.37924020083418,,1.0,tak_pernah_pecah,1,7644,True
MMY_640070,hasil_fase2g\mask_pred_ig\MMY_640070_ccrop_mask.png,MMY,3.0,3_metamielosit,,15451,7001,0.4531098310788946,False,0.0,1,0.0,0.11922067901234568,35.34119409414458,27.0,0.7639809772152952,normal,1,7001,True
MMY_641300,hasil_fase2g\mask_pred_ig\MMY_641300_ccrop_mask.png,MMY,3.0,3_metamielosit,,16918,8303,0.4907790518973874,False,0.0,1,0.0,0.1305401234567901,34.539832078341085,,1.0,tak_pernah_pecah,1,8303,True
MMY_642093,hasil_fase2g\mask_pred_ig\MMY_642093_ccrop_mask.png,MMY,3.0,3_metamielosit,,13511,5664,0.4192139737991266,False,0.0,1,0.0,0.10425154320987655,27.202941017470888,22.090722034374522,0.8120710926141008,normal,2,5664,True
MMY_642404,hasil_fase2g\mask_pred_ig\MMY_642404_ccrop_mask.png,MMY,3.0,3_metamielosit,,24532,9389,0.382724604598076,False,0.0,1,0.0,0.1892901234567901,38.63935817272331,32.01562118716424,0.8285753879256988,normal,1,9389,True
MMY_645219,hasil_fase2g\mask_pred_ig\MMY_645219_ccrop_mask.png,MMY,3.0,3_metamielosit,,19518,7643,0.3915872527922943,False,0.0,1,0.0,0.15060185185185185,34.0,23.706539182259394,0.697251152419394,normal,2,7643,True
MMY_64547,hasil_fase2g\mask_pred_ig\MMY_64547_ccrop_mask.png,MMY,3.0,3_metamielosit,,9456,6073,0.6422377326565144,False,0.0,1,0.0,0.07296296296296297,30.4138126514911,,1.0,tak_pernah_pecah,1,6073,True
MMY_647211,hasil_fase2g\mask_pred_ig\MMY_647211_ccrop_mask.png,MMY,3.0,3_metamielosit,,12391,7334,0.5918812040997499,False,0.0,1,0.0,0.09560956790123457,35.05709628591621,,1.0,tak_pernah_pecah,1,7334,True
MMY_647342,hasil_fase2g\mask_pred_ig\MMY_647342_ccrop_mask.png,MMY,3.0,3_metamielosit,,11770,6496,0.551911639762107,False,0.0,1,0.0,0.0908179012345679,32.984845004941285,24.413111231467404,0.7401311489506834,normal,1,6496,True
MMY_650033,hasil_fase2g\mask_pred_ig\MMY_650033_ccrop_mask.png,MMY,3.0,3_metamielosit,,13403,7376,0.5503245542042826,False,0.0,1,0.0,0.10341820987654321,30.886890422961002,22.360679774997898,0.723953737938449,normal,2,7376,True
MMY_650708,hasil_fase2g\mask_pred_ig\MMY_650708_ccrop_mask.png,MMY,3.0,3_metamielosit,,14017,7221,0.5151601626596276,False,0.0,1,0.0,0.10815586419753087,41.19465984809196,,1.0,tak_pernah_pecah,1,7221,True
MMY_650933,hasil_fase2g\mask_pred_ig\MMY_650933_ccrop_mask.png,MMY,3.0,3_metamielosit,,13531,6701,0.4952331682802454,False,0.0,1,0.0,0.10440586419753087,34.0,,1.0,tak_pernah_pecah,1,6701,True
MMY_651916,hasil_fase2g\mask_pred_ig\MMY_651916_ccrop_mask.png,MMY,3.0,3_metamielosit,,8884,6610,0.7440342188203511,False,0.0,1,0.0,0.06854938271604938,37.20215047547655,,1.0,tak_pernah_pecah,1,6610,True
MMY_652880,hasil_fase2g\mask_pred_ig\MMY_652880_ccrop_mask.png,MMY,3.0,3_metamielosit,,21712,8708,0.40106853352984523,False,0.0,1,0.0,0.16753086419753085,36.89173349139343,32.7566787083184,0.8879137846954329,normal,1,8708,True
MMY_653295,hasil_fase2g\mask_pred_ig\MMY_653295_ccrop_mask.png,MMY,3.0,3_metamielosit,,11464,5824,0.5080251221214236,False,0.0,1,0.0,0.0884567901234568,30.23243291566195,,1.0,tak_pernah_pecah,1,5824,True
MMY_653686,hasil_fase2g\mask_pred_ig\MMY_653686_ccrop_mask.png,MMY,3.0,3_metamielosit,,16312,8381,0.5137935262383522,False,0.0,1,0.0,0.1258641975308642,37.0,,1.0,tak_pernah_pecah,1,8381,True
MMY_653818,hasil_fase2g\mask_pred_ig\MMY_653818_ccrop_mask.png,MMY,3.0,3_metamielosit,,12040,5819,0.48330564784053154,False,0.0,1,0.0,0.09290123456790124,32.55764119219941,,1.0,tak_pernah_pecah,1,5819,True
MMY_654116,hasil_fase2g\mask_pred_ig\MMY_654116_ccrop_mask.png,MMY,3.0,3_metamielosit,,8964,6941,0.7743195002231147,False,0.0,1,0.0,0.06916666666666667,32.202484376209235,28.42534080710379,0.8827064544157982,normal,1,6941,True
MMY_656575,hasil_fase2g\mask_pred_ig\MMY_656575_ccrop_mask.png,MMY,3.0,3_metamielosit,,10293,6102,0.5928300786942582,False,0.0,1,0.0,0.0794212962962963,35.35533905932738,,1.0,tak_pernah_pecah,1,6102,True
MMY_656824,hasil_fase2g\mask_pred_ig\MMY_656824_ccrop_mask.png,MMY,3.0,3_metamielosit,,9408,5839,0.6206420068027211,False,0.0,1,0.0,0.0725925925925926,30.066592756745816,26.1725046566048,0.8704845563431085,normal,1,5839,True
MMY_658445,hasil_fase2g\mask_pred_ig\MMY_658445_ccrop_mask.png,MMY,3.0,3_metamielosit,,14691,7803,0.5311415152133959,False,0.0,1,0.0,0.11335648148148147,36.345563690772494,,1.0,tak_pernah_pecah,1,7803,True
MMY_658487,hasil_fase2g\mask_pred_ig\MMY_658487_ccrop_mask.png,MMY,3.0,3_metamielosit,,10689,6541,0.6119375058471326,False,0.0,1,0.0,0.08247685185185186,26.92582403567252,23.600847442411894,0.8765134694167372,normal,1,6541,True
MMY_66041,hasil_fase2g\mask_pred_ig\MMY_66041_ccrop_mask.png,MMY,3.0,3_metamielosit,,14352,7533,0.5248745819397993,False,0.0,1,0.0,0.11074074074074074,39.56008088970496,,1.0,tak_pernah_pecah,1,7533,True
MMY_661553,hasil_fase2g\mask_pred_ig\MMY_661553_ccrop_mask.png,MMY,3.0,3_metamielosit,,15676,6981,0.44533044143914263,False,0.0,1,0.0,0.1209567901234568,36.40054944640259,,1.0,tak_pernah_pecah,1,6981,True
MMY_663334,hasil_fase2g\mask_pred_ig\MMY_663334_ccrop_mask.png,MMY,3.0,3_metamielosit,,15147,7499,0.49508153429722057,False,0.0,1,0.0,0.116875,38.01315561749642,,1.0,tak_pernah_pecah,1,7499,True
MMY_663453,hasil_fase2g\mask_pred_ig\MMY_663453_ccrop_mask.png,MMY,3.0,3_metamielosit,,11877,7106,0.5982992338132525,False,0.0,1,0.0,0.09164351851851851,34.23448553724738,,1.0,tak_pernah_pecah,1,7106,True
MMY_665931,hasil_fase2g\mask_pred_ig\MMY_665931_ccrop_mask.png,MMY,3.0,3_metamielosit,,10023,6160,0.6145864511623267,False,0.0,1,0.0,0.07733796296296297,34.48187929913333,,1.0,tak_pernah_pecah,1,6160,True
MMY_666432,hasil_fase2g\mask_pred_ig\MMY_666432_ccrop_mask.png,MMY,3.0,3_metamielosit,,11239,6555,0.5832369427885044,False,0.0,1,0.0,0.08672067901234567,40.607881008493905,,1.0,tak_pernah_pecah,1,6555,True
MMY_667843,hasil_fase2g\mask_pred_ig\MMY_667843_ccrop_mask.png,MMY,3.0,3_metamielosit,,13583,5425,0.39939630420378414,False,0.0,1,0.0,0.1048070987654321,34.52535300326414,,1.0,tak_pernah_pecah,1,5425,True
MMY_669472,hasil_fase2g\mask_pred_ig\MMY_669472_ccrop_mask.png,MMY,3.0,3_metamielosit,,13049,6659,0.5103073032416278,False,0.0,1,0.0,0.10068672839506172,32.14031735997639,29.5296461204668,0.9187726987798632,normal,1,6659,True
MMY_670491,hasil_fase2g\mask_pred_ig\MMY_670491_ccrop_mask.png,MMY,3.0,3_metamielosit,,11679,6659,0.5701686788252419,False,0.0,1,0.0,0.09011574074074075,32.0,,1.0,tak_pernah_pecah,1,6659,True
MMY_670737,hasil_fase2g\mask_pred_ig\MMY_670737_ccrop_mask.png,MMY,3.0,3_metamielosit,,15230,7385,0.4848982271831911,False,0.0,1,0.0,0.11751543209876543,30.4138126514911,22.80350850198276,0.7497747409470141,normal,1,7385,True
MMY_672616,hasil_fase2g\mask_pred_ig\MMY_672616_ccrop_mask.png,MMY,3.0,3_metamielosit,,15826,5739,0.3626311133577657,False,0.0,1,0.0,0.1221141975308642,33.24154027718932,,1.0,tak_pernah_pecah,1,5739,True
MMY_67264,hasil_fase2g\mask_pred_ig\MMY_67264_ccrop_mask.png,MMY,3.0,3_metamielosit,,17850,7726,0.43282913165266107,False,0.0,1,0.0,0.13773148148148148,33.24154027718932,20.223748416156685,0.6083878258202862,normal,2,7726,True
MMY_673739,hasil_fase2g\mask_pred_ig\MMY_673739_ccrop_mask.png,MMY,3.0,3_metamielosit,,19825,9410,0.47465321563682217,False,0.0,1,0.0,0.15297067901234568,45.79301256742124,,1.0,tak_pernah_pecah,1,9410,True
MMY_674793,hasil_fase2g\mask_pred_ig\MMY_674793_ccrop_mask.png,MMY,3.0,3_metamielosit,,15871,7872,0.4959989918719677,False,0.0,1,0.0,0.12246141975308641,41.677331968349414,,1.0,tak_pernah_pecah,1,7872,True
MMY_675108,hasil_fase2g\mask_pred_ig\MMY_675108_ccrop_mask.png,MMY,3.0,3_metamielosit,,15629,7645,0.4891547763772474,False,0.0,1,0.0,0.12059413580246914,35.6931365951495,24.041630560342615,0.6735645239877781,normal,1,7645,True
MMY_675168,hasil_fase2g\mask_pred_ig\MMY_675168_ccrop_mask.png,MMY,3.0,3_metamielosit,,26451,15585,0.5892026766473857,False,0.0,2,0.0,0.20409722222222224,38.600518131237564,0.0,0.0,terpisah_di_nol,2,15585,True
MMY_675867,hasil_fase2g\mask_pred_ig\MMY_675867_ccrop_mask.png,MMY,3.0,3_metamielosit,,10663,5933,0.5564100159429805,False,0.0,1,0.0,0.08227623456790123,29.0,,1.0,tak_pernah_pecah,1,5933,True
