img_name,label,cell_size,cell_shape,nucleus_shape,nuclear_cytoplasmic_ratio,chromatin_density,cytoplasm_vacuole,cytoplasm_texture,cytoplasm_colour,granule_type,granule_colour,granularity,path,split,prefix,kelompok,r_lobus,r_pisah,bridge_ratio,n_lobus,status_topologi,luas_nukleus_x,jarak_saddle_ke_lubang,n_lobus_kal,tau_br,rho_br,tau_lobus,rho_lobus,aturan_lubang,galat,luas_sel,luas_nukleus_y,rasio_nc,pusat_fallback,frak_tepi,n_komp_inti,frak_remah_inti,frak_bingkai,p_r_lobus,p_r_pisah,p_br,p_status,p_n_lobus_kal,p_luas_nukleus,lolos_qc
BNE_307591_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,purple,yes,BNE_307591_ccrop.jpg,train,BNE,A_sepakat_band,24.698178070456937,14.0,0.5668434311252413,2,normal,5138,999.0,2,1.25,0.2,4.0,0.4,tidak,,17018,5111,0.30032906334469384,False,0.0,1,0.0,0.13131172839506172,24.596747752497688,14.0,0.5691809397272192,normal,2,5111,True
BNE_309023_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_309023_ccrop.jpg,train,BNE,A_sepakat_band,20.615528128088304,13.0,0.6305926250944657,4,normal,5212,999.0,2,1.25,0.2,4.0,0.4,tidak,,16739,5208,0.311129697114523,False,0.0,1,0.0,0.12915895061728394,20.615528128088304,14.0,0.6790997501017323,normal,2,5208,True
BNE_309082_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_309082_ccrop.jpg,train,BNE,A_sepakat_band,29.61418578992169,12.369317054748535,0.4176821588982555,2,normal,5293,999.0,2,1.25,0.2,4.0,0.4,tidak,,13698,5306,0.38735581836764493,False,0.0,1,0.0,0.10569444444444444,29.614185789921695,13.0,0.4389788087445633,normal,2,5306,True
BNE_309263_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_309263_ccrop.jpg,train,BNE,A_sepakat_band,20.615528128088304,13.0,0.6305926250944657,3,normal,6415,999.0,2,1.25,0.2,4.0,0.4,tidak,,16151,6457,0.3997894867190886,False,0.0,1,0.0,0.1246219135802469,20.591260281974,13.038404810405298,0.6332009130018805,normal,2,6457,True
BNE_309326_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_309326_ccrop.jpg,train,BNE,A_sepakat_band,24.0,17.20465087890625,0.7168604532877604,3,normal,6341,999.0,2,1.25,0.2,4.0,0.4,tidak,,16461,6324,0.384180790960452,False,0.0,1,0.0,0.1270138888888889,23.345235059857504,17.204650534085253,0.7369662584237122,normal,2,6324,True
BNE_30987_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_30987_ccrop.jpg,train,BNE,A_sepakat_band,26.627053911388696,13.03840446472168,0.4896675579698663,2,normal,6791,999.0,2,1.25,0.2,4.0,0.4,tidak,,20836,6795,0.3261182568631215,False,0.0,1,0.0,0.1607716049382716,24.166091947189145,13.45362404707371,0.5567149242200311,normal,2,6795,True
BNE_310407_ccrop.jpg,Neutrophil,small,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_310407_ccrop.jpg,train,BNE,A_sepakat_band,26.40075756488817,13.0,0.4924101124010706,2,normal,8215,999.0,2,1.25,0.2,4.0,0.4,tidak,,20084,8237,0.4101274646484764,False,0.0,1,0.0,0.15496913580246913,26.40075756488817,13.038404810405298,0.49386479832479485,normal,2,8237,True
BNE_31049_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_31049_ccrop.jpg,train,BNE,A_sepakat_band,20.0,9.219544410705566,0.4609772205352783,2,normal,5275,999.0,2,1.25,0.2,4.0,0.4,tidak,,12199,5268,0.4318386753012542,False,0.0,1,0.0,0.0941280864197531,20.0,9.055385138137417,0.45276925690687087,normal,2,5268,True
BNE_311194_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,purple,yes,BNE_311194_ccrop.jpg,train,BNE,A_sepakat_band,19.235384061671343,13.152946472167969,0.6837891268506922,2,normal,5276,999.0,2,1.25,0.2,4.0,0.4,tidak,,14810,5281,0.3565833896016205,False,0.0,1,0.0,0.11427469135802469,19.4164878389476,13.0,0.6695340634119862,normal,2,5281,True
BNE_313131_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_313131_ccrop.jpg,train,BNE,A_sepakat_band,18.35755975068582,5.830951690673828,0.3176321782341463,4,normal,5264,999.0,3,1.25,0.2,4.0,0.4,tidak,,14648,5321,0.3632577826324413,False,0.0,1,0.0,0.11302469135802469,18.601075237738275,7.810249675906654,0.41988162383543537,normal,2,5321,True
BNE_314110_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_314110_ccrop.jpg,train,BNE,A_sepakat_band,25.45584412271571,12.04159450531006,0.4730385072779673,3,normal,5604,999.0,1,1.25,0.2,4.0,0.4,tidak,,15292,5603,0.3664007324091028,False,0.0,1,0.0,0.11799382716049382,25.45584412271571,12.041594578792296,0.4730385101646223,normal,1,5603,True
BNE_314545_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,purple,yes,BNE_314545_ccrop.jpg,train,BNE,A_sepakat_band,21.02379604162864,13.0,0.6183469424008423,3,normal,5583,999.0,2,1.25,0.2,4.0,0.4,tidak,,18473,5583,0.3022248687273318,False,0.0,1,0.0,0.14253858024691357,21.02379604162864,13.0,0.6183469424008423,normal,2,5583,True
BNE_315095_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_315095_ccrop.jpg,train,BNE,A_sepakat_band,24.020824298928627,13.0,0.5411970812583573,3,normal,5793,999.0,2,1.25,0.2,4.0,0.4,tidak,,15531,5795,0.37312471830532484,False,0.0,1,0.0,0.11983796296296297,24.0,13.0,0.5416666666666666,normal,2,5795,True
BNE_315281_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_315281_ccrop.jpg,train,BNE,A_sepakat_band,27.202941017470888,17.69180679321289,0.6503637522814337,2,normal,4702,999.0,2,1.25,0.2,4.0,0.4,tidak,,11296,4703,0.4163420679886686,False,0.0,1,0.0,0.0871604938271605,27.202941017470888,17.69180601295413,0.6503637235985513,normal,2,4703,True
BNE_315742_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_315742_ccrop.jpg,train,BNE,A_sepakat_band,17.4928556845359,13.0,0.7431605356175384,4,normal,6031,999.0,2,1.25,0.2,4.0,0.4,tidak,,11596,6040,0.5208692652638841,False,0.0,1,0.0,0.08947530864197531,17.46424919657298,13.152946437965905,0.7531355221698804,normal,1,6040,True
BNE_315947_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes,BNE_315947_ccrop.jpg,train,BNE,A_sepakat_band,19.72308292331602,9.43398094177246,0.4783218211094118,2,normal,4760,999.0,2,1.25,0.2,4.0,0.4,tidak,,11610,4764,0.4103359173126615,False,0.0,1,0.0,0.08958333333333333,19.72308292331602,9.433981132056603,0.4783218307572008,normal,2,4764,True
BNE_316679_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_316679_ccrop.jpg,train,BNE,A_sepakat_band,19.0,11.313708305358888,0.5954583318609941,3,normal,5616,999.0,2,1.25,0.2,4.0,0.4,tidak,,14415,5614,0.38945542837322233,False,0.0,1,0.0,0.11122685185185185,19.0,11.313708498984761,0.5954583420518296,normal,2,5614,True
BNE_316816_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_316816_ccrop.jpg,train,BNE,A_sepakat_band,19.235384061671343,12.083045959472656,0.6281676477440072,3,normal,5324,999.0,2,1.25,0.2,4.0,0.4,tidak,,16089,5317,0.3304742370563739,False,0.0,1,0.0,0.12414351851851851,19.235384061671343,12.083045973594572,0.6281676484781707,normal,2,5317,True
BNE_31736_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_31736_ccrop.jpg,train,BNE,A_sepakat_band,23.769728648009423,14.21267032623291,0.5979315345454369,2,normal,6846,999.0,2,1.25,0.2,4.0,0.4,tidak,,14770,6835,0.46276235612728506,False,0.0,1,0.0,0.11396604938271605,23.853720883753127,13.892443989449804,0.5824015488884171,normal,2,6835,True
BNE_318645_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_318645_ccrop.jpg,train,BNE,A_sepakat_band,21.840329667841555,11.180339813232422,0.5119125939611954,3,normal,5419,999.0,2,1.25,0.2,4.0,0.4,tidak,,12468,5433,0.4357555341674687,False,0.0,1,0.0,0.09620370370370371,21.840329667841555,11.661903789690601,0.5339618937557515,normal,2,5433,True
BNE_319497_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_319497_ccrop.jpg,train,BNE,A_sepakat_band,21.633307652783937,12.083045959472656,0.5585389970598287,3,normal,7100,999.0,2,1.25,0.2,4.0,0.4,tidak,,22638,7105,0.31385281385281383,False,0.0,1,0.0,0.17467592592592593,21.633307652783937,11.704699910719626,0.5410499447694664,normal,2,7105,True
BNE_320077_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_320077_ccrop.jpg,train,BNE,A_sepakat_band,17.72004514666935,13.0,0.7336324423780305,3,normal,5195,999.0,1,1.25,0.2,4.0,0.4,tidak,,11740,5191,0.4421635434412266,False,0.0,1,0.0,0.09058641975308641,17.88854381999832,13.152946437965905,0.7352720584926371,normal,1,5191,True
BNE_320789_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_320789_ccrop.jpg,train,BNE,A_sepakat_band,18.027756377319943,10.198039054870604,0.5656854264849275,3,normal,3860,999.0,2,1.25,0.2,4.0,0.4,tidak,,10446,3873,0.37076392877656517,False,0.0,1,0.0,0.08060185185185186,18.027756377319946,10.295630140987,0.5710988059467873,normal,2,3873,True
BNE_322820_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_322820_ccrop.jpg,train,BNE,A_sepakat_band,26.419689627245813,17.72004508972168,0.6707135980676905,2,normal,5656,999.0,1,1.25,0.2,4.0,0.4,tidak,,16858,5654,0.3353897259461383,False,0.0,1,0.0,0.13007716049382717,26.870057685088806,17.72004514666935,0.6594717940074561,normal,1,5654,True
BNE_323493_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_323493_ccrop.jpg,train,BNE,A_sepakat_band,22.0,9.219544410705566,0.4190702004866166,3,normal,5061,999.0,3,1.25,0.2,4.0,0.4,tidak,,12150,5073,0.4175308641975309,False,0.0,1,0.0,0.09375,22.090722034374522,10.63014581273465,0.481204090848343,normal,3,5073,True
BNE_326426_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_326426_ccrop.jpg,train,BNE,A_sepakat_band,26.476404589747453,18.0,0.6798506171404481,2,normal,7719,999.0,2,1.25,0.2,4.0,0.4,tidak,,21189,7731,0.36485912501769785,False,0.0,1,0.0,0.16349537037037037,26.248809496813376,18.0,0.6857453859835134,normal,2,7731,True
BNE_326739_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_326739_ccrop.jpg,train,BNE,A_sepakat_band,18.601075237738275,13.45362377166748,0.7232712947890491,2,normal,4718,999.0,1,1.25,0.2,4.0,0.4,tidak,,12235,4714,0.38528810788720885,False,0.0,1,0.0,0.09440586419753086,18.439088914585774,13.601470508735444,0.7376433061167326,normal,1,4714,True
BNE_328699_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_328699_ccrop.jpg,train,BNE,A_sepakat_band,25.0,9.0,0.36,2,normal,5036,999.0,2,1.25,0.2,4.0,0.4,tidak,,14144,5036,0.35605203619909503,False,0.0,1,0.0,0.1091358024691358,25.0,9.0,0.36,normal,2,5036,True
BNE_329880_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_329880_ccrop.jpg,train,BNE,A_sepakat_band,24.08318915758459,12.369317054748535,0.5136079351373208,2,normal,5643,999.0,2,1.25,0.2,4.0,0.4,tidak,,13894,5656,0.407082193752699,False,0.0,1,0.0,0.1072067901234568,24.08318915758459,12.529964086141668,0.5202784400418816,normal,2,5656,True
BNE_331198_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_331198_ccrop.jpg,train,BNE,A_sepakat_band,21.213203435596427,10.049875259399414,0.4737556630666826,3,normal,5062,999.0,2,1.25,0.2,4.0,0.4,tidak,,14022,5078,0.3621452003993724,False,0.0,1,0.0,0.10819444444444444,21.2602916254693,10.04987562112089,0.47270638607239934,normal,2,5078,True
BNE_331262_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_331262_ccrop.jpg,train,BNE,A_sepakat_band,20.248456731316587,9.848857879638672,0.4864004210457319,2,normal,5957,999.0,2,1.25,0.2,4.0,0.4,tidak,,16491,5956,0.36116669698623494,False,0.0,1,0.0,0.12724537037037037,20.248456731316587,9.848857801796104,0.48640041720136146,normal,2,5956,True
BNE_331697_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_331697_ccrop.jpg,train,BNE,A_sepakat_band,24.33105012119288,18.601076126098636,0.7644995194801185,2,normal,6130,999.0,1,1.25,0.2,4.0,0.4,tidak,,15141,6149,0.40611584439601084,False,0.0,1,0.0,0.1168287037037037,24.186773244895647,19.1049731745428,0.7898934256794545,normal,1,6149,True
BNE_332400_ccrop.jpg,Neutrophil,small,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_332400_ccrop.jpg,train,BNE,A_sepakat_band,21.02379604162864,13.601470947265623,0.6469559978765836,3,normal,4854,999.0,1,1.25,0.2,4.0,0.4,tidak,,10356,4849,0.4682309772112785,False,0.0,1,0.0,0.07990740740740741,21.02379604162864,13.45362404707371,0.6399236379783442,normal,1,4849,True
BNE_332485_ccrop.jpg,Neutrophil,small,round,irregular,low,densely,no,clear,light blue,small,pink,yes,BNE_332485_ccrop.jpg,train,BNE,E_lainnya,33.421549934136806,,1.0,1,tak_pernah_pecah,5809,,1,1.25,0.2,4.0,0.4,tidak,,13180,5809,0.4407435508345979,False,0.0,1,0.0,0.10169753086419753,33.301651610693426,,1.0,tak_pernah_pecah,1,5809,True
BNE_33332_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_33332_ccrop.jpg,train,BNE,A_sepakat_band,23.769728648009423,12.04159450531006,0.5065936882842148,2,normal,5486,999.0,2,1.25,0.2,4.0,0.4,tidak,,14651,5483,0.374240666166132,False,0.0,1,0.0,0.11304783950617284,23.769728648009426,12.041594578792296,0.5065936913756358,normal,2,5483,True
BNE_333793_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_333793_ccrop.jpg,train,BNE,A_sepakat_band,30.886890422961,0.0,0.0,6,terpisah_di_nol,12413,,3,1.25,0.2,4.0,0.4,tidak,,31591,12335,0.3904593080307683,False,0.0,2,0.0,0.2437577160493827,31.064449134018133,0.0,0.0,terpisah_di_nol,3,12335,True
BNE_334257_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_334257_ccrop.jpg,train,BNE,A_sepakat_band,25.96150997149434,16.124515533447266,0.6210931317612857,2,normal,5902,999.0,2,1.25,0.2,4.0,0.4,tidak,,13259,5896,0.4446790859039143,False,0.0,1,0.0,0.1023070987654321,25.45584412271571,14.866068747318506,0.5839943344896844,normal,2,5896,True
BNE_335860_ccrop.jpg,Neutrophil,small,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_335860_ccrop.jpg,train,BNE,A_sepakat_band,20.615528128088304,15.62049961090088,0.7577055273019281,3,normal,5764,999.0,2,1.25,0.2,4.0,0.4,tidak,,16811,5775,0.34352507286895484,False,0.0,1,0.0,0.1297145061728395,20.615528128088304,15.620499351813308,0.7577055147343349,normal,2,5775,True
BNE_336245_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_336245_ccrop.jpg,train,BNE,A_sepakat_band,22.56102834535696,15.524174690246582,0.688096945432075,2,normal,5497,999.0,1,1.25,0.2,4.0,0.4,tidak,,13076,5538,0.42352401345977364,False,0.0,1,0.0,0.10089506172839506,25.079872407968907,,1.0,tak_pernah_pecah,1,5538,True
BNE_337968_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_337968_ccrop.jpg,train,BNE,A_sepakat_band,22.02271554554524,14.0,0.6357072528610997,3,normal,6973,999.0,3,1.25,0.2,4.0,0.4,tidak,,17542,6974,0.39756014137498574,False,0.0,1,0.0,0.13535493827160494,22.02271554554524,14.0,0.6357072528610997,normal,3,6974,True
BNE_338773_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_338773_ccrop.jpg,train,BNE,A_sepakat_band,22.80350850198276,16.401220321655273,0.7192410904764586,3,normal,5331,999.0,2,1.25,0.2,4.0,0.4,tidak,,16308,5322,0.3263428991905813,False,0.0,1,0.0,0.12583333333333332,22.825424421026653,15.620499351813308,0.6843465016766037,normal,2,5322,True
BNE_338982_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_338982_ccrop.jpg,train,BNE,A_sepakat_band,22.47220505424423,15.81138801574707,0.7035975320437386,2,normal,4890,999.0,2,1.25,0.2,4.0,0.4,tidak,,16887,4882,0.2890981228163676,False,0.0,1,0.0,0.13030092592592593,22.67156809750927,15.652475842498529,0.6904011127584126,normal,2,4882,True
BNE_340751_ccrop.jpg,Neutrophil,small,round,segmented-bilobed,low,densely,yes,clear,light blue,small,pink,yes,BNE_340751_ccrop.jpg,train,BNE,D_konflik_BNE_segmented,19.235384061671343,7.0,0.3639126714370255,3,normal,5472,999.0,3,1.25,0.2,4.0,0.4,tidak,,15279,5503,0.36016755023234504,False,0.0,1,0.0,0.11789351851851852,19.235384061671343,7.0710678118654755,0.3676073110469039,normal,3,5503,True
BNE_341487_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_341487_ccrop.jpg,train,BNE,A_sepakat_band,21.587033144922906,6.7082037925720215,0.3107515399423814,3,normal,6116,999.0,3,1.25,0.2,4.0,0.4,tidak,,19384,6134,0.3164465538588527,False,0.0,1,0.0,0.1495679012345679,21.840329667841555,6.708203932499369,0.3071475584169756,normal,3,6134,True
BNE_341589_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_341589_ccrop.jpg,train,BNE,A_sepakat_band,24.596747752497688,10.0,0.4065578140908708,2,normal,5782,999.0,2,1.25,0.2,4.0,0.4,tidak,,19996,5798,0.28995799159831964,False,0.0,1,0.0,0.15429012345679013,24.515301344262525,10.0,0.4079085082240021,normal,2,5798,True
BNE_342062_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_342062_ccrop.jpg,train,BNE,A_sepakat_band,23.345235059857504,9.0,0.3855176431903074,2,normal,5031,999.0,2,1.25,0.2,4.0,0.4,tidak,,13475,5047,0.37454545454545457,False,0.0,1,0.0,0.10397376543209877,23.600847442411894,9.0,0.3813422387463322,normal,2,5047,True
BNE_34307_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_34307_ccrop.jpg,train,BNE,A_sepakat_band,21.40093455903269,12.0,0.5607231762191973,3,normal,4955,999.0,2,1.25,0.2,4.0,0.4,tidak,,14886,4957,0.3329974472658874,False,0.0,1,0.0,0.11486111111111111,21.400934559032695,13.0,0.6074501075707971,normal,2,4957,True
BNE_343542_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_343542_ccrop.jpg,train,BNE,A_sepakat_band,21.0,8.246211051940918,0.3926767167590913,3,normal,5110,999.0,2,1.25,0.2,4.0,0.4,tidak,,14397,5110,0.3549350559144266,False,0.0,1,0.0,0.11108796296296296,20.8806130178211,8.54400374531753,0.4091835684146547,normal,2,5110,True
BNE_344695_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,coarse,purple,yes,BNE_344695_ccrop.jpg,train,BNE,A_sepakat_band,24.0,10.198039054870604,0.4249182939529419,2,normal,5143,999.0,2,1.25,0.2,4.0,0.4,tidak,,16771,5156,0.3074354540575994,False,0.0,1,0.0,0.12940586419753086,24.0,10.44030650891055,0.4350127712046063,normal,2,5156,True
BNE_344758_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_344758_ccrop.jpg,train,BNE,A_sepakat_band,19.235384061671343,9.219544410705566,0.4793012908474513,4,normal,5503,999.0,2,1.25,0.2,4.0,0.4,tidak,,15065,5530,0.36707600398274143,False,0.0,1,0.0,0.11624228395061728,19.4164878389476,9.219544457292887,0.4748306971768278,normal,2,5530,True
BNE_344852_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_344852_ccrop.jpg,train,BNE,A_sepakat_band,18.43908891458577,12.165525436401367,0.6597682506307639,2,normal,5495,999.0,2,1.25,0.2,4.0,0.4,tidak,,12396,5465,0.44086802194256214,False,0.0,1,0.0,0.09564814814814815,18.681541692269406,12.0,0.642345273086627,normal,2,5465,True
BNE_345170_ccrop.jpg,Neutrophil,small,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_345170_ccrop.jpg,train,BNE,A_sepakat_band,25.70992026436488,15.81138801574707,0.6149917173279752,2,normal,5353,999.0,2,1.25,0.2,4.0,0.4,tidak,,16478,5353,0.3248573856050492,False,0.0,1,0.0,0.12714506172839507,25.709920264364882,15.811388300841896,0.6149917284168788,normal,2,5353,True
BNE_345668_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_345668_ccrop.jpg,train,BNE,A_sepakat_band,22.80350850198276,17.464248657226562,0.7658579667996287,3,normal,5896,999.0,1,1.25,0.2,4.0,0.4,tidak,,13887,5875,0.42305753582487216,False,0.0,1,0.0,0.10715277777777778,22.80350850198276,17.46424919657298,0.7658579904515337,normal,1,5875,True
BNE_345873_ccrop.jpg,Neutrophil,small,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_345873_ccrop.jpg,train,BNE,A_sepakat_band,34.655446902326915,,1.0,1,tak_pernah_pecah,5789,,1,1.25,0.2,4.0,0.4,tidak,,11385,5791,0.5086517347386913,False,0.0,1,0.0,0.08784722222222222,34.655446902326915,,1.0,tak_pernah_pecah,1,5791,True
BNE_346149_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_346149_ccrop.jpg,train,BNE,A_sepakat_band,19.4164878389476,8.602325439453125,0.4430423004822577,3,normal,5208,999.0,2,1.25,0.2,4.0,0.4,tidak,,12755,5220,0.40925127401019207,False,0.0,1,0.0,0.0984182098765432,19.697715603592208,9.433981132056603,0.4789378282188295,normal,2,5220,True
BNE_34735_ccrop.jpg,Neutrophil,small,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_34735_ccrop.jpg,train,BNE,A_sepakat_band,19.235384061671343,11.180339813232422,0.5812381898581636,3,normal,4456,999.0,2,1.25,0.2,4.0,0.4,tidak,,10561,4506,0.42666414165325256,False,0.0,1,0.0,0.0814891975308642,19.235384061671343,11.40175425099138,0.5927489783638191,normal,2,4506,True
BNE_347724_ccrop.jpg,Neutrophil,small,irregular,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_347724_ccrop.jpg,train,BNE,A_sepakat_band,29.120439557122072,,1.0,1,tak_pernah_pecah,5568,,1,1.25,0.2,4.0,0.4,tidak,,14676,5568,0.3793949304987735,False,0.0,1,0.0,0.11324074074074074,29.120439557122072,,1.0,tak_pernah_pecah,1,5568,True
BNE_347850_ccrop.jpg,Neutrophil,big,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_347850_ccrop.jpg,train,BNE,A_sepakat_band,25.495097567963924,15.62049961090088,0.6126864025234776,3,normal,5808,999.0,1,1.25,0.2,4.0,0.4,tidak,,18209,5811,0.31912790378384315,False,0.0,1,0.0,0.14050154320987654,25.495097567963924,15.620499351813308,0.6126863923612269,normal,1,5811,True
BNE_34911_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_34911_ccrop.jpg,train,BNE,A_sepakat_band,26.248809496813376,19.79899024963379,0.7542814561566078,3,normal,6334,999.0,2,1.25,0.2,4.0,0.4,tidak,,13356,6339,0.474618149146451,False,0.0,1,0.0,0.10305555555555555,26.30589287593181,19.79898987322333,0.7526446627986585,normal,2,6339,True
BNE_349232_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_349232_ccrop.jpg,train,BNE,A_sepakat_band,17.0,10.198039054870604,0.5998846502865062,3,normal,4400,999.0,2,1.25,0.2,4.0,0.4,tidak,,13451,4400,0.3271132257824697,False,0.0,1,0.0,0.10378858024691358,16.97056274847714,10.44030650891055,0.6152009608430584,normal,2,4400,True
BNE_351029_ccrop.jpg,Neutrophil,small,round,unsegmented-band,low,densely,no,clear,light blue,small,pink,yes,BNE_351029_ccrop.jpg,train,BNE,A_sepakat_band,23.345235059857504,13.152946472167969,0.5634103249953848,3,normal,5418,999.0,2,1.25,0.2,4.0,0.4,tidak,,14094,5144,0.3649780048247481,False,0.0,1,0.0,0.10875,23.259406699226016,12.36931687685298,0.5317984691872895,normal,2,5144,True
BNE_351123_ccrop.jpg,Neutrophil,big,irregular,unsegmented-band,low,loosely,yes,clear,light blue,small,pink,yes,BNE_351123_ccrop.jpg,train,BNE,A_sepakat_band,29.966648127543397,16.552946090698242,0.5523789654500548,2,normal,8141,999.0,2,1.25,0.2,4.0,0.4,tidak,,25794,8168,0.3166627897960766,False,0.0,1,0.0,0.19902777777777778,29.966648127543394,16.55294535724685,0.5523789409744648,normal,2,8168,True
BNE_352014_ccrop.jpg,Neutrophil,small,irregular,unsegmented-band,low,densely,yes,clear,light blue,small,pink,yes,BNE_352014_ccrop.jpg,train,BNE,A_sepakat_band,31.32091952673165,24.166091918945312,0.7715639350345425,2,normal,6370,999.0,1,1.25,0.2,4.0,0.4,tidak,,17088,6369,0.3727176966292135,False,0.0,1,0.0,0.13185185185185186,31.400636936215164,24.166091947189145,0.7696051515221899,normal,1,6369,True
